date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-21,823545,2026-05-21T23:05:00Z,680755,Braydon Fisher,New York Yankees,False,0.238,0.0,0.118,0.257,lineup,1.0,0.272,28.0,5.47,7.0,7.6,,"[{""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 1}, {""id"": 592450, ""name"": ""Aaron Judge"", ""slot"": 2}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 3}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 4}, {""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 5}, {""id"": 682987, ""name"": ""Spencer Jones"", ""slot"": 6}, {""id"": 641857, ""name"": ""Ryan McMahon"", ""slot"": 7}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 8}, {""id"": 641555, ""name"": ""J.C. Escarra"", ""slot"": 9}]",1.5,141,betonlineag,-185,betonlineag,1,0.996,0.39,0.606,1.4,-0.993,0.817,0.427,,
2026-05-21,825083,2026-05-22T01:40:00Z,688642,Zach Agnos,Arizona Diamondbacks,False,0.156,0.0,0.132,0.207,team,1.0,0.143,23.0,3.59,3.3,3.3,,[],2.5,120,betonlineag,-156,betonlineag,1,0.64,0.427,0.213,0.409,-0.41,0.552,0.125,,
2026-05-21,822733,2026-05-21T20:05:00Z,676917,Cade Cavalli,New York Mets,True,0.241,0.276,0.113,0.221,lineup,1.0,0.25,22.8,5.87,5.35,5.71,,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 3}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 4}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 5}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 6}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 7}, {""id"": 669004, ""name"": ""MJ Melendez"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",4.5,180,betrivers,113,draftkings,6,0.674,0.534,0.14,0.886,-0.305,0.561,0.027,,
2026-05-21,823056,2026-05-21T17:15:00Z,677952,Braxton Ashcraft,St. Louis Cardinals,False,0.256,0.227,0.138,0.214,lineup,1.0,0.232,24.8,5.61,5.67,5.77,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 665877, ""name"": ""José Fermín"", ""slot"": 7}, {""id"": 686780, ""name"": ""Pedro Pagés"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",5.5,230,betrivers,130,betmgm,6,0.517,0.431,0.086,0.707,0.11,0.518,0.087,,
2026-05-21,822733,2026-05-21T20:05:00Z,656849,David Peterson,Washington Nationals,False,0.227,0.224,0.111,0.196,lineup,1.0,0.197,28.0,5.19,6.03,5.5,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 678554, ""name"": ""Curtis Mead"", ""slot"": 2}, {""id"": 665953, ""name"": ""Andrés Chaparro"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 686611, ""name"": ""Dylan Crews"", ""slot"": 5}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 6}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 7}, {""id"": 683083, ""name"": ""Nasim Nuñez"", ""slot"": 8}, {""id"": 660688, ""name"": ""Keibert Ruiz"", ""slot"": 9}]",4.5,-114,fanduel,190,betrivers,7,0.643,0.5,0.143,0.207,0.035,0.552,0.052,,
2026-05-21,823864,2026-05-21T22:40:00Z,675911,Spencer Strider,Miami Marlins,False,0.31,0.31,0.171,0.234,lineup,1.0,0.323,19.3,7.14,5.77,6.25,,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 2}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 3}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 4}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 5}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 6}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 7}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 8}, {""id"": 691594, ""name"": ""Javier Sanoja"", ""slot"": 9}]",5.5,-132,fanduel,400,betrivers,5,0.593,0.547,0.046,0.042,1.035,0.538,-0.009,,
2026-05-21,824031,2026-05-22T01:38:00Z,622663,Luis Severino,Los Angeles Angels,False,0.224,0.208,0.103,0.256,team,1.0,0.247,24.9,5.0,6.15,6.15,,[],5.5,125,betmgm,215,betrivers,7,0.577,0.532,0.045,0.299,0.331,0.534,0.002,,
2026-05-21,825083,2026-05-22T01:40:00Z,593958,Eduardo Rodriguez,Colorado Rockies,True,0.175,0.197,0.085,0.249,team,1.0,0.203,25.0,4.22,5.09,5.09,,[],5.5,112,betrivers,-134,fanduel,7,0.4,0.455,-0.055,-0.152,0.048,0.487,0.032,,
2026-05-21,823056,2026-05-21T17:15:00Z,669160,Dustin May,Pittsburgh Pirates,True,0.171,0.165,0.083,0.233,lineup,1.0,0.174,23.3,3.88,4.06,4.07,,"[{""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 4}, {""id"": 804606, ""name"": ""Konnor Griffin"", ""slot"": 5}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 6}, {""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 7}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",4.5,-130,fanatics,230,betrivers,7,0.385,0.537,-0.152,-0.318,1.029,0.483,-0.054,,
2026-05-21,824274,2026-05-21T17:10:00Z,663554,Casey Mize,Cleveland Guardians,True,0.265,0.257,0.133,0.179,lineup,1.0,0.208,20.7,6.03,4.75,4.3,,"[{""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 1}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 2}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 5}, {""id"": 682657, ""name"": ""Angel Martínez"", ""slot"": 6}, {""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 7}, {""id"": 672275, ""name"": ""Patrick Bailey"", ""slot"": 8}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 9}]",4.5,200,betrivers,-115,fanduel,7,0.43,0.485,-0.055,0.29,0.066,0.495,0.01,,
