date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-06-02,822728,2026-06-02T22:45:00Z,663992,Richard Lovelady,Miami Marlins,True,0.188,0.208,0.116,0.224,lineup,1.0,0.195,15.6,4.5,2.97,3.04,,"[{""id"": 681715, ""name"": ""Heriberto Hernández"", ""slot"": 1}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 2}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 3}, {""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 4}, {""id"": 677870, ""name"": ""Leo Jiménez"", ""slot"": 5}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 6}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 7}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 8}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 9}]",0.5,120,draftkings,-154,draftkings,1,0.952,0.428,0.524,1.095,-0.921,0.722,0.294,,
2026-06-02,823700,2026-06-02T23:40:00Z,663436,Davis Martin,Minnesota Twins,False,0.27,0.319,0.142,0.262,lineup,1.01,0.341,23.9,6.66,7.14,8.14,,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 5}, {""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 6}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 656577, ""name"": ""Alex Jackson"", ""slot"": 9}]",5.5,120,fanduel,130,betmgm,6,0.821,0.433,0.388,0.807,-0.589,0.623,0.19,,
2026-06-02,824511,2026-06-02T23:10:00Z,702070,Noah Cameron,Cincinnati Reds,False,0.209,0.221,0.116,0.296,lineup,1.0,0.281,22.8,4.92,5.31,6.43,,"[{""id"": 667472, ""name"": ""Dane Myers"", ""slot"": 1}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 2}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 3}, {""id"": 553993, ""name"": ""Eugenio Suárez"", ""slot"": 4}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 5}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 6}, {""id"": 694362, ""name"": ""Blake Dunn"", ""slot"": 7}, {""id"": 695490, ""name"": ""Edwin Arroyo"", ""slot"": 8}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 9}]",5.5,120,bovada,127,draftkings,5,0.62,0.428,0.192,0.364,-0.137,0.545,0.117,,
2026-06-02,823700,2026-06-02T23:40:00Z,687570,Connor Prielipp,Chicago White Sox,True,0.24,0.218,0.104,0.26,lineup,1.01,0.27,21.3,5.32,5.26,5.76,,"[{""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 1}, {""id"": 545341, ""name"": ""Randal Grichuk"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 700337, ""name"": ""Edgar Quero"", ""slot"": 4}, {""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 5}, {""id"": 656537, ""name"": ""Derek Hill"", ""slot"": 6}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 7}, {""id"": 682668, ""name"": ""Luisangel Acuña"", ""slot"": 8}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 9}]",4.5,-140,betmgm,118,draftkings,5,0.681,0.554,0.127,0.168,-0.305,0.566,0.012,,
2026-06-02,823052,2026-06-02T23:45:00Z,543135,Nathan Eovaldi,St. Louis Cardinals,False,0.237,0.257,0.166,0.231,lineup,1.0,0.251,26.3,5.63,6.09,6.62,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 663494, ""name"": ""Bryan Torres"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 7}, {""id"": 699625, ""name"": ""Jimmy Crooks"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",5.5,-128,draftkings,100,draftkings,5,0.648,0.531,0.117,0.154,-0.296,0.555,0.024,,
2026-06-02,824675,2026-06-03T00:05:00Z,695611,Gage Jump,Chicago Cubs,False,0.2,0.2,0.0,0.244,lineup,1.0,0.217,25.0,4.6,4.71,5.43,,"[{""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 1}, {""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 6}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 7}, {""id"": 682634, ""name"": ""Kevin Alcántara"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",4.5,-121,betrivers,100,fanatics,6,0.632,0.52,0.112,0.154,-0.264,0.549,0.029,,
2026-06-02,823782,2026-06-02T23:40:00Z,686790,Trevor McDonald,Milwaukee Brewers,False,0.221,0.221,0.123,0.215,lineup,1.0,0.211,24.4,5.09,5.01,5.16,,"[{""id"": 592885, ""name"": ""Christian Yelich"", ""slot"": 1}, {""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 2}, {""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 3}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 4}, {""id"": 641343, ""name"": ""Jake Bauers"", ""slot"": 5}, {""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 6}, {""id"": 686217, ""name"": ""Sal Frelick"", ""slot"": 7}, {""id"": 650859, ""name"": ""Luis Rengifo"", ""slot"": 8}, {""id"": 666152, ""name"": ""David Hamilton"", ""slot"": 9}]",4.5,-109,draftkings,-105,bovada,6,0.587,0.51,0.077,0.125,-0.193,0.535,0.025,,
2026-06-02,823460,2026-06-02T22:40:00Z,605400,Aaron Nola,San Diego Padres,True,0.229,0.196,0.116,0.295,lineup,1.0,0.283,20.0,4.96,4.46,5.67,,"[{""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 1}, {""id"": 657757, ""name"": ""Gavin Sheets"", ""slot"": 2}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 3}, {""id"": 609280, ""name"": ""Miguel Andujar"", ""slot"": 4}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 5}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""slot"": 6}, {""id"": 687749, ""name"": ""Jase Bowen"", ""slot"": 7}, {""id"": 823550, ""name"": ""Sung-Mun Song"", ""slot"": 8}, {""id"": 666023, ""name"": ""Freddy Fermin"", ""slot"": 9}]",5.5,122,fanduel,-135,betmgm,5,0.5,0.432,0.068,0.11,-0.129,0.508,0.076,,
2026-06-02,825079,2026-06-03T01:40:00Z,647336,Michael Soroka,Los Angeles Dodgers,True,0.235,0.202,0.114,0.214,lineup,1.0,0.211,23.4,5.1,4.66,4.95,,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 4}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 5}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 6}, {""id"": 669899, ""name"": ""Ryan Ward"", ""slot"": 7}, {""id"": 687221, ""name"": ""Dalton Rushing"", ""slot"": 8}, {""id"": 690976, ""name"": ""Alex Freeland"", ""slot"": 9}]",4.5,-104,betrivers,-109,draftkings,6,0.55,0.491,0.059,0.08,-0.138,0.524,0.033,,
2026-06-02,823052,2026-06-02T23:45:00Z,669160,Dustin May,Texas Rangers,True,0.2,0.232,0.097,0.216,lineup,1.0,0.204,23.9,4.89,5.15,4.88,,"[{""id"": 592626, ""name"": ""Joc Pederson"", ""slot"": 1}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 2}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 3}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 4}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 5}, {""id"": 696030, ""name"": ""Alejandro Osuna"", ""slot"": 6}, {""id"": 694497, ""name"": ""Evan Carter"", ""slot"": 7}, {""id"": 543309, ""name"": ""Kyle Higashioka"", ""slot"": 8}, {""id"": 670032, ""name"": ""Nicky Lopez"", ""slot"": 9}]",4.5,-110,betmgm,100,fanduel,6,0.538,0.521,0.017,0.028,-0.077,0.52,-0.001,,
