date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under
2026-05-08,824607,2026-05-08T23:40:00Z,676106,Emerson Hancock,Chicago White Sox,False,0.27,0.25,0.134,0.219,lineup,1.0,0.255,22.6,6.02,6.4,5.78,5.74,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 5}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 6}, {""id"": 672284, ""name"": ""Jarred Kelenic"", ""slot"": 7}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 8}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 9}]",5.5,127,draftkings,135,bovada,7,0.518,0.443,0.075,0.176,0.133
2026-05-08,823225,2026-05-09T02:15:00Z,669387,Carmen Mlodzinski,San Francisco Giants,False,0.26,0.243,0.101,0.19,lineup,0.98,0.193,24.3,5.82,6.02,4.7,6.5,"[{""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 1}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 2}, {""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 5}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 6}, {""id"": 671218, ""name"": ""Heliot Ramos"", ""slot"": 7}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 8}, {""id"": 683679, ""name"": ""Jesus Rodriguez"", ""slot"": 9}]",4.5,134,betonlineag,335,betrivers,7,0.505,0.437,0.068,0.181,1.155
2026-05-08,824443,2026-05-08T23:15:00Z,800048,Parker Messick,Minnesota Twins,True,0.283,0.307,0.133,0.216,lineup,1.0,0.271,22.6,6.73,6.55,6.12,4.95,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 1}, {""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 2}, {""id"": 680777, ""name"": ""Ryan Jeffers"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 5}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 6}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 7}, {""id"": 670242, ""name"": ""Matt Wallner"", ""slot"": 8}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 9}]",5.5,-120,bovada,103,draftkings,7,0.574,0.523,0.051,0.052,-0.135
2026-05-08,824607,2026-05-08T23:40:00Z,680732,Sean Burke,Seattle Mariners,True,0.201,0.177,0.093,0.232,lineup,1.0,0.194,26.9,4.4,5.6,5.22,6.51,"[{""id"": 680977, ""name"": ""Brendan Donovan"", ""slot"": 1}, {""id"": 663728, ""name"": ""Cal Raleigh"", ""slot"": 2}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 3}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 4}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 5}, {""id"": 641487, ""name"": ""J.P. Crawford"", ""slot"": 6}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 7}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 8}, {""id"": 702284, ""name"": ""Cole Young"", ""slot"": 9}]",4.5,-130,betmgm,235,betrivers,7,0.597,0.551,0.046,0.055,0.352
2026-05-08,824522,2026-05-08T22:10:00Z,681347,Mike Burrows,Cincinnati Reds,False,0.216,0.223,0.129,0.225,lineup,1.0,0.231,24.2,5.04,5.85,5.59,6.34,"[{""id"": 670770, ""name"": ""TJ Friedl"", ""slot"": 1}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 2}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 3}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 4}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 5}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 6}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 7}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 8}, {""id"": 663647, ""name"": ""Ke'Bryan Hayes"", ""slot"": 9}]",5.5,230,betrivers,-135,betmgm,7,0.486,0.447,0.039,0.604,-0.106
2026-05-08,823225,2026-05-09T02:15:00Z,592662,Robbie Ray,Pittsburgh Pirates,True,0.255,0.254,0.128,0.267,lineup,0.98,0.294,22.6,5.86,6.01,6.65,4.55,"[{""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 1}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 4}, {""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 5}, {""id"": 804606, ""name"": ""Konnor Griffin"", ""slot"": 6}, {""id"": 663698, ""name"": ""Joey Bart"", ""slot"": 7}, {""id"": 694377, ""name"": ""Nick Yorke"", ""slot"": 8}, {""id"": 695257, ""name"": ""Billy Cook"", ""slot"": 9}]",6.5,340,betrivers,-114,draftkings,7,0.497,0.49,0.007,1.185,-0.055
2026-05-08,823466,2026-05-08T22:40:00Z,666200,Jesús Luzardo,Colorado Rockies,True,0.3,0.261,0.156,0.259,lineup,1.0,0.335,23.8,6.54,7.65,7.97,5.71,"[{""id"": 687597, ""name"": ""Jordan Beck"", ""slot"": 1}, {""id"": 671289, ""name"": ""Tyler Freeman"", ""slot"": 2}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 3}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 4}, {""id"": 686668, ""name"": ""Brenton Doyle"", ""slot"": 5}, {""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 6}, {""id"": 691720, ""name"": ""Kyle Karros"", ""slot"": 7}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 8}, {""id"": 664954, ""name"": ""Brett Sullivan"", ""slot"": 9}]",7.5,135,betrivers,116,draftkings,7,0.543,0.542,0.001,0.276,-0.013
2026-05-08,824116,2026-05-08T23:40:00Z,663460,Kris Bubic,Detroit Tigers,True,0.253,0.203,0.136,0.227,lineup,1.0,0.247,23.4,5.36,5.37,5.77,5.73,"[{""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 663330, ""name"": ""Jahmai Jones"", ""slot"": 3}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 4}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 5}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 6}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 7}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""slot"": 8}, {""id"": 670097, ""name"": ""Zack Short"", ""slot"": 9}]",5.5,165,betrivers,105,betmgm,7,0.517,0.521,-0.004,0.369,-0.009
2026-05-08,825088,2026-05-09T01:40:00Z,669194,Ryne Nelson,New York Mets,True,0.196,0.204,0.124,0.222,lineup,1.0,0.212,20.5,4.58,3.79,4.34,2.98,"[{""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 3}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 4}, {""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 5}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 6}, {""id"": 669004, ""name"": ""MJ Melendez"", ""slot"": 7}, {""id"": 682626, ""name"": ""Francisco Alvarez"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",4.5,255,betrivers,-120,betmgm,7,0.437,0.443,-0.006,0.552,0.032
2026-05-08,822822,2026-05-08T23:07:00Z,672282,Reid Detmers,Toronto Blue Jays,False,0.25,0.252,0.144,0.194,lineup,1.01,0.228,23.6,5.77,4.78,5.39,5.1,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 4}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 5}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 6}, {""id"": 676914, ""name"": ""Davis Schneider"", ""slot"": 7}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 8}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 9}]",5.5,-102,draftkings,-105,betmgm,7,0.452,0.481,-0.029,-0.105,0.07
2026-05-08,824443,2026-05-08T23:15:00Z,687570,Connor Prielipp,Cleveland Guardians,False,0.266,0.266,0.121,0.196,lineup,1.0,0.222,19.8,6.11,4.76,4.39,4.66,"[{""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 1}, {""id"": 682657, ""name"": ""Angel Martínez"", ""slot"": 2}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 681807, ""name"": ""David Fry"", ""slot"": 5}, {""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 6}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 7}, {""id"": 595978, ""name"": ""Austin Hedges"", ""slot"": 8}, {""id"": 690984, ""name"": ""Petey Halpin"", ""slot"": 9}]",4.5,-110,betmgm,-102,draftkings,7,0.447,0.51,-0.063,-0.147,0.096
2026-05-08,822904,2026-05-09T00:05:00Z,677958,Kumar Rocker,Chicago Cubs,True,0.184,0.186,0.114,0.204,lineup,1.0,0.18,19.8,4.25,3.25,3.57,2.29,"[{""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 1}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 4}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 5}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 6}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 7}, {""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",3.5,170,betrivers,110,betmgm,7,0.477,0.54,-0.063,0.289,0.097
2026-05-08,824846,2026-05-08T23:05:00Z,680694,Kyle Bradish,Athletics,True,0.243,0.226,0.11,0.213,lineup,1.0,0.217,23.8,5.43,5.66,5.16,6.81,"[{""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 1}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 2}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 3}, {""id"": 667670, ""name"": ""Brent Rooker"", ""slot"": 4}, {""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 5}, {""id"": 805779, ""name"": ""Jacob Wilson"", ""slot"": 6}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 7}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 8}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 9}]",5.5,-109,betonlineag,175,betrivers,7,0.411,0.494,-0.083,-0.211,0.618
2026-05-08,824846,2026-05-08T23:05:00Z,682052,Jacob Lopez,Baltimore Orioles,False,0.168,0.179,0.091,0.227,lineup,1.0,0.176,23.7,3.97,4.39,4.16,3.48,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 1}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 2}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""slot"": 3}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 4}, {""id"": 641933, ""name"": ""Tyler O'Neill"", ""slot"": 5}, {""id"": 691723, ""name"": ""Coby Mayo"", ""slot"": 6}, {""id"": 665750, ""name"": ""Leody Taveras"", ""slot"": 7}, {""id"": 669236, ""name"": ""Jeremiah Jackson"", ""slot"": 8}, {""id"": 642215, ""name"": ""Weston Wilson"", ""slot"": 9}]",4.5,-110,fanduel,180,betrivers,7,0.402,0.515,-0.113,-0.232,0.674
2026-05-08,823957,2026-05-09T02:10:00Z,519242,Chris Sale,Los Angeles Dodgers,False,0.299,0.328,0.139,0.198,lineup,1.02,0.266,23.8,7.14,6.74,6.33,5.39,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 669257, ""name"": ""Will Smith"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 4}, {""id"": 606192, ""name"": ""Teoscar Hernández"", ""slot"": 5}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 6}, {""id"": 500743, ""name"": ""Miguel Rojas"", ""slot"": 7}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 8}, {""id"": 669289, ""name"": ""Santiago Espinal"", ""slot"": 9}]",6.5,-135,betmgm,126,fanduel,6,0.447,0.563,-0.116,-0.222,0.25
2026-05-08,823303,2026-05-09T01:45:00Z,700241,Michael McGreevy,San Diego Padres,False,0.163,0.142,0.075,0.211,lineup,1.02,0.145,21.1,3.55,3.17,3.06,3.15,"[{""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 1}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""slot"": 2}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 3}, {""id"": 657757, ""name"": ""Gavin Sheets"", ""slot"": 4}, {""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 5}, {""id"": 609280, ""name"": ""Miguel Andujar"", ""slot"": 6}, {""id"": 657656, ""name"": ""Ramón Laureano"", ""slot"": 7}, {""id"": 666023, ""name"": ""Freddy Fermin"", ""slot"": 8}, {""id"": 823550, ""name"": ""Sung-Mun Song"", ""slot"": 9}]",3.5,-105,betmgm,-116,draftkings,6,0.367,0.488,-0.121,-0.284,0.18
2026-05-08,824768,2026-05-08T23:10:00Z,813349,Connelly Early,Tampa Bay Rays,True,0.218,0.204,0.097,0.171,lineup,0.96,0.15,22.1,4.89,3.85,3.3,3.2,"[{""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 1}, {""id"": 668723, ""name"": ""Ryan Vilade"", ""slot"": 2}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 3}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""slot"": 4}, {""id"": 676356, ""name"": ""Jonny DeLuca"", ""slot"": 5}, {""id"": 810938, ""name"": ""Ben Williamson"", ""slot"": 6}, {""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 7}, {""id"": 663743, ""name"": ""Nick Fortes"", ""slot"": 8}, {""id"": 670764, ""name"": ""Taylor Walls"", ""slot"": 9}]",4.5,107,betonlineag,-120,bovada,7,0.238,0.458,-0.22,-0.507,0.397
2026-05-08,823794,2026-05-08T23:40:00Z,608331,Max Fried,Milwaukee Brewers,False,0.217,0.241,0.106,0.161,lineup,1.0,0.157,24.0,5.22,4.88,3.78,3.28,"[{""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 1}, {""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 2}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 3}, {""id"": 596142, ""name"": ""Gary Sánchez"", ""slot"": 4}, {""id"": 683734, ""name"": ""Andrew Vaughn"", ""slot"": 5}, {""id"": 650859, ""name"": ""Luis Rengifo"", ""slot"": 6}, {""id"": 663604, ""name"": ""Brandon Lockridge"", ""slot"": 7}, {""id"": 686217, ""name"": ""Sal Frelick"", ""slot"": 8}, {""id"": 687401, ""name"": ""Joey Ortiz"", ""slot"": 9}]",5.5,-123,draftkings,215,betrivers,7,0.181,0.541,-0.36,-0.671,1.579
2026-05-08,823871,2026-05-08T23:10:00Z,702281,Robby Snelling,Washington Nationals,True,0.091,0.091,0.0,0.227,lineup,1.0,0.092,22.0,2.09,1.97,2.01,6.51,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 678554, ""name"": ""Curtis Mead"", ""slot"": 2}, {""id"": 691781, ""name"": ""Brady House"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 5}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 6}, {""id"": 686894, ""name"": ""Joey Wiemer"", ""slot"": 7}, {""id"": 683083, ""name"": ""Nasim Nuñez"", ""slot"": 8}, {""id"": 660688, ""name"": ""Keibert Ruiz"", ""slot"": 9}]",5.5,125,betrivers,120,betmgm,6,0.017,0.426,-0.409,-0.962,1.162
