date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-06-16,824182,2026-06-17T00:10:00Z,686613,Hunter Brown,Detroit Tigers,True,0.395,0.395,0.106,0.263,lineup,1.0,0.462,21.5,9.09,8.71,9.94,9.62,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 2}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 5}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 6}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 7}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""slot"": 8}, {""id"": 681546, ""name"": ""James Outman"", ""slot"": 9}]",6.5,-124,fanduel,102,fanduel,5,0.866,0.528,0.338,0.565,-0.73,0.667,0.139,,,0.786,0.258
2026-06-16,824991,2026-06-17T01:40:00Z,678022,Jack Perkins,Pittsburgh Pirates,True,0.262,0.256,0.15,0.208,lineup,1.0,0.24,28.0,5.98,7.64,6.72,6.4,,"[{""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 656811, ""name"": ""Ryan O'Hearn"", ""slot"": 4}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 5}, {""id"": 682848, ""name"": ""Endy Rodríguez"", ""slot"": 6}, {""id"": 682997, ""name"": ""Tyler Callihan"", ""slot"": 7}, {""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 8}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 9}]",4.5,-130,betrivers,120,draftkings,6,0.8,0.548,0.252,0.415,-0.56,0.627,0.079,,,0.726,0.178
2026-06-16,823451,2026-06-16T22:40:00Z,663969,Tyler Phillips,Philadelphia Phillies,False,0.197,0.197,0.124,0.226,lineup,1.0,0.198,28.0,4.54,5.67,5.54,5.22,,"[{""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 1}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 4}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 5}, {""id"": 592663, ""name"": ""J.T. Realmuto"", ""slot"": 6}, {""id"": 687282, ""name"": ""Gabriel Rincones Jr."", ""slot"": 7}, {""id"": 702222, ""name"": ""Justin Crawford"", ""slot"": 8}, {""id"": 624641, ""name"": ""Edmundo Sosa"", ""slot"": 9}]",3.5,128,betrivers,117,draftkings,5,0.803,0.554,0.249,0.83,-0.572,0.628,0.074,,,0.725,0.171
2026-06-16,825070,2026-06-17T01:40:00Z,672282,Reid Detmers,Arizona Diamondbacks,False,0.293,0.373,0.143,0.194,lineup,1.0,0.28,23.6,7.47,6.89,6.6,6.28,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 2}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 3}, {""id"": 666971, ""name"": ""Lourdes Gurriel Jr."", ""slot"": 4}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 5}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 6}, {""id"": 691783, ""name"": ""Jordan Lawlar"", ""slot"": 7}, {""id"": 680728, ""name"": ""Adrian Del Castillo"", ""slot"": 8}, {""id"": 694410, ""name"": ""LuJames Groover"", ""slot"": 9}]",5.5,130,fanduel,125,betrivers,5,0.646,0.417,0.229,0.485,-0.203,0.557,0.14,,,0.614,0.197
2026-06-16,823535,2026-06-16T23:05:00Z,663436,Davis Martin,New York Yankees,False,0.255,0.216,0.137,0.243,lineup,1.0,0.258,22.9,5.5,5.56,5.9,5.58,,"[{""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 1}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 2}, {""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 3}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 4}, {""id"": 682987, ""name"": ""Spencer Jones"", ""slot"": 5}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 6}, {""id"": 641857, ""name"": ""Ryan McMahon"", ""slot"": 7}, {""id"": 641555, ""name"": ""J.C. Escarra"", ""slot"": 8}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 9}]",5.5,105,betmgm,-130,fanduel,6,0.537,0.468,0.069,0.102,-0.181,0.516,0.048,,,0.542,0.074
2026-06-16,823128,2026-06-17T01:40:00Z,687064,Brandon Young,Seattle Mariners,False,0.176,0.185,0.11,0.238,lineup,1.03,0.196,24.3,4.13,4.36,4.74,4.42,,"[{""id"": 641487, ""name"": ""J.P. Crawford"", ""slot"": 1}, {""id"": 663728, ""name"": ""Cal Raleigh"", ""slot"": 2}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 3}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 4}, {""id"": 608701, ""name"": ""Rob Refsnyder"", ""slot"": 5}, {""id"": 702284, ""name"": ""Cole Young"", ""slot"": 6}, {""id"": 645302, ""name"": ""Victor Robles"", ""slot"": 7}, {""id"": 806068, ""name"": ""Colt Emerson"", ""slot"": 8}, {""id"": 670156, ""name"": ""Miles Mastrobuoni"", ""slot"": 9}]",4.5,105,betmgm,-125,draftkings,5,0.514,0.476,0.038,0.053,-0.124,0.507,0.031,,,0.521,0.045
2026-06-16,822723,2026-06-16T22:45:00Z,656492,Foster Griffin,Kansas City Royals,True,0.231,0.238,0.112,0.236,lineup,1.0,0.246,22.1,5.38,4.91,5.42,5.1,,"[{""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 3}, {""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 4}, {""id"": 516782, ""name"": ""Starling Marte"", ""slot"": 5}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 6}, {""id"": 679845, ""name"": ""Nick Loftin"", ""slot"": 7}, {""id"": 686475, ""name"": ""Tyler Tolbert"", ""slot"": 8}, {""id"": 670224, ""name"": ""Kameron Misner"", ""slot"": 9}]",5.5,124,fanduel,-128,draftkings,5,0.458,0.433,0.025,0.025,-0.034,0.487,0.054,,,0.487,0.054
2026-06-16,823939,2026-06-17T02:10:00Z,656876,Drew Rasmussen,Los Angeles Dodgers,False,0.273,0.304,0.122,0.193,lineup,1.02,0.249,22.0,6.56,5.69,5.47,5.15,,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 4}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 5}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 6}, {""id"": 669899, ""name"": ""Ryan Ward"", ""slot"": 7}, {""id"": 690976, ""name"": ""Alex Freeland"", ""slot"": 8}, {""id"": 642020, ""name"": ""Chuckie Robinson"", ""slot"": 9}]",5.5,115,betrivers,-138,draftkings,6,0.466,0.451,0.015,0.002,-0.079,0.49,0.039,,,0.493,0.042
2026-06-16,824750,2026-06-16T22:45:00Z,656302,Dylan Cease,Boston Red Sox,False,0.367,0.408,0.177,0.195,lineup,0.96,0.319,21.8,8.82,8.21,6.96,6.64,,"[{""id"": 807799, ""name"": ""Masataka Yoshida"", ""slot"": 1}, {""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""slot"": 2}, {""id"": 677800, ""name"": ""Wilyer Abreu"", ""slot"": 3}, {""id"": 575929, ""name"": ""Willson Contreras"", ""slot"": 4}, {""id"": 680776, ""name"": ""Jarren Duran"", ""slot"": 5}, {""id"": 702332, ""name"": ""Caleb Durbin"", ""slot"": 6}, {""id"": 643396, ""name"": ""Isiah Kiner-Falefa"", ""slot"": 7}, {""id"": 691785, ""name"": ""Marcelo Mayer"", ""slot"": 8}, {""id"": 657136, ""name"": ""Connor Wong"", ""slot"": 9}]",6.5,-127,draftkings,100,betmgm,4,0.545,0.531,0.014,-0.027,-0.089,0.519,-0.012,,,0.549,0.018
2026-06-16,822888,2026-06-17T00:05:00Z,677958,Kumar Rocker,Minnesota Twins,True,0.184,0.165,0.106,0.241,lineup,1.0,0.189,22.8,4.06,4.04,4.32,4.0,,"[{""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 1}, {""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 4}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 5}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 6}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 656577, ""name"": ""Alex Jackson"", ""slot"": 9}]",4.5,130,betrivers,130,fanduel,5,0.433,0.439,-0.006,-0.003,0.303,0.478,0.039,,,0.466,0.027
