date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-06-01,two_leg,1,2,Shane Drohan,675660,over,3.5,130.0,0.64,0.434,Eduardo Rodriguez,593958,under,3.5,300.0,0.497,0.425,,,,,,,,820,9.2,0.31808,0.18445,0.13363,1.926336,,5,1,3,1,,,1,8.2
2026-06-01,two_leg,2,2,Joe Ryan,657746,under,5.5,128.0,0.589,0.423,Ty Madden,680744,over,3.5,-135.0,0.834,0.553,,,,,,,,297,3.968889,0.491226,0.233919,0.257307,0.949621,,9,0,4,1,,,0,-1.0
2026-06-01,two_leg,3,2,Chase Burns,695505,under,6.5,126.0,0.538,0.429,Griffin Jax,643377,under,4.5,114.0,0.614,0.456,,,,,,,,384,4.8364,0.330332,0.195624,0.134708,0.597618,,,,5,0,,,0,-1.0
2026-06-01,three_leg,1,3,Shane Drohan,675660,over,3.5,130.0,0.64,0.434,Ty Madden,680744,over,3.5,-135.0,0.834,0.553,Eduardo Rodriguez,593958,under,3.5,300.0,0.497,0.425,1501,16.014815,0.265279,0.102001,0.163278,3.24839,Shane Drohan,5,1,4,1,3,1,1,15.014815
2026-06-01,three_leg,2,3,Joe Ryan,657746,under,5.5,128.0,0.589,0.423,Chase Burns,695505,under,6.5,126.0,0.538,0.429,Griffin Jax,643377,under,4.5,114.0,0.614,0.456,1003,11.026992,0.194566,0.082749,0.111817,1.145473,,9,0,,,5,0,0,-1.0
