date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-17,823708,2026-05-17T18:10:00Z,688107,Robert Gasser,Minnesota Twins,False,0.0,0.0,0.0,0.217,lineup,1.01,0.219,23.0,0.0,5.29,5.04,,"[{""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 680777, ""name"": ""Ryan Jeffers"", ""slot"": 3}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 4}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 5}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 6}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 7}, {""id"": 668952, ""name"": ""Ryan Kreidler"", ""slot"": 8}, {""id"": 681546, ""name"": ""James Outman"", ""slot"": 9}]",3.5,-108,betonlineag,200,betrivers,6,0.741,0.512,0.229,0.426,-0.222,0.545,0.033,,
2026-05-17,824599,2026-05-17T18:10:00Z,607067,Colin Rea,Chicago White Sox,False,0.194,0.179,0.106,0.244,lineup,1.0,0.203,28.0,4.32,5.63,5.69,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 5}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 6}, {""id"": 700337, ""name"": ""Edgar Quero"", ""slot"": 7}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 8}, {""id"": 656537, ""name"": ""Derek Hill"", ""slot"": 9}]",4.5,-106,draftkings,180,betrivers,6,0.671,0.493,0.178,0.304,-0.079,0.532,0.039,,
2026-05-17,824192,2026-05-17T18:10:00Z,663567,Peter Lambert,Texas Rangers,True,0.242,0.242,0.138,0.234,team,1.0,0.252,24.0,5.56,6.04,6.04,,[],4.5,155,betrivers,117,draftkings,6,0.721,0.559,0.162,0.838,-0.394,0.541,-0.018,,
2026-05-17,823058,2026-05-17T18:15:00Z,669467,Andre Pallante,Kansas City Royals,True,0.177,0.224,0.103,0.212,lineup,1.0,0.185,23.2,4.51,4.32,4.29,,"[{""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 5}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 6}, {""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 7}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 8}, {""id"": 664728, ""name"": ""Kyle Isbel"", ""slot"": 9}]",3.5,175,betrivers,108,fanduel,7,0.621,0.519,0.102,0.708,-0.212,0.523,0.004,,
2026-05-17,823708,2026-05-17T18:10:00Z,641927,Bailey Ober,Milwaukee Brewers,True,0.187,0.202,0.1,0.226,lineup,1.01,0.195,23.9,4.43,4.24,4.65,,"[{""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 1}, {""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 2}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 3}, {""id"": 592885, ""name"": ""Christian Yelich"", ""slot"": 4}, {""id"": 641343, ""name"": ""Jake Bauers"", ""slot"": 5}, {""id"": 686217, ""name"": ""Sal Frelick"", ""slot"": 6}, {""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 7}, {""id"": 687401, ""name"": ""Joey Ortiz"", ""slot"": 8}, {""id"": 666152, ""name"": ""David Hamilton"", ""slot"": 9}]",4.5,295,betrivers,125,fanatics,7,0.497,0.408,0.089,0.963,0.132,0.502,0.094,,
2026-05-17,824599,2026-05-17T18:10:00Z,607200,Erick Fedde,Chicago Cubs,True,0.147,0.155,0.073,0.212,lineup,1.0,0.142,26.5,3.45,3.66,3.75,,"[{""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 1}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 4}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 5}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 6}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 7}, {""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",3.5,275,betrivers,-131,draftkings,7,0.516,0.437,0.079,0.937,-0.147,0.506,0.069,,
2026-05-17,823058,2026-05-17T18:15:00Z,663568,Stephen Kolek,St. Louis Cardinals,False,0.2,0.2,0.085,0.227,lineup,1.0,0.202,22.5,4.6,4.27,4.54,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 701675, ""name"": ""Nathan Church"", ""slot"": 7}, {""id"": 695336, ""name"": ""Thomas Saggese"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",4.5,270,betrivers,115,betmgm,6,0.475,0.417,0.058,0.759,0.128,0.499,0.082,,
2026-05-17,824436,2026-05-17T17:40:00Z,668909,Gavin Williams,Cincinnati Reds,True,0.293,0.272,0.148,0.233,lineup,1.0,0.295,25.9,6.55,7.82,7.63,,"[{""id"": 666181, ""name"": ""Will Benson"", ""slot"": 1}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 2}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 3}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 4}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 5}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 6}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 7}, {""id"": 670770, ""name"": ""TJ Friedl"", ""slot"": 8}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 9}]",7.5,116,fanduel,138,betrivers,6,0.494,0.447,0.047,0.066,0.205,0.502,0.055,,
2026-05-17,822982,2026-05-17T16:15:00Z,656876,Drew Rasmussen,Miami Marlins,True,0.253,0.234,0.115,0.23,lineup,1.0,0.251,21.6,5.65,5.09,5.43,,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 2}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 3}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 4}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 5}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 6}, {""id"": 677870, ""name"": ""Leo Jiménez"", ""slot"": 7}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 8}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 9}]",5.5,110,fanduel,155,betrivers,7,0.46,0.458,0.002,-0.034,0.377,0.496,0.038,,
2026-05-17,824358,2026-05-17T19:10:00Z,647336,Michael Soroka,Colorado Rockies,False,0.254,0.203,0.115,0.251,team,0.92,0.24,23.3,5.38,6.09,5.6,,[],5.5,295,betrivers,-105,betmgm,6,0.488,0.492,-0.004,0.929,-0.001,0.501,0.009,,
