date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-07-04,two_leg,1,2,Sean Manaea,640455,over,4.5,-115.0,0.693,0.513,Sean Burke,680732,over,5.5,-110.0,0.687,0.5,,,,,,,,257,3.56917,0.476091,0.2565,0.219591,0.69925,3.0,0.428273,0.856755,
2026-07-04,two_leg,2,2,Sean Sullivan,807743,under,3.5,114.0,0.65,0.469,Merrill Kelly,518876,under,3.5,122.0,0.615,0.429,,,,,,,,375,4.7508,0.39975,0.201201,0.198549,0.899132,3.0,0.19925,0.559025,
2026-07-04,two_leg,3,2,Aaron Civale,650644,under,3.5,122.0,0.604,0.442,Jesús Luzardo,666200,over,6.5,112.0,0.565,0.447,,,,,,,,371,4.7064,0.34126,0.197574,0.143686,0.606106,3.0,0.02378,0.330914,
2026-07-04,three_leg,1,3,Sean Manaea,640455,over,4.5,-115.0,0.693,0.513,Sean Burke,680732,over,5.5,-110.0,0.687,0.5,Sean Sullivan,807743,under,3.5,114.0,0.65,0.469,664,7.638024,0.309459,0.120298,0.189161,1.363656,6.0,0.856755,1.413781,Sean Manaea
2026-07-04,three_leg,2,3,Merrill Kelly,518876,under,3.5,122.0,0.615,0.429,Aaron Civale,650644,under,3.5,122.0,0.604,0.442,Jesús Luzardo,666200,over,6.5,112.0,0.565,0.447,945,10.448208,0.209875,0.084759,0.125116,1.192817,6.0,0.259249,0.637024,
