date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-07-02,two_leg,1,2,Bryce Miller,682243,over,6.5,-123.0,0.731,0.543,Dustin May,669160,over,4.5,-101.0,0.631,0.48,,,,,,,,261,3.608066,0.461261,0.26064,0.200621,0.66426,3.0,0.383783,0.798918,
2026-07-02,two_leg,2,2,Walbert Ureña,700712,over,4.5,-115.0,0.65,0.529,Slade Cecconi,677944,over,4.5,127.0,0.498,0.427,,,,,,,,324,4.243913,0.3237,0.225883,0.097817,0.373755,3.0,-0.0289,0.26243,
2026-07-02,two_leg,3,2,Jacob Misiorowski,694819,over,9.5,110.0,0.589,0.462,Jared Jones,683003,under,4.5,124.0,0.52,0.434,,,,,,,,370,4.704,0.30628,0.200508,0.105772,0.440741,3.0,-0.08116,0.194492,
2026-07-02,three_leg,1,3,Bryce Miller,682243,over,6.5,-123.0,0.731,0.543,Dustin May,669160,over,4.5,-101.0,0.631,0.48,Slade Cecconi,677944,over,4.5,127.0,0.498,0.427,719,8.190309,0.229708,0.111293,0.118415,0.881379,6.0,0.378248,0.791722,Bryce Miller
