date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg
2026-06-01,two_leg,1,2,Shane Drohan,675660,over,3.5,130.0,0.764,0.433,Griffin Jax,643377,under,4.5,112.0,0.637,0.464,,,,,,,,388,4.876,0.486668,0.200912,0.285756,1.372993,
