date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-05-11,two_leg,1,2,Nathan Eovaldi,543135,over,5.5,215.0,0.615,0.449,Drew Rasmussen,656876,under,4.5,195.0,0.626,0.497,,,,,,,,829,9.2925,0.38499,0.223153,0.161837,2.57752,,,6,0,,,0,-1.0
2026-05-11,two_leg,2,2,Joey Cantillo,676282,under,5.5,133.0,0.633,0.542,Kevin Gausman,592332,under,5.5,124.0,0.647,0.567,,,,,,,,422,5.2192,0.409551,0.307314,0.102237,1.137529,4,1,5,1,,,1,4.2192
2026-05-11,two_leg,3,2,Peter Lambert,663567,over,4.5,-138.0,0.743,0.551,Ryan Weathers,677960,over,5.5,-130.0,0.674,0.536,,,,,,,,205,3.051282,0.500782,0.295336,0.205446,0.528027,6,1,9,1,,,1,2.051282
2026-05-11,two_leg,4,2,Roki Sasaki,808963,over,4.5,125.0,0.519,0.432,George Kirby,669923,under,5.5,-135.0,0.629,0.544,,,,,,,,292,3.916667,0.326451,0.235008,0.091443,0.2786,5,1,7,0,,,0,-1.0
2026-05-11,three_leg,1,3,Nathan Eovaldi,543135,over,5.5,215.0,0.615,0.449,Drew Rasmussen,656876,under,4.5,195.0,0.626,0.497,Joey Cantillo,676282,under,5.5,133.0,0.633,0.542,2065,21.651525,0.243699,0.120949,0.12275,4.276448,,,6,0,4,1,0,-1.0
2026-05-11,three_leg,2,3,Peter Lambert,663567,over,4.5,-138.0,0.743,0.551,Ryan Weathers,677960,over,5.5,-130.0,0.674,0.536,Kevin Gausman,592332,under,5.5,124.0,0.647,0.567,583,6.834872,0.324006,0.167456,0.15655,1.214539,6,1,9,1,5,1,1,5.834872
