date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-06-06,823697,2026-06-06T18:10:00Z,679883,Luinder Avila,Minnesota Twins,False,0.216,0.231,0.098,0.23,lineup,1.01,0.228,28.0,5.1,6.32,6.4,,"[{""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 5}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 6}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 668952, ""name"": ""Ryan Kreidler"", ""slot"": 9}]",3.5,-145,bovada,128,draftkings,5,0.881,0.568,0.313,0.488,-0.728,0.662,0.094,,
2026-06-06,824669,2026-06-06T18:20:00Z,676962,Ben Brown,San Francisco Giants,True,0.264,0.29,0.132,0.203,lineup,1.0,0.247,28.0,6.31,7.13,6.93,,"[{""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 1}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 2}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 3}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 6}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 7}, {""id"": 606992, ""name"": ""Eric Haase"", ""slot"": 8}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 9}]",4.5,113,draftkings,134,fanduel,5,0.82,0.585,0.235,0.747,-0.579,0.626,0.041,,
2026-06-06,823048,2026-06-06T18:15:00Z,669461,Matthew Liberatore,Cincinnati Reds,True,0.213,0.309,0.106,0.248,lineup,1.0,0.277,22.2,5.78,6.09,6.15,,"[{""id"": 667472, ""name"": ""Dane Myers"", ""slot"": 1}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 2}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 3}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 4}, {""id"": 553993, ""name"": ""Eugenio Suárez"", ""slot"": 5}, {""id"": 694362, ""name"": ""Blake Dunn"", ""slot"": 6}, {""id"": 682622, ""name"": ""Noelvi Marte"", ""slot"": 7}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 8}, {""id"": 664731, ""name"": ""P.J. Higgins"", ""slot"": 9}]",4.5,-125,draftkings,110,fanduel,5,0.734,0.535,0.199,0.322,-0.442,0.587,0.052,,
2026-06-06,824269,2026-06-06T17:10:00Z,682243,Bryce Miller,Detroit Tigers,False,0.253,0.262,0.166,0.216,lineup,1.0,0.247,23.9,5.91,6.17,5.9,,"[{""id"": 650402, ""name"": ""Gleyber Torres"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 3}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 4}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 5}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 6}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 7}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 8}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 9}]",4.5,-125,betmgm,115,fanatics,6,0.702,0.553,0.149,0.264,-0.359,0.574,0.021,,
2026-06-06,824915,2026-06-06T20:10:00Z,677952,Braxton Ashcraft,Atlanta Braves,False,0.273,0.273,0.149,0.205,team,1.0,0.249,25.4,6.27,6.33,6.33,,[],5.5,210,betrivers,-115,betmgm,6,0.605,0.471,0.134,0.877,-0.262,0.539,0.068,,
2026-06-06,824351,2026-06-07T01:10:00Z,694819,Jacob Misiorowski,Colorado Rockies,False,0.396,0.415,0.189,0.238,team,0.92,0.392,23.1,9.28,9.85,9.06,,[],8.5,120,fanatics,130,betmgm,6,0.552,0.437,0.116,0.215,0.03,0.521,0.085,,
2026-06-06,824915,2026-06-06T20:10:00Z,675911,Spencer Strider,Pittsburgh Pirates,True,0.315,0.315,0.155,0.234,team,1.0,0.328,21.3,7.24,7.0,7.0,,[],6.5,114,fanduel,-140,fanduel,4,0.551,0.445,0.106,0.178,-0.229,0.521,0.076,,
2026-06-06,823292,2026-06-07T02:10:00Z,690997,Nolan McLean,San Diego Padres,False,0.279,0.211,0.106,0.235,team,1.02,0.268,23.6,5.79,6.21,6.34,,[],5.5,-122,fanduel,105,draftkings,5,0.607,0.531,0.076,0.105,-0.195,0.54,0.009,,
2026-06-06,822891,2026-06-06T23:35:00Z,683004,Jack Leiter,Cleveland Guardians,True,0.258,0.252,0.128,0.207,team,1.0,0.235,24.2,5.88,5.68,5.68,,[],5.5,122,fanduel,-143,draftkings,3,0.501,0.429,0.072,0.113,-0.152,0.505,0.076,,
2026-06-06,823539,2026-06-06T23:35:00Z,624133,Ranger Suarez,New York Yankees,False,0.239,0.264,0.101,0.229,team,1.0,0.254,21.5,5.74,5.46,5.46,,[],4.5,109,draftkings,130,bovada,5,0.636,0.583,0.053,0.329,-0.162,0.55,-0.033,,
2026-06-06,824669,2026-06-06T18:20:00Z,694738,Landen Roupp,Chicago Cubs,False,0.266,0.259,0.112,0.194,lineup,1.0,0.227,22.5,6.05,5.58,5.12,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 6}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 7}, {""id"": 699393, ""name"": ""Pedro Ramírez"", ""slot"": 8}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 9}]",4.5,135,betmgm,116,draftkings,6,0.579,0.563,0.016,0.362,-0.092,0.53,-0.033,,
2026-06-06,823539,2026-06-06T23:35:00Z,701542,Will Warren,Boston Red Sox,True,0.258,0.202,0.106,0.22,team,1.0,0.231,23.1,5.42,5.32,5.32,,[],5.5,124,fanduel,-146,draftkings,4,0.44,0.432,0.008,-0.015,-0.056,0.484,0.052,,
2026-06-06,823942,2026-06-07T02:10:00Z,686799,Jack Kochanowicz,Los Angeles Dodgers,False,0.16,0.142,0.106,0.201,team,1.02,0.139,23.4,3.51,3.2,3.26,,[],3.5,130,fanatics,125,betmgm,5,0.411,0.417,-0.006,-0.054,0.324,0.475,0.058,,
