date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_v2bc,error_ml,over_hit,over_pnl,under_pnl
2026-06-12,824102,2026-06-13T00:10:00Z,679883,Luinder Avila,Houston Astros,True,0.194,0.179,0.099,0.223,lineup,1.0,0.187,28.0,4.33,5.16,5.22,4.92,,"[{""id"": 665161, ""name"": ""Jeremy Peña"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 3}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 4}, {""id"": 514888, ""name"": ""Jose Altuve"", ""slot"": 5}, {""id"": 694388, ""name"": ""Joey Loperfido"", ""slot"": 6}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 7}, {""id"": 666211, ""name"": ""Taylor Trammell"", ""slot"": 8}, {""id"": 543877, ""name"": ""Christian Vázquez"", ""slot"": 9}]",3.5,110,fanduel,-129,draftkings,5,0.765,0.459,0.306,0.606,-0.583,0.6,0.141,,,0.644,0.185,3.5,110,-129,0.835,0.459,0.376,0.636,0.177,,,0,-1.0,0.775,0,10,1,-4.33,-5.16,-5.22,-4.92,,0,-1.0,0.775
2026-06-12,824826,2026-06-12T23:05:00Z,656288,Griffin Canning,Baltimore Orioles,False,0.239,0.231,0.11,0.247,lineup,1.0,0.259,20.9,5.43,5.15,5.41,5.11,,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 1}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 2}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""slot"": 3}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 4}, {""id"": 694212, ""name"": ""Samuel Basallo"", ""slot"": 5}, {""id"": 691723, ""name"": ""Coby Mayo"", ""slot"": 6}, {""id"": 681297, ""name"": ""Colton Cowser"", ""slot"": 7}, {""id"": 641933, ""name"": ""Tyler O'Neill"", ""slot"": 8}, {""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 9}]",4.5,105,betmgm,-120,bovada,6,0.628,0.483,0.145,0.288,-0.319,0.545,0.062,,,0.556,0.073,4.5,105,-120,0.544,0.483,0.061,0.515,0.032,,,1,1.05,-1.0,6,24,1,0.57,0.85,0.59,0.89,,1,1.05,-1.0
2026-06-12,823695,2026-06-13T00:10:00Z,657746,Joe Ryan,St. Louis Cardinals,True,0.277,0.31,0.126,0.24,lineup,1.01,0.313,23.2,6.66,6.34,7.27,6.96,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 663457, ""name"": ""Lars Nootbaar"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 699625, ""name"": ""Jimmy Crooks"", ""slot"": 7}, {""id"": 691458, ""name"": ""Blaze Jordan"", ""slot"": 8}, {""id"": 701675, ""name"": ""Nathan Church"", ""slot"": 9}]",6.5,114,fanduel,-125,betmgm,4,0.589,0.451,0.138,0.261,-0.26,0.53,0.079,,,0.537,0.086,6.5,114,-125,0.449,0.451,-0.002,0.482,0.031,,,1,1.14,-1.0,8,24,1,1.34,1.66,0.73,1.04,,1,1.14,-1.0
2026-06-12,824588,2026-06-12T23:40:00Z,808963,Roki Sasaki,Chicago White Sox,False,0.237,0.292,0.147,0.228,lineup,1.0,0.262,22.5,5.96,6.18,5.91,5.61,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 2}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 5}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 6}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 7}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 8}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 9}]",4.5,125,fanatics,129,draftkings,6,0.703,0.572,0.131,0.581,-0.32,0.573,0.001,,,0.604,0.032,4.5,125,129,0.725,0.572,0.153,0.583,0.011,,,0,-1.0,1.29,4,23,1,-1.96,-2.18,-1.91,-1.61,,0,-1.0,1.29
2026-06-12,823778,2026-06-12T23:40:00Z,694819,Jacob Misiorowski,Philadelphia Phillies,True,0.398,0.402,0.182,0.265,lineup,1.0,0.47,24.3,9.19,10.01,11.4,11.1,,"[{""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 1}, {""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 4}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 5}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 6}, {""id"": 687282, ""name"": ""Gabriel Rincones Jr."", ""slot"": 7}, {""id"": 592663, ""name"": ""J.T. Realmuto"", ""slot"": 8}, {""id"": 702222, ""name"": ""Justin Crawford"", ""slot"": 9}]",10.5,-115,draftkings,-105,fanatics,3,0.587,0.51,0.077,0.098,-0.194,0.53,0.02,,,0.541,0.031,8.5,100,-110,0.47,0.503,-0.033,0.489,-0.014,,,1,1.0,-1.0,15,27,1,5.81,4.99,3.6,3.9,,1,0.87,-1.0
2026-06-12,823370,2026-06-12T22:40:00Z,677952,Braxton Ashcraft,Miami Marlins,True,0.262,0.272,0.144,0.213,lineup,1.0,0.252,24.7,6.11,6.34,6.23,5.92,,"[{""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 1}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 2}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 3}, {""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 4}, {""id"": 681715, ""name"": ""Heriberto Hernández"", ""slot"": 5}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 6}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 7}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 8}, {""id"": 691594, ""name"": ""Javier Sanoja"", ""slot"": 9}]",5.5,-125,betmgm,110,draftkings,5,0.59,0.531,0.059,0.062,-0.139,0.531,-0.0,,,0.535,0.004,5.5,-125,110,0.625,0.531,0.094,0.543,0.012,,,0,-1.0,1.1,4,22,1,-2.11,-2.34,-2.23,-1.92,,0,-1.0,1.1
2026-06-12,823211,2026-06-13T02:15:00Z,665871,Javier Assad,San Francisco Giants,False,0.147,0.138,0.065,0.196,lineup,0.98,0.123,28.0,3.31,3.72,3.44,3.14,,"[{""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 1}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 2}, {""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 6}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 7}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 8}, {""id"": 691740, ""name"": ""Daniel Susac"", ""slot"": 9}]",3.5,136,fanduel,-150,betmgm,4,0.451,0.417,0.034,0.063,-0.084,0.482,0.065,,,0.445,0.028,3.5,136,-150,0.451,0.417,0.034,0.482,0.065,,,1,1.36,-1.0,5,21,1,1.69,1.28,1.56,1.86,,1,1.36,-1.0
2026-06-12,822726,2026-06-12T22:45:00Z,682243,Bryce Miller,Washington Nationals,False,0.291,0.304,0.167,0.183,lineup,1.0,0.241,20.6,6.81,5.78,4.96,4.66,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 671277, ""name"": ""Luis García Jr."", ""slot"": 2}, {""id"": 678554, ""name"": ""Curtis Mead"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 686611, ""name"": ""Dylan Crews"", ""slot"": 5}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 6}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 7}, {""id"": 678391, ""name"": ""Jorbit Vivas"", ""slot"": 8}, {""id"": 660688, ""name"": ""Keibert Ruiz"", ""slot"": 9}]",4.5,-127,betrivers,116,draftkings,5,0.552,0.531,0.021,-0.013,-0.033,0.517,-0.014,,,0.511,-0.02,4.5,-127,116,0.656,0.531,0.125,0.555,0.024,,,1,0.787,-1.0,7,26,1,0.19,1.22,2.04,2.34,,1,0.787,-1.0
2026-06-12,822726,2026-06-12T22:45:00Z,641793,Zack Littell,Seattle Mariners,True,0.135,0.161,0.078,0.229,lineup,1.0,0.148,24.7,3.35,3.63,3.67,3.36,,"[{""id"": 702284, ""name"": ""Cole Young"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 3}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 4}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 5}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 6}, {""id"": 670156, ""name"": ""Miles Mastrobuoni"", ""slot"": 7}, {""id"": 640902, ""name"": ""Jhonny Pereda"", ""slot"": 8}, {""id"": 806068, ""name"": ""Colt Emerson"", ""slot"": 9}]",3.5,105,fanatics,-103,draftkings,6,0.499,0.478,0.021,0.023,-0.012,0.499,0.021,,,0.473,-0.005,3.5,105,-103,0.6,0.478,0.122,0.534,0.056,,,0,-1.0,0.971,0,10,1,-3.35,-3.63,-3.67,-3.36,,0,-1.0,0.971
2026-06-12,823695,2026-06-13T00:10:00Z,681517,Kyle Leahy,Minnesota Twins,False,0.181,0.185,0.099,0.227,lineup,1.01,0.186,21.9,4.2,4.03,4.07,3.77,,"[{""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 1}, {""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 5}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 6}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 9}]",3.5,132,draftkings,124,fanduel,5,0.58,0.563,0.017,0.346,-0.059,0.527,-0.036,,,0.523,-0.04,3.5,132,124,0.57,0.563,0.007,0.524,-0.039,,,1,1.32,-1.0,5,22,1,0.8,0.97,0.93,1.23,,1,1.32,-1.0
