date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-05-31,two_leg,1,2,Braxton Ashcraft,677952,over,5.5,280.0,0.695,0.408,Tanner Bibee,676440,under,4.5,260.0,0.627,0.437,,,,,,,,1268,13.68,0.435765,0.178296,0.257469,4.961265,,11,1,5,0,,,0,-1.0
2026-05-31,two_leg,2,2,Jacob Lopez,682052,under,3.5,215.0,0.584,0.437,Nick Lodolo,666157,under,5.5,105.0,0.699,0.484,,,,,,,,546,6.4575,0.408216,0.211508,0.196708,1.636055,,3,1,4,1,,,1,5.4575
2026-05-31,two_leg,3,2,Spencer Miles,693686,over,3.5,-132.0,0.88,0.538,Sean Burke,680732,over,5.5,114.0,0.599,0.459,,,,,,,,276,3.761212,0.52712,0.246942,0.280178,0.98261,,2,0,6,1,,,0,-1.0
2026-05-31,three_leg,1,3,Braxton Ashcraft,677952,over,5.5,280.0,0.695,0.408,Tanner Bibee,676440,under,4.5,260.0,0.627,0.437,Jacob Lopez,682052,under,3.5,215.0,0.584,0.437,4209,43.092,0.254487,0.077915,0.176571,9.966343,Braxton Ashcraft,11,1,5,0,3,1,0,-1.0
2026-05-31,three_leg,2,3,Spencer Miles,693686,over,3.5,-132.0,0.88,0.538,Sean Burke,680732,over,5.5,114.0,0.599,0.459,Nick Lodolo,666157,under,5.5,105.0,0.699,0.484,671,7.710485,0.368457,0.11952,0.248937,1.840981,,2,0,6,1,4,1,0,-1.0
