date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg
2026-05-28,two_leg,1,2,Colin Rea,607067,over,4.5,115.0,0.58,0.453,Chris Bassitt,605135,under,3.5,136.0,0.562,0.421,,,,,,,,407,5.074,0.32596,0.190713,0.135247,0.653921,
2026-05-28,two_leg,2,2,Patrick Corbin,571578,under,3.5,130.0,0.513,0.417,Spencer Arrighetti,681293,over,5.5,130.0,0.465,0.433,,,,,,,,429,5.29,0.238545,0.180561,0.057984,0.261903,
2026-05-28,three_leg,1,3,Colin Rea,607067,over,4.5,115.0,0.58,0.453,Chris Bassitt,605135,under,3.5,136.0,0.562,0.421,Spencer Arrighetti,681293,over,5.5,130.0,0.465,0.433,1067,11.6702,0.151571,0.082579,0.068993,0.768869,Colin Rea
