date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-06-15,two_leg,1,2,Andrew Alvarez,674841,over,4.5,108.0,0.607,0.458,Ryne Nelson,669194,under,4.5,122.0,0.546,0.437,,,,,,,,362,4.6176,0.331422,0.200146,0.131276,0.530374,3.0,-0.005734,0.292546,
2026-06-15,three_leg,1,3,Andrew Alvarez,674841,over,4.5,108.0,0.607,0.458,Ryne Nelson,669194,under,4.5,122.0,0.546,0.437,Kai-Wei Teng,678906,over,5.5,135.0,0.54,0.418,985,10.85136,0.178968,0.083661,0.095307,0.942045,6.0,0.073807,0.395949,Andrew Alvarez
