date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-16,824278,2026-05-16T17:10:00Z,689254,Mason Fluharty,Detroit Tigers,False,0.292,0.0,0.15,0.22,lineup,1.0,0.287,41.4,6.72,12.06,11.88,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 2}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""slot"": 3}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 4}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 5}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 6}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 7}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 8}, {""id"": 668670, ""name"": ""Jake Rogers"", ""slot"": 9}]",1.5,155,betonlineag,-204,betonlineag,1,1.0,0.369,0.631,1.55,-1.0,0.876,0.507,,
2026-05-16,823627,2026-05-16T23:15:00Z,623211,Huascar Brazobán,New York Yankees,True,0.195,0.0,0.134,0.234,team,1.02,0.232,26.6,4.49,5.4,6.16,,[],0.5,-244,betonlineag,182,betonlineag,1,0.998,0.667,0.331,0.407,-0.994,0.788,0.121,,
2026-05-16,825007,2026-05-17T01:40:00Z,686790,Trevor McDonald,Athletics,False,0.24,0.24,0.121,0.226,team,1.0,0.24,25.0,5.52,6.02,6.0,,[],4.5,-110,draftkings,-108,fanduel,5,0.714,0.5,0.214,0.364,-0.45,0.563,0.063,,
2026-05-16,824924,2026-05-16T23:15:00Z,801139,Payton Tolle,Atlanta Braves,False,0.31,0.31,0.147,0.21,team,1.0,0.283,21.8,7.14,6.31,6.15,,[],4.5,148,betrivers,115,betmgm,6,0.734,0.558,0.176,0.821,-0.429,0.568,0.01,,
2026-05-16,824600,2026-05-16T23:10:00Z,663436,Davis Martin,Chicago Cubs,True,0.271,0.303,0.134,0.206,team,1.0,0.253,24.2,6.53,6.29,6.12,,[],4.5,134,fanduel,122,draftkings,6,0.73,0.563,0.168,0.709,-0.401,0.567,0.005,,
2026-05-16,822737,2026-05-16T20:05:00Z,676917,Cade Cavalli,Baltimore Orioles,True,0.232,0.267,0.117,0.246,team,1.0,0.262,21.9,5.65,5.89,5.74,,[],4.5,280,betrivers,126,fanduel,6,0.679,0.566,0.113,1.579,-0.274,0.555,-0.011,,
2026-05-16,824924,2026-05-16T23:15:00Z,693821,Bryce Elder,Boston Red Sox,True,0.244,0.238,0.118,0.226,team,1.0,0.238,24.5,5.56,5.95,5.85,,[],5.5,120,draftkings,130,betmgm,6,0.53,0.443,0.087,0.167,0.08,0.523,0.08,,
2026-05-16,823382,2026-05-16T20:05:00Z,650911,Cristopher Sánchez,Pittsburgh Pirates,False,0.284,0.255,0.16,0.229,team,1.0,0.292,27.0,6.27,7.5,7.88,,[],7.5,119,draftkings,128,betrivers,6,0.531,0.446,0.085,0.162,0.07,0.524,0.078,,
2026-05-16,824278,2026-05-16T17:10:00Z,663554,Casey Mize,Toronto Blue Jays,True,0.273,0.245,0.131,0.182,team,1.0,0.211,21.3,6.03,4.52,4.48,,[],3.5,130,betmgm,280,betrivers,6,0.655,0.578,0.077,0.507,0.311,0.55,-0.028,,
2026-05-16,823060,2026-05-16T18:15:00Z,681517,Kyle Leahy,Kansas City Royals,True,0.178,0.216,0.1,0.217,team,1.0,0.187,22.8,4.44,4.23,4.25,,[],3.5,130,betmgm,255,betrivers,6,0.614,0.553,0.061,0.412,0.37,0.541,-0.013,,
