date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-24,824921,2026-05-24T20:10:00Z,527048,Martín Pérez,Washington Nationals,True,0.233,0.234,0.106,0.217,team,1.0,0.225,25.2,5.37,5.67,5.67,,[],4.5,140,betmgm,129,draftkings,4,0.669,0.427,0.242,0.606,-0.242,0.562,0.136,,
2026-05-24,824921,2026-05-24T20:10:00Z,656492,Foster Griffin,Atlanta Braves,False,0.228,0.254,0.112,0.209,team,1.0,0.221,24.3,5.48,5.38,5.38,,[],4.5,107,draftkings,-130,bovada,5,0.623,0.455,0.168,0.291,-0.334,0.55,0.095,,
2026-05-24,824676,2026-05-24T18:20:00Z,663567,Peter Lambert,Chicago Cubs,False,0.243,0.225,0.138,0.213,team,1.0,0.223,24.0,5.42,5.35,5.35,,[],4.5,180,betrivers,105,bovada,6,0.618,0.51,0.108,0.731,-0.218,0.549,0.039,,
2026-05-24,822813,2026-05-24T16:15:00Z,656302,Dylan Cease,Pittsburgh Pirates,True,0.351,0.312,0.166,0.254,lineup,1.01,0.382,24.6,7.73,8.62,9.4,,"[{""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 4}, {""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 5}, {""id"": 682848, ""name"": ""Endy Rodríguez"", ""slot"": 6}, {""id"": 699013, ""name"": ""Esmerlyn Valdez"", ""slot"": 7}, {""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 8}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 9}]",8.0,215,betrivers,124,fanduel,6,0.595,0.493,0.102,0.875,-0.094,0.543,0.05,,
2026-05-24,823786,2026-05-24T18:10:00Z,687075,Brandon Sproat,Los Angeles Dodgers,True,0.234,0.248,0.111,0.205,team,1.0,0.218,23.1,5.51,5.04,5.04,,[],4.5,105,fanatics,165,betrivers,6,0.566,0.482,0.084,0.161,0.15,0.535,0.053,,
2026-05-24,823459,2026-05-24T17:35:00Z,800048,Parker Messick,Philadelphia Phillies,False,0.283,0.31,0.134,0.222,team,1.0,0.29,22.6,6.76,6.56,6.56,,[],5.5,-140,betmgm,120,fanatics,6,0.64,0.569,0.072,0.098,-0.209,0.555,-0.014,,
2026-05-24,824108,2026-05-24T18:10:00Z,693433,Bryan Woo,Kansas City Royals,False,0.236,0.264,0.133,0.218,team,1.0,0.239,22.8,5.68,5.45,5.45,,[],5.5,128,betrivers,125,betmgm,5,0.463,0.417,0.046,0.055,0.209,0.509,0.092,,
2026-05-24,823297,2026-05-24T20:10:00Z,650633,Michael King,Athletics,True,0.258,0.282,0.129,0.222,team,1.02,0.269,23.1,6.15,6.1,6.22,,[],5.5,124,draftkings,125,betrivers,6,0.589,0.567,0.023,0.32,-0.076,0.541,-0.025,,
2026-05-24,824108,2026-05-24T18:10:00Z,607625,Seth Lugo,Seattle Mariners,True,0.207,0.177,0.086,0.237,team,1.0,0.206,25.2,4.49,5.18,5.18,,[],4.5,-148,betrivers,130,fanduel,6,0.591,0.571,0.019,-0.01,-0.059,0.542,-0.03,,
2026-05-24,823861,2026-05-24T17:40:00Z,681035,Christian Scott,Miami Marlins,False,0.278,0.278,0.108,0.219,team,1.0,0.271,18.0,6.39,4.88,4.88,,[],4.5,-110,betmgm,102,draftkings,6,0.538,0.52,0.018,0.026,-0.066,0.528,0.008,,
2026-05-24,825081,2026-05-24T20:10:00Z,669194,Ryne Nelson,Colorado Rockies,True,0.206,0.205,0.125,0.244,team,1.0,0.223,23.5,4.73,5.25,5.25,,[],4.5,-160,fanduel,265,betrivers,5,0.602,0.586,0.016,-0.022,0.454,0.544,-0.042,,
2026-05-24,823544,2026-05-24T17:35:00Z,656876,Drew Rasmussen,New York Yankees,False,0.232,0.208,0.108,0.237,team,1.0,0.235,22.5,5.12,5.29,5.29,,[],5.5,116,fanduel,-144,draftkings,5,0.435,0.437,-0.002,-0.061,-0.042,0.502,0.065,,
2026-05-24,823544,2026-05-24T17:35:00Z,677960,Ryan Weathers,Tampa Bay Rays,True,0.299,0.289,0.125,0.187,team,1.0,0.245,22.7,6.79,5.56,5.56,,[],5.5,180,betrivers,-105,fanatics,6,0.482,0.505,-0.023,0.349,0.012,0.514,0.009,,
2026-05-24,824839,2026-05-24T16:35:00Z,664285,Framber Valdez,Baltimore Orioles,False,0.183,0.21,0.1,0.247,team,1.0,0.213,24.3,4.46,5.17,5.17,,[],5.5,117,draftkings,150,betrivers,5,0.414,0.445,-0.031,-0.102,0.465,0.497,0.052,,
2026-05-24,825081,2026-05-24T20:10:00Z,500779,Jose Quintana,Arizona Diamondbacks,False,0.117,0.147,0.096,0.204,team,1.0,0.117,21.5,2.96,2.52,2.52,,[],2.5,-107,draftkings,230,betrivers,5,0.462,0.506,-0.044,-0.106,0.775,0.509,0.003,,
