date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-08-31,822932,2026-08-31T22:40:00Z,693855,Ian Seymour,New York Mets,True,0.287,0.333,0.147,0.227,team,1.0,0.308,28.0,7.03,8.62,8.62,8.62,,[],,,,,,0,,,,,,,,,,,
2026-08-31,823663,2026-08-31T23:40:00Z,671737,Taj Bradley,Detroit Tigers,True,0.27,0.244,0.126,0.209,lineup,1.01,0.243,24.3,5.96,6.33,5.92,5.92,,"[{""id"": 650402, ""name"": ""Gleyber Torres"", ""slot"": 1}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 2}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 3}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 4}, {""id"": 814430, ""name"": ""Brett Callahan"", ""slot"": 5}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 6}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 7}, {""id"": 703601, ""name"": ""Max Clark"", ""slot"": 8}, {""id"": 701678, ""name"": ""Hao-Yu Lee"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824719,2026-08-31T22:45:00Z,801139,Payton Tolle,Seattle Mariners,True,0.279,0.328,0.151,0.234,team,0.96,0.298,23.1,6.87,7.15,6.87,6.87,,[],,,,,,0,,,,,,,,,,,
2026-08-31,822855,2026-09-01T00:05:00Z,594798,Jacob deGrom,Athletics,True,0.294,0.287,0.171,0.212,lineup,1.0,0.275,20.5,6.71,5.96,5.62,5.62,,"[{""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 1}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 2}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 3}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 4}, {""id"": 695720, ""name"": ""Tommy White"", ""slot"": 5}, {""id"": 691777, ""name"": ""Max Muncy"", ""slot"": 6}, {""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 7}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 8}, {""id"": 687231, ""name"": ""Darell Hernaiz"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,822689,2026-08-31T22:45:00Z,702021,Will Dion,Miami Marlins,True,0.296,0.0,0.148,0.218,team,1.0,0.287,23.0,6.81,6.6,6.6,6.6,,[],,,,,,0,,,,,,,,,,,
2026-08-31,824473,2026-08-31T22:40:00Z,650633,Michael King,Cincinnati Reds,False,0.212,0.215,0.117,0.253,team,1.0,0.24,23.8,4.91,5.72,5.72,5.72,,[],,,,,,0,,,,,,,,,,,
2026-08-31,822855,2026-09-01T00:05:00Z,695611,Gage Jump,Texas Rangers,False,0.252,0.246,0.119,0.233,lineup,1.0,0.259,23.0,5.74,5.82,5.96,5.96,,"[{""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 1}, {""id"": 608369, ""name"": ""Corey Seager"", ""slot"": 2}, {""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 3}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 4}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 5}, {""id"": 679822, ""name"": ""Justin Foscue"", ""slot"": 6}, {""id"": 553869, ""name"": ""Elias Díaz"", ""slot"": 7}, {""id"": 683227, ""name"": ""Cody Freeman"", ""slot"": 8}, {""id"": 643376, ""name"": ""Danny Jansen"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824149,2026-09-01T00:10:00Z,663567,Peter Lambert,Chicago White Sox,True,0.231,0.221,0.125,0.239,lineup,1.0,0.241,23.2,5.22,5.57,5.58,5.58,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 4}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 5}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 6}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 7}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 8}, {""id"": 668670, ""name"": ""Jake Rogers"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824635,2026-08-31T23:40:00Z,690986,Kyle Harrison,Chicago Cubs,False,0.3,0.283,0.141,0.197,lineup,1.0,0.257,20.0,6.75,5.63,5.15,5.15,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 621438, ""name"": ""Tyrone Taylor"", ""slot"": 4}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 5}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 6}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 7}, {""id"": 665804, ""name"": ""Miguel Amaya"", ""slot"": 8}, {""id"": 807713, ""name"": ""Matt Shaw"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824314,2026-09-01T00:40:00Z,685299,Tanner Gordon,Baltimore Orioles,True,0.189,0.154,0.117,0.256,lineup,0.92,0.183,28.0,4.03,5.33,5.13,5.13,,"[{""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 1}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 2}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 3}, {""id"": 691723, ""name"": ""Coby Mayo"", ""slot"": 4}, {""id"": 687637, ""name"": ""Dylan Beavers"", ""slot"": 5}, {""id"": 694212, ""name"": ""Samuel Basallo"", ""slot"": 6}, {""id"": 677942, ""name"": ""Blaze Alexander"", ""slot"": 7}, {""id"": 681297, ""name"": ""Colton Cowser"", ""slot"": 8}, {""id"": 665750, ""name"": ""Leody Taveras"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824911,2026-08-31T22:05:00Z,683627,Anthony Molina,Atlanta Braves,False,0.095,0.0,0.0,0.216,team,1.0,0.092,23.0,2.19,2.11,2.11,2.11,,[],,,,,,0,,,,,,,,,,,
2026-08-31,825040,2026-09-01T01:40:00Z,605400,Aaron Nola,Arizona Diamondbacks,False,0.248,0.314,0.13,0.184,lineup,1.0,0.225,23.1,6.31,5.41,5.2,5.2,,"[{""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 3}, {""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 4}, {""id"": 663457, ""name"": ""Lars Nootbaar"", ""slot"": 5}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 6}, {""id"": 694374, ""name"": ""Tim Tawa"", ""slot"": 7}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 8}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,823982,2026-09-01T01:38:00Z,700712,Walbert Ureña,New York Yankees,True,0.224,0.242,0.123,0.24,lineup,1.0,0.247,21.6,5.32,5.45,5.32,5.32,,"[{""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 1}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 2}, {""id"": 671277, ""name"": ""Luis García Jr."", ""slot"": 3}, {""id"": 642708, ""name"": ""Amed Rosario"", ""slot"": 4}, {""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 5}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 6}, {""id"": 682987, ""name"": ""Spencer Jones"", ""slot"": 7}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 8}, {""id"": 669224, ""name"": ""Austin Wells"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824911,2026-08-31T22:05:00Z,693821,Bryce Elder,San Francisco Giants,True,0.195,0.157,0.102,0.214,team,1.0,0.171,24.7,4.14,4.22,4.22,4.22,,[],,,,,,0,,,,,,,,,,,
2026-08-31,824635,2026-08-31T23:40:00Z,605280,Clay Holmes,Milwaukee Brewers,True,0.209,0.162,0.097,0.219,lineup,1.0,0.185,23.2,4.38,4.21,4.29,4.29,,"[{""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 1}, {""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 2}, {""id"": 641343, ""name"": ""Jake Bauers"", ""slot"": 3}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 4}, {""id"": 592885, ""name"": ""Christian Yelich"", ""slot"": 5}, {""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 6}, {""id"": 686217, ""name"": ""Sal Frelick"", ""slot"": 7}, {""id"": 666152, ""name"": ""David Hamilton"", ""slot"": 8}, {""id"": 806198, ""name"": ""Cooper Pratt"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824149,2026-09-01T00:10:00Z,641743,Anthony Kay,Houston Astros,False,0.184,0.174,0.109,0.215,lineup,1.0,0.171,23.8,4.13,4.11,4.08,4.08,,"[{""id"": 665161, ""name"": ""Jeremy Peña"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 3}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 4}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 5}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 6}, {""id"": 676369, ""name"": ""Nelson Velázquez"", ""slot"": 7}, {""id"": 669397, ""name"": ""Nick Allen"", ""slot"": 8}, {""id"": 543877, ""name"": ""Christian Vázquez"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824719,2026-08-31T22:45:00Z,669923,George Kirby,Boston Red Sox,False,0.204,0.158,0.117,0.213,team,0.96,0.169,24.4,4.27,4.29,4.12,4.12,,[],,,,,,0,,,,,,,,,,,
2026-08-31,825040,2026-09-01T01:40:00Z,694297,Brandon Pfaadt,Philadelphia Phillies,True,0.167,0.187,0.104,0.194,lineup,1.0,0.151,28.0,4.03,4.83,4.22,4.22,,"[{""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 1}, {""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 4}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 5}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 6}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 7}, {""id"": 702222, ""name"": ""Justin Crawford"", ""slot"": 8}, {""id"": 596117, ""name"": ""Garrett Stubbs"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824314,2026-09-01T00:40:00Z,700249,Cade Povich,Colorado Rockies,False,0.175,0.198,0.108,0.241,lineup,0.92,0.182,22.1,4.24,4.11,4.01,4.01,,"[{""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 1}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 2}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 3}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 4}, {""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 5}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""slot"": 6}, {""id"": 687597, ""name"": ""Jordan Beck"", ""slot"": 7}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 8}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,824473,2026-08-31T22:40:00Z,663903,Brady Singer,San Diego Padres,True,0.183,0.159,0.11,0.217,team,1.0,0.168,24.7,3.99,4.14,4.14,4.14,,[],,,,,,0,,,,,,,,,,,
2026-08-31,822689,2026-08-31T22:45:00Z,687473,Ryan Gusto,Washington Nationals,False,0.189,0.181,0.104,0.215,team,1.0,0.178,21.3,4.28,3.79,3.79,3.79,,[],,,,,,0,,,,,,,,,,,
2026-08-31,822932,2026-08-31T22:40:00Z,476594,Robert Stock,Tampa Bay Rays,False,0.202,0.202,0.117,0.186,team,1.0,0.167,20.8,4.64,3.46,3.46,3.46,,[],,,,,,0,,,,,,,,,,,
2026-08-31,823982,2026-09-01T01:38:00Z,695684,Elmer Rodríguez,Los Angeles Angels,False,0.152,0.152,0.111,0.25,lineup,1.0,0.17,21.0,3.5,3.57,3.56,3.56,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 685133, ""name"": ""Wade Meckler"", ""slot"": 3}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""slot"": 4}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 5}, {""id"": 695681, ""name"": ""Christian Moore"", ""slot"": 6}, {""id"": 666139, ""name"": ""Josh Lowe"", ""slot"": 7}, {""id"": 672724, ""name"": ""Oswald Peraza"", ""slot"": 8}, {""id"": 623168, ""name"": ""Tyler Heineman"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-31,823663,2026-08-31T23:40:00Z,695549,Jackson Jobe,Minnesota Twins,False,0.188,0.188,0.088,0.185,lineup,1.01,0.155,20.0,4.31,3.51,3.11,3.11,,"[{""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 680777, ""name"": ""Ryan Jeffers"", ""slot"": 4}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 5}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 6}, {""id"": 668904, ""name"": ""Royce Lewis"", ""slot"": 7}, {""id"": 701785, ""name"": ""Kaelen Culpepper"", ""slot"": 8}, {""id"": 805805, ""name"": ""Walker Jenkins"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
