date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-31,823373,2026-05-31T17:35:00Z,677952,Braxton Ashcraft,Minnesota Twins,True,0.255,0.226,0.137,0.248,lineup,1.0,0.268,26.0,5.59,6.47,6.96,,"[{""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 5}, {""id"": 606115, ""name"": ""Orlando Arcia"", ""slot"": 6}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 656577, ""name"": ""Alex Jackson"", ""slot"": 9}]",5.5,280,betrivers,-140,betmgm,5,0.695,0.408,0.287,1.64,-0.477,0.565,0.157,,
2026-05-31,824832,2026-05-31T16:15:00Z,693686,Spencer Miles,Baltimore Orioles,False,0.229,0.111,0.109,0.235,lineup,1.0,0.19,28.0,4.18,5.35,5.31,,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 1}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 2}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""slot"": 3}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 4}, {""id"": 694212, ""name"": ""Samuel Basallo"", ""slot"": 5}, {""id"": 665750, ""name"": ""Leody Taveras"", ""slot"": 6}, {""id"": 681297, ""name"": ""Colton Cowser"", ""slot"": 7}, {""id"": 677942, ""name"": ""Blaze Alexander"", ""slot"": 8}, {""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 9}]",3.5,-132,betrivers,105,draftkings,5,0.776,0.538,0.238,0.365,-0.542,0.595,0.057,,
2026-05-31,823053,2026-05-31T23:20:00Z,696136,Jordan Wicks,St. Louis Cardinals,False,0.208,0.208,0.0,0.21,team,1.0,0.195,24.0,4.79,4.68,4.68,,[],3.5,110,betmgm,-125,bovada,5,0.687,0.469,0.218,0.442,-0.436,0.562,0.093,,
2026-05-31,824430,2026-05-31T17:40:00Z,624133,Ranger Suarez,Cleveland Guardians,False,0.221,0.264,0.092,0.292,lineup,1.0,0.309,21.3,5.48,4.51,6.57,,"[{""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 1}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 2}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 681807, ""name"": ""David Fry"", ""slot"": 5}, {""id"": 700932, ""name"": ""Kyle Manzardo"", ""slot"": 6}, {""id"": 656413, ""name"": ""Stuart Fairchild"", ""slot"": 7}, {""id"": 595978, ""name"": ""Austin Hedges"", ""slot"": 8}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 9}]",4.5,-140,betmgm,255,betrivers,5,0.784,0.575,0.209,0.343,-0.232,0.598,0.023,,
2026-05-31,824354,2026-05-31T19:10:00Z,685299,Tanner Gordon,San Francisco Giants,True,0.234,0.143,0.128,0.201,lineup,0.92,0.163,28.0,4.54,5.14,4.56,,"[{""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 1}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 2}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 3}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 6}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 7}, {""id"": 691740, ""name"": ""Daniel Susac"", ""slot"": 8}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 9}]",3.5,170,betmgm,-106,betrivers,5,0.667,0.49,0.177,0.801,-0.353,0.556,0.066,,
2026-05-31,823133,2026-05-31T20:10:00Z,682243,Bryce Miller,Arizona Diamondbacks,True,0.226,0.227,0.144,0.204,team,1.03,0.211,27.4,5.21,5.62,5.78,,[],4.0,112,betrivers,154,fanduel,4,0.685,0.541,0.144,0.452,-0.2,0.562,0.021,,
2026-05-31,824592,2026-05-31T18:10:00Z,680732,Sean Burke,Detroit Tigers,True,0.217,0.259,0.094,0.234,lineup,1.0,0.243,25.9,5.37,6.16,6.29,,"[{""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 3}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 4}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 5}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 6}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 7}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 8}, {""id"": 668670, ""name"": ""Jake Rogers"", ""slot"": 9}]",5.5,114,draftkings,310,betrivers,5,0.599,0.459,0.14,0.282,0.644,0.535,0.076,,
2026-05-31,823053,2026-05-31T23:20:00Z,669461,Matthew Liberatore,Chicago Cubs,True,0.214,0.301,0.11,0.212,team,1.0,0.234,22.6,5.72,5.28,5.28,,[],4.5,105,betmgm,-109,draftkings,4,0.607,0.5,0.107,0.243,-0.246,0.537,0.037,,
2026-05-31,823373,2026-05-31T17:35:00Z,805673,Zebby Matthews,Pittsburgh Pirates,False,0.233,0.233,0.114,0.235,team,1.0,0.243,24.3,5.36,5.91,5.91,,[],5.5,116,betrivers,115,betmgm,6,0.54,0.437,0.103,0.166,-0.011,0.518,0.081,,
2026-05-31,823944,2026-05-31T20:10:00Z,691725,Andrew Painter,Los Angeles Dodgers,False,0.183,0.173,0.104,0.203,team,1.02,0.165,23.3,4.12,3.77,3.84,,[],3.5,107,draftkings,-125,betmgm,5,0.535,0.459,0.076,0.108,-0.164,0.516,0.057,,
