date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_ml,over_hit,over_pnl,under_pnl
2026-05-21,823545,2026-05-21T23:05:00Z,680755,Braydon Fisher,New York Yankees,False,0.238,0.0,0.118,0.257,lineup,1.0,0.272,28.0,5.47,7.0,7.6,,"[{""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 1}, {""id"": 592450, ""name"": ""Aaron Judge"", ""slot"": 2}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 3}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 4}, {""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 5}, {""id"": 682987, ""name"": ""Spencer Jones"", ""slot"": 6}, {""id"": 641857, ""name"": ""Ryan McMahon"", ""slot"": 7}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 8}, {""id"": 641555, ""name"": ""J.C. Escarra"", ""slot"": 9}]",1.5,141,betonlineag,-185,betonlineag,1,0.996,0.39,0.606,1.4,-0.993,0.817,0.427,,,1.5,141,-185,0.996,0.39,0.606,0.817,0.427,,,1,1.41,-1.0,4,5,1,-1.47,-3.0,-3.6,,1,1.41,-1.0
2026-05-21,825083,2026-05-22T01:40:00Z,688642,Zach Agnos,Arizona Diamondbacks,False,0.156,0.0,0.132,0.195,lineup,1.0,0.135,23.0,3.59,3.3,3.11,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 5}, {""id"": 666971, ""name"": ""Lourdes Gurriel Jr."", ""slot"": 6}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 7}, {""id"": 680728, ""name"": ""Adrian Del Castillo"", ""slot"": 8}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 9}]",2.5,120,betonlineag,-156,betonlineag,1,0.602,0.427,0.174,0.323,-0.346,0.541,0.114,,,2.5,120,-156,0.602,0.427,0.174,0.541,0.114,,,1,1.2,-1.0,4,17,1,0.41,0.7,0.89,,1,1.2,-1.0
2026-05-21,822733,2026-05-21T20:05:00Z,676917,Cade Cavalli,New York Mets,True,0.251,0.26,0.113,0.224,lineup,1.0,0.254,23.4,5.85,5.55,5.94,,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 3}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 4}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 5}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 6}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 7}, {""id"": 669004, ""name"": ""MJ Melendez"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",4.5,180,betrivers,113,draftkings,6,0.707,0.534,0.173,0.979,-0.376,0.571,0.037,,,4.5,180,113,0.674,0.534,0.14,0.561,0.027,,,1,1.8,-1.0,9,27,1,3.15,3.45,3.06,,1,1.8,-1.0
2026-05-21,823056,2026-05-21T17:15:00Z,677952,Braxton Ashcraft,St. Louis Cardinals,False,0.264,0.254,0.138,0.215,lineup,1.0,0.248,25.2,5.98,6.18,6.24,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 665877, ""name"": ""José Fermín"", ""slot"": 7}, {""id"": 686780, ""name"": ""Pedro Pagés"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",5.5,230,betrivers,130,betmgm,6,0.593,0.431,0.162,0.955,-0.063,0.538,0.107,,,5.5,230,130,0.517,0.431,0.086,0.518,0.087,,,1,2.3,-1.0,9,27,1,3.02,2.82,2.76,,1,2.3,-1.0
2026-05-21,822733,2026-05-21T20:05:00Z,656849,David Peterson,Washington Nationals,False,0.218,0.23,0.111,0.183,lineup,1.0,0.181,28.0,5.12,5.94,5.07,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 678554, ""name"": ""Curtis Mead"", ""slot"": 2}, {""id"": 665953, ""name"": ""Andrés Chaparro"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 686611, ""name"": ""Dylan Crews"", ""slot"": 5}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 6}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 7}, {""id"": 683083, ""name"": ""Nasim Nuñez"", ""slot"": 8}, {""id"": 660688, ""name"": ""Keibert Ruiz"", ""slot"": 9}]",4.5,-114,fanduel,190,betrivers,7,0.571,0.5,0.071,0.072,0.244,0.532,0.032,,,4.5,-114,190,0.643,0.5,0.143,0.552,0.052,,,0,-1.0,1.9,3,22,1,-2.12,-2.94,-2.07,,0,-1.0,1.9
2026-05-21,823864,2026-05-21T22:40:00Z,675911,Spencer Strider,Miami Marlins,False,0.31,0.31,0.171,0.234,lineup,1.0,0.323,19.3,7.14,5.77,6.25,,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 2}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 3}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 4}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 5}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 6}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 7}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 8}, {""id"": 691594, ""name"": ""Javier Sanoja"", ""slot"": 9}]",5.5,-132,fanduel,400,betrivers,5,0.593,0.547,0.046,0.042,1.035,0.538,-0.009,,,5.5,-132,400,0.593,0.547,0.046,0.538,-0.009,,,1,0.758,-1.0,9,24,1,1.86,3.23,2.75,,1,0.758,-1.0
2026-05-21,824031,2026-05-22T01:38:00Z,622663,Luis Severino,Los Angeles Angels,False,0.224,0.208,0.103,0.244,lineup,1.0,0.236,24.9,5.0,6.15,5.86,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""slot"": 3}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""slot"": 4}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 5}, {""id"": 666139, ""name"": ""Josh Lowe"", ""slot"": 6}, {""id"": 642350, ""name"": ""Jose Siri"", ""slot"": 7}, {""id"": 665861, ""name"": ""Sebastián Rivero"", ""slot"": 8}, {""id"": 624428, ""name"": ""Adam Frazier"", ""slot"": 9}]",5.5,-127,draftkings,210,betrivers,7,0.532,0.537,-0.005,-0.049,0.451,0.522,-0.015,,,5.5,-127,210,0.532,0.537,-0.005,0.522,-0.015,,,1,0.787,-1.0,10,23,1,5.0,3.85,4.14,,1,0.787,-1.0
2026-05-21,825083,2026-05-22T01:40:00Z,593958,Eduardo Rodriguez,Colorado Rockies,True,0.175,0.197,0.085,0.249,team,1.0,0.203,25.0,4.22,5.09,5.09,,[],5.5,114,betrivers,-134,fanduel,7,0.4,0.455,-0.055,-0.144,0.048,0.487,0.031,,,5.5,114,-134,0.4,0.455,-0.055,0.487,0.031,,,0,-1.0,0.746,4,24,1,-0.22,-1.09,-1.09,,0,-1.0,0.746
2026-05-21,823056,2026-05-21T17:15:00Z,669160,Dustin May,Pittsburgh Pirates,True,0.183,0.177,0.083,0.233,lineup,1.0,0.187,23.7,4.15,4.41,4.43,,"[{""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 4}, {""id"": 804606, ""name"": ""Konnor Griffin"", ""slot"": 5}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 6}, {""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 7}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",4.5,-130,fanatics,230,betrivers,7,0.455,0.537,-0.082,-0.196,0.8,0.501,-0.036,,,4.5,-130,230,0.385,0.537,-0.152,0.483,-0.054,,,1,0.769,-1.0,7,25,1,2.85,2.59,2.57,,1,0.769,-1.0
2026-05-21,824274,2026-05-21T17:10:00Z,663554,Casey Mize,Cleveland Guardians,True,0.251,0.25,0.133,0.179,lineup,1.0,0.199,20.8,5.77,4.58,4.15,,"[{""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 1}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 2}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 5}, {""id"": 682657, ""name"": ""Angel Martínez"", ""slot"": 6}, {""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 7}, {""id"": 672275, ""name"": ""Patrick Bailey"", ""slot"": 8}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 9}]",4.5,200,betrivers,-115,fanduel,7,0.401,0.485,-0.084,0.204,0.12,0.487,0.002,,,4.5,200,-115,0.43,0.485,-0.055,0.495,0.01,,,0,-1.0,0.87,4,24,1,-1.77,-0.58,-0.15,,0,-1.0,0.87
2026-05-21,824031,2026-05-22T01:38:00Z,667755,José Soriano,Athletics,True,0.28,0.235,0.154,0.213,lineup,1.0,0.248,23.9,6.03,6.21,5.91,,"[{""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 1}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 2}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 3}, {""id"": 667670, ""name"": ""Brent Rooker"", ""slot"": 4}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 5}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 6}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 7}, {""id"": 687231, ""name"": ""Darell Hernaiz"", ""slot"": 8}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 9}]",6.5,106,fanduel,150,betrivers,6,0.38,0.465,-0.085,-0.217,0.55,0.481,0.016,,,6.5,106,150,0.38,0.465,-0.085,0.481,0.016,,,1,1.06,-1.0,7,26,1,0.97,0.79,1.09,,1,1.06,-1.0
2026-05-21,824274,2026-05-21T17:10:00Z,676282,Joey Cantillo,Detroit Tigers,False,0.219,0.157,0.124,0.238,lineup,1.0,0.205,21.3,4.47,4.25,4.39,,"[{""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 663330, ""name"": ""Jahmai Jones"", ""slot"": 5}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 6}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 7}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""slot"": 8}, {""id"": 670097, ""name"": ""Zack Short"", ""slot"": 9}]",4.5,245,betrivers,120,bovada,6,0.446,0.55,-0.104,0.54,0.218,0.499,-0.051,,,4.5,245,120,0.402,0.55,-0.148,0.487,-0.063,,,1,2.45,-1.0,6,23,1,1.53,1.75,1.61,,1,2.45,-1.0
2026-05-21,823545,2026-05-21T23:05:00Z,607074,Carlos Rodón,Toronto Blue Jays,True,0.263,0.263,0.0,0.206,lineup,1.0,0.241,19.0,6.05,4.15,4.57,,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 2}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 3}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 4}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 5}, {""id"": 672820, ""name"": ""Lenyn Sosa"", ""slot"": 6}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 7}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 8}, {""id"": 676914, ""name"": ""Davis Schneider"", ""slot"": 9}]",5.5,120,fanduel,-148,fanduel,7,0.309,0.431,-0.122,-0.32,0.157,0.46,0.029,,,5.5,120,-148,0.309,0.431,-0.122,0.46,0.029,,,1,1.2,-1.0,7,21,1,0.95,2.85,2.43,,1,1.2,-1.0
2026-05-21,823864,2026-05-21T22:40:00Z,645261,Sandy Alcantara,Atlanta Braves,True,0.169,0.173,0.117,0.181,lineup,1.0,0.137,26.2,3.92,4.11,3.59,,"[{""id"": 660670, ""name"": ""Ronald Acuña Jr."", ""slot"": 1}, {""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 2}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 3}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 4}, {""id"": 642086, ""name"": ""Dominic Smith"", ""slot"": 5}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 6}, {""id"": 573262, ""name"": ""Mike Yastrzemski"", ""slot"": 7}, {""id"": 673490, ""name"": ""Ha-Seong Kim"", ""slot"": 8}, {""id"": 644433, ""name"": ""Chadwick Tromp"", ""slot"": 9}]",4.5,390,betrivers,105,betmgm,7,0.291,0.531,-0.24,0.427,0.453,0.455,-0.076,,,4.5,390,105,0.291,0.531,-0.24,0.455,-0.076,,,0,-1.0,1.05,3,25,1,-0.92,-1.11,-0.59,,0,-1.0,1.05
