date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev
2026-05-11,two_leg,1,2,Drew Rasmussen,656876,under,4.5,195.0,0.607,0.497,Joey Cantillo,676282,under,5.5,133.0,0.633,0.542,,,,,,,,587,6.8735,0.384231,0.269374,0.114857,1.641012
2026-05-11,two_leg,2,2,Ryan Weathers,677960,over,5.5,-130.0,0.674,0.536,Roki Sasaki,808963,over,4.5,125.0,0.519,0.432,,,,,,,,298,3.980769,0.349806,0.231552,0.118254,0.392497
2026-05-11,three_leg,1,3,Ryan Weathers,677960,over,5.5,-130.0,0.674,0.536,Drew Rasmussen,656876,under,4.5,195.0,0.607,0.497,Joey Cantillo,676282,under,5.5,133.0,0.633,0.542,1116,12.160808,0.258972,0.144384,0.114587,2.149305
