date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg
2026-05-17,two_leg,1,2,Brady Singer,663903,under,3.5,220.0,0.732,0.46,Erick Fedde,607200,over,3.5,275.0,0.497,0.437,,,,,,,,1100,12.0,0.363804,0.20102,0.162784,3.365648,
2026-05-17,two_leg,2,2,Bailey Ober,641927,over,4.5,295.0,0.427,0.408,Elmer Rodríguez,695684,under,3.5,106.0,0.797,0.469,,,,,,,,714,8.137,0.340319,0.191352,0.148967,1.769176,
2026-05-17,two_leg,3,2,Grant Holmes,656550,under,4.5,125.0,0.642,0.426,Stephen Kolek,663568,over,4.5,270.0,0.425,0.417,,,,,,,,733,8.325,0.27285,0.177642,0.095208,1.271476,
2026-05-17,two_leg,4,2,Miles Mikolas,571945,over,3.5,122.0,0.563,0.433,Paul Skenes,694973,under,6.5,120.0,0.583,0.443,,,,,,,,388,4.884,0.328229,0.191819,0.13641,0.60307,
2026-05-17,three_leg,1,3,Bailey Ober,641927,over,4.5,295.0,0.427,0.408,Brady Singer,663903,under,3.5,220.0,0.732,0.46,Erick Fedde,607200,over,3.5,275.0,0.497,0.437,4640,47.4,0.155344,0.082016,0.073328,6.36332,Brady Singer
2026-05-17,three_leg,2,3,Grant Holmes,656550,under,4.5,125.0,0.642,0.426,Elmer Rodríguez,695684,under,3.5,106.0,0.797,0.469,Stephen Kolek,663568,over,4.5,270.0,0.425,0.417,1615,17.1495,0.217461,0.083314,0.134147,2.729355,
