date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_ml,over_hit,over_pnl,under_pnl
2026-06-07,825074,2026-06-07T19:15:00Z,676917,Cade Cavalli,Arizona Diamondbacks,False,0.243,0.26,0.115,0.176,lineup,1.0,0.195,23.3,5.74,5.18,4.54,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 656976, ""name"": ""Pavin Smith"", ""slot"": 5}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 6}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 7}, {""id"": 694410, ""name"": ""LuJames Groover"", ""slot"": 8}, {""id"": 694371, ""name"": ""Tommy Troy"", ""slot"": 9}]",4.5,-108,draftkings,100,betmgm,5,0.476,0.51,-0.034,-0.083,0.048,0.494,-0.016,,,4.5,-108,100,0.643,0.51,0.133,0.548,0.038,,,0,-1.0,1.0,2,22,1,-3.74,-3.18,-2.54,,0,-1.0,1.0
2026-06-07,824670,2026-06-08T00:30:00Z,686790,Trevor McDonald,Chicago Cubs,False,0.215,0.192,0.12,0.191,lineup,1.0,0.175,24.0,4.73,4.66,4.19,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 6}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 7}, {""id"": 699393, ""name"": ""Pedro Ramírez"", ""slot"": 8}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 9}]",4.5,120,fanatics,-143,draftkings,5,0.409,0.445,-0.036,-0.101,0.005,0.472,0.027,,,4.5,120,-143,0.409,0.445,-0.036,0.472,0.027,,,1,1.2,-1.0,6,21,1,1.27,1.34,1.81,,1,1.2,-1.0
2026-06-07,825074,2026-06-07T19:15:00Z,647336,Michael Soroka,Washington Nationals,True,0.235,0.207,0.115,0.203,lineup,1.0,0.202,23.8,5.15,5.05,4.81,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 671277, ""name"": ""Luis García Jr."", ""slot"": 2}, {""id"": 678554, ""name"": ""Curtis Mead"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 686611, ""name"": ""Dylan Crews"", ""slot"": 5}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 6}, {""id"": 660688, ""name"": ""Keibert Ruiz"", ""slot"": 7}, {""id"": 677588, ""name"": ""José Tena"", ""slot"": 8}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 9}]",4.5,-148,fanduel,122,fanduel,4,0.526,0.571,-0.045,-0.119,0.053,0.51,-0.061,,,4.5,-148,122,0.55,0.571,-0.021,0.518,-0.053,,,1,0.676,-1.0,6,26,1,0.85,0.95,1.19,,1,0.676,-1.0
2026-06-07,823453,2026-06-07T17:35:00Z,605400,Aaron Nola,Chicago White Sox,True,0.237,0.231,0.12,0.226,lineup,1.0,0.235,21.6,5.39,5.41,5.08,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 2}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 5}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 6}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 7}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 8}, {""id"": 807747, ""name"": ""Rikuu Nishida"", ""slot"": 9}]",5.5,115,betrivers,-129,draftkings,6,0.398,0.451,-0.053,-0.145,0.069,0.468,0.017,,,5.5,115,-129,0.404,0.451,-0.046,0.47,0.02,,,0,-1.0,0.775,4,23,1,-1.39,-1.41,-1.08,,0,-1.0,0.775
2026-06-07,823047,2026-06-07T18:15:00Z,700241,Michael McGreevy,Cincinnati Reds,True,0.172,0.137,0.09,0.25,lineup,1.0,0.176,22.5,3.63,3.86,3.95,,"[{""id"": 694362, ""name"": ""Blake Dunn"", ""slot"": 1}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 2}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 3}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 4}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 5}, {""id"": 666181, ""name"": ""Will Benson"", ""slot"": 6}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 7}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 8}, {""id"": 695490, ""name"": ""Edwin Arroyo"", ""slot"": 9}]",4.5,134,draftkings,125,betmgm,4,0.362,0.417,-0.055,-0.154,0.436,0.456,0.039,,,4.5,134,125,0.457,0.417,0.04,0.487,0.07,,,1,1.34,-1.0,5,23,1,1.37,1.14,1.05,,1,1.34,-1.0
2026-06-07,823537,2026-06-07T17:35:00Z,693645,Cam Schlittler,Boston Red Sox,True,0.281,0.261,0.153,0.207,lineup,1.0,0.251,22.8,6.27,6.07,5.71,,"[{""id"": 680776, ""name"": ""Jarren Duran"", ""slot"": 1}, {""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""slot"": 2}, {""id"": 677800, ""name"": ""Wilyer Abreu"", ""slot"": 3}, {""id"": 575929, ""name"": ""Willson Contreras"", ""slot"": 4}, {""id"": 807799, ""name"": ""Masataka Yoshida"", ""slot"": 5}, {""id"": 681508, ""name"": ""Mickey Gasper"", ""slot"": 6}, {""id"": 702332, ""name"": ""Caleb Durbin"", ""slot"": 7}, {""id"": 678011, ""name"": ""Anthony Seigler"", ""slot"": 8}, {""id"": 691785, ""name"": ""Marcelo Mayer"", ""slot"": 9}]",6.5,132,fanduel,120,fanatics,6,0.348,0.425,-0.077,-0.194,0.435,0.451,0.026,,,6.5,132,120,0.492,0.425,0.067,0.499,0.074,,,0,-1.0,1.2,5,22,1,-1.27,-1.07,-0.71,,0,-1.0,1.2
2026-06-07,823047,2026-06-07T18:15:00Z,695076,Rhett Lowder,St. Louis Cardinals,False,0.17,0.182,0.075,0.206,lineup,1.0,0.16,19.2,4.02,3.16,3.07,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 663457, ""name"": ""Lars Nootbaar"", ""slot"": 5}, {""id"": 663494, ""name"": ""Bryan Torres"", ""slot"": 6}, {""id"": 665877, ""name"": ""José Fermín"", ""slot"": 7}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",3.5,115,betmgm,-135,bovada,5,0.368,0.449,-0.081,-0.208,0.099,0.458,0.009,,,3.5,115,-135,0.327,0.449,-0.122,0.443,-0.006,,,1,1.15,-1.0,4,16,1,-0.02,0.84,0.93,,1,1.15,-1.0
2026-06-07,824670,2026-06-08T00:30:00Z,592791,Jameson Taillon,San Francisco Giants,True,0.204,0.181,0.124,0.204,lineup,1.0,0.176,23.3,4.47,4.23,4.1,,"[{""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 1}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 2}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 3}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 6}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 7}, {""id"": 691740, ""name"": ""Daniel Susac"", ""slot"": 8}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 9}]",4.5,-102,fanduel,-110,betmgm,4,0.391,0.483,-0.092,-0.226,0.163,0.466,-0.017,,,4.5,-102,-110,0.391,0.483,-0.092,0.466,-0.017,,,0,-1.0,0.909,2,7,1,-2.47,-2.23,-2.1,,0,-1.0,0.909
2026-06-07,822807,2026-06-07T17:37:00Z,669358,Shane Baz,Toronto Blue Jays,False,0.199,0.211,0.097,0.188,lineup,1.01,0.172,25.9,4.69,4.48,4.46,,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 660821, ""name"": ""Jesús Sánchez"", ""slot"": 4}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 5}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 6}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 7}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 8}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 9}]",5.5,135,bovada,113,draftkings,4,0.29,0.412,-0.122,-0.319,0.513,0.43,0.018,,,5.5,135,113,0.334,0.412,-0.078,0.446,0.034,,,0,-1.0,1.13,3,26,1,-1.69,-1.48,-1.46,,0,-1.0,1.13
2026-06-07,824349,2026-06-07T19:10:00Z,607536,Kyle Freeland,Milwaukee Brewers,True,0.179,0.147,0.118,0.202,lineup,0.92,0.137,23.0,3.81,3.47,3.15,,"[{""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 1}, {""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 2}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 3}, {""id"": 683734, ""name"": ""Andrew Vaughn"", ""slot"": 4}, {""id"": 596142, ""name"": ""Gary Sánchez"", ""slot"": 5}, {""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 6}, {""id"": 650859, ""name"": ""Luis Rengifo"", ""slot"": 7}, {""id"": 663368, ""name"": ""Blake Perkins"", ""slot"": 8}, {""id"": 687401, ""name"": ""Joey Ortiz"", ""slot"": 9}]",3.5,-116,draftkings,100,fanduel,5,0.387,0.524,-0.137,-0.28,0.226,0.464,-0.06,,,3.5,-116,100,0.455,0.524,-0.069,0.487,-0.037,,,0,-1.0,1.0,2,22,1,-1.81,-1.47,-1.15,,0,-1.0,1.0
2026-06-07,822890,2026-06-07T18:35:00Z,676282,Joey Cantillo,Texas Rangers,False,0.216,0.214,0.121,0.222,lineup,1.0,0.213,20.7,4.95,4.51,4.41,,"[{""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 1}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 2}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 3}, {""id"": 679822, ""name"": ""Justin Foscue"", ""slot"": 4}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 5}, {""id"": 592626, ""name"": ""Joc Pederson"", ""slot"": 6}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 7}, {""id"": 680737, ""name"": ""Michael Helman"", ""slot"": 8}, {""id"": 553869, ""name"": ""Elias Díaz"", ""slot"": 9}]",5.5,121,draftkings,125,betmgm,4,0.282,0.435,-0.153,-0.378,0.617,0.426,-0.009,,,5.5,121,125,0.209,0.435,-0.226,0.396,-0.039,,,1,1.21,-1.0,7,25,1,2.05,2.49,2.59,,1,1.21,-1.0
2026-06-07,822890,2026-06-07T18:35:00Z,594798,Jacob deGrom,Cleveland Guardians,True,0.298,0.25,0.182,0.195,lineup,1.0,0.241,21.7,6.41,5.5,5.23,,"[{""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 1}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 2}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""slot"": 3}, {""id"": 700932, ""name"": ""Kyle Manzardo"", ""slot"": 4}, {""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 5}, {""id"": 682657, ""name"": ""Angel Martínez"", ""slot"": 6}, {""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 7}, {""id"": 672275, ""name"": ""Patrick Bailey"", ""slot"": 8}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 9}]",6.5,130,fanduel,124,draftkings,5,0.272,0.437,-0.165,-0.375,0.631,0.423,-0.014,,,6.5,130,124,0.318,0.437,-0.119,0.44,0.003,,,0,-1.0,1.24,6,23,1,-0.41,0.5,0.77,,0,-1.0,1.24
2026-06-07,824183,2026-06-07T18:10:00Z,681347,Mike Burrows,Athletics,True,0.184,0.136,0.115,0.236,lineup,1.0,0.173,25.6,3.79,4.17,4.44,,"[{""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 1}, {""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 2}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 3}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 4}, {""id"": 667670, ""name"": ""Brent Rooker"", ""slot"": 5}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 6}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 7}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 8}, {""id"": 675961, ""name"": ""Alika Williams"", ""slot"": 9}]",5.5,110,fanduel,-134,fanduel,4,0.287,0.457,-0.17,-0.398,0.246,0.428,-0.029,,,5.5,110,-134,0.361,0.457,-0.096,0.456,-0.001,,,0,-1.0,0.746,3,26,1,-0.79,-1.17,-1.44,,0,-1.0,0.746
2026-06-07,824183,2026-06-07T18:10:00Z,695611,Gage Jump,Houston Astros,False,0.178,0.178,0.104,0.206,lineup,1.0,0.163,24.3,4.1,4.17,3.97,,"[{""id"": 665161, ""name"": ""Jeremy Peña"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 3}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 4}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 5}, {""id"": 676694, ""name"": ""Jake Meyers"", ""slot"": 6}, {""id"": 543877, ""name"": ""Christian Vázquez"", ""slot"": 7}, {""id"": 694728, ""name"": ""Brice Matthews"", ""slot"": 8}, {""id"": 669397, ""name"": ""Nick Allen"", ""slot"": 9}]",4.5,-134,draftkings,116,fanduel,5,0.366,0.554,-0.188,-0.361,0.37,0.457,-0.097,,,4.5,-134,116,0.485,0.554,-0.069,0.497,-0.057,,,0,-1.0,1.16,3,24,1,-1.1,-1.17,-0.97,,0,-1.0,1.16
