date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-06-21,824987,2026-06-21T20:05:00Z,678022,Jack Perkins,Los Angeles Angels,True,0.263,0.262,0.141,0.28,lineup,1.0,0.327,28.0,6.05,8.1,9.17,8.85,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 685133, ""name"": ""Wade Meckler"", ""slot"": 2}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 3}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""slot"": 4}, {""id"": 694203, ""name"": ""Denzer Guzman"", ""slot"": 5}, {""id"": 695681, ""name"": ""Christian Moore"", ""slot"": 6}, {""id"": 622268, ""name"": ""Donovan Walton"", ""slot"": 7}, {""id"": 681351, ""name"": ""Logan O'Hoppe"", ""slot"": 8}, {""id"": 642350, ""name"": ""Jose Siri"", ""slot"": 9}]",5.5,106,fanduel,145,betmgm,7,0.894,0.474,0.42,0.842,-0.741,0.701,0.227,,,0.82,0.346
2026-06-21,824177,2026-06-21T18:10:00Z,678906,Kai-Wei Teng,Cleveland Guardians,True,0.247,0.255,0.116,0.298,lineup,1.0,0.331,26.4,5.75,6.29,8.75,8.43,,"[{""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 1}, {""id"": 700932, ""name"": ""Kyle Manzardo"", ""slot"": 2}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 3}, {""id"": 672356, ""name"": ""Gabriel Arias"", ""slot"": 4}, {""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 5}, {""id"": 696135, ""name"": ""Kahlil Watson"", ""slot"": 6}, {""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 7}, {""id"": 672275, ""name"": ""Patrick Bailey"", ""slot"": 8}, {""id"": 690984, ""name"": ""Petey Halpin"", ""slot"": 9}]",5.5,100,betmgm,-112,fanduel,7,0.868,0.48,0.388,0.736,-0.75,0.681,0.201,,,0.796,0.316
2026-06-21,822968,2026-06-21T17:40:00Z,674841,Andrew Alvarez,Tampa Bay Rays,False,0.256,0.246,0.127,0.178,lineup,1.0,0.199,28.0,5.8,5.96,5.57,5.26,,"[{""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 1}, {""id"": 676356, ""name"": ""Jonny DeLuca"", ""slot"": 2}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""slot"": 3}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 4}, {""id"": 668723, ""name"": ""Ryan Vilade"", ""slot"": 5}, {""id"": 810938, ""name"": ""Ben Williamson"", ""slot"": 6}, {""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 7}, {""id"": 663743, ""name"": ""Nick Fortes"", ""slot"": 8}, {""id"": 670764, ""name"": ""Taylor Walls"", ""slot"": 9}]",4.5,134,fanduel,120,betmgm,5,0.654,0.429,0.225,0.53,-0.239,0.57,0.141,,,0.64,0.211
2026-06-21,824260,2026-06-21T17:40:00Z,663436,Davis Martin,Detroit Tigers,False,0.249,0.202,0.136,0.342,lineup,1.0,0.35,23.8,5.28,5.62,8.33,8.02,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 2}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 5}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 6}, {""id"": 681546, ""name"": ""James Outman"", ""slot"": 7}, {""id"": 669360, ""name"": ""Trei Cruz"", ""slot"": 8}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 9}]",5.5,127,draftkings,123,betrivers,6,0.838,0.42,0.418,0.901,-0.638,0.66,0.24,,,0.77,0.35
2026-06-21,824908,2026-06-21T17:35:00Z,688107,Robert Gasser,Atlanta Braves,False,0.224,0.224,0.129,0.219,lineup,1.0,0.218,21.4,5.16,4.49,4.67,4.35,,"[{""id"": 643289, ""name"": ""Mauricio Dubón"", ""slot"": 1}, {""id"": 686948, ""name"": ""Drake Baldwin"", ""slot"": 2}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 3}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 4}, {""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 5}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 6}, {""id"": 663698, ""name"": ""Joey Bart"", ""slot"": 7}, {""id"": 642201, ""name"": ""Eli White"", ""slot"": 8}, {""id"": 673490, ""name"": ""Ha-Seong Kim"", ""slot"": 9}]",4.5,130,draftkings,120,betmgm,6,0.499,0.415,0.084,0.148,0.102,0.509,0.094,,,0.541,0.126
2026-06-21,824664,2026-06-21T18:20:00Z,656302,Dylan Cease,Chicago Cubs,False,0.363,0.393,0.174,0.207,lineup,1.0,0.344,22.9,8.62,8.02,7.9,7.58,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 807713, ""name"": ""Matt Shaw"", ""slot"": 6}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 7}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",6.5,130,betmgm,132,betonlineag,7,0.674,0.538,0.136,0.55,-0.244,0.578,0.04,,,0.657,0.119
2026-06-21,823449,2026-06-21T23:20:00Z,656849,David Peterson,Philadelphia Phillies,False,0.194,0.217,0.103,0.23,lineup,1.0,0.208,28.0,4.68,5.85,5.81,5.5,,"[{""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 1}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 4}, {""id"": 624641, ""name"": ""Edmundo Sosa"", ""slot"": 5}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 6}, {""id"": 592663, ""name"": ""J.T. Realmuto"", ""slot"": 7}, {""id"": 656537, ""name"": ""Derek Hill"", ""slot"": 8}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 9}]",4.5,-130,betrivers,106,draftkings,5,0.689,0.541,0.148,0.22,-0.36,0.585,0.044,,,0.663,0.122
2026-06-21,823123,2026-06-21T20:10:00Z,669302,Logan Gilbert,Boston Red Sox,True,0.266,0.304,0.147,0.24,lineup,1.03,0.309,23.0,6.47,6.39,7.13,6.81,,"[{""id"": 678011, ""name"": ""Anthony Seigler"", ""slot"": 1}, {""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""slot"": 2}, {""id"": 681508, ""name"": ""Mickey Gasper"", ""slot"": 3}, {""id"": 575929, ""name"": ""Willson Contreras"", ""slot"": 4}, {""id"": 680776, ""name"": ""Jarren Duran"", ""slot"": 5}, {""id"": 702332, ""name"": ""Caleb Durbin"", ""slot"": 6}, {""id"": 691785, ""name"": ""Marcelo Mayer"", ""slot"": 7}, {""id"": 657136, ""name"": ""Connor Wong"", ""slot"": 8}, {""id"": 681987, ""name"": ""Nate Eaton"", ""slot"": 9}]",6.5,119,draftkings,104,fanduel,7,0.569,0.527,0.042,0.246,-0.121,0.536,0.009,,,0.591,0.064
2026-06-21,825067,2026-06-21T19:15:00Z,702474,Mike Paredes,Arizona Diamondbacks,False,0.159,0.194,0.099,0.189,lineup,1.0,0.145,25.1,3.97,3.85,3.65,3.33,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 2}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 3}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 4}, {""id"": 656976, ""name"": ""Pavin Smith"", ""slot"": 5}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 6}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 7}, {""id"": 678489, ""name"": ""Jorge Barrosa"", ""slot"": 8}, {""id"": 694371, ""name"": ""Tommy Troy"", ""slot"": 9}]",2.5,-143,betonlineag,117,draftkings,2,0.706,0.559,0.147,0.199,-0.361,0.592,0.033,,,0.666,0.107
2026-06-21,823852,2026-06-21T17:40:00Z,657277,Logan Webb,Miami Marlins,False,0.211,0.225,0.097,0.22,team,1.0,0.212,25.0,4.98,5.3,5.3,4.98,,[],5.5,-101,draftkings,-105,betmgm,7,0.437,0.492,-0.055,-0.13,0.099,0.485,-0.007,,,0.504,0.012
