date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-06-26,824824,2026-06-26T23:05:00Z,674841,Andrew Alvarez,Baltimore Orioles,False,0.27,0.274,0.129,0.241,team,1.0,0.291,27.9,6.25,8.1,8.1,7.79,,[],4.5,-147,betonlineag,118,fanduel,5,0.906,0.567,0.339,0.522,-0.795,0.715,0.148,,,0.825,0.258
2026-06-26,824423,2026-06-26T23:10:00Z,622491,Luis Castillo,Cleveland Guardians,False,0.218,0.252,0.132,0.218,team,1.0,0.225,24.4,5.33,5.48,5.48,5.17,,[],4.5,-110,bovada,-106,draftkings,7,0.64,0.505,0.135,0.222,-0.3,0.566,0.061,,,0.627,0.122
2026-06-26,823285,2026-06-27T01:45:00Z,808963,Roki Sasaki,San Diego Padres,False,0.241,0.282,0.147,0.232,team,1.02,0.27,22.2,5.91,5.89,6.01,5.69,,[],5.5,118,fanduel,-130,betonlineag,6,0.556,0.44,0.116,0.211,-0.214,0.532,0.092,,,0.578,0.138
2026-06-26,823039,2026-06-27T00:15:00Z,676974,Max Meyer,St. Louis Cardinals,False,0.271,0.27,0.14,0.203,team,1.0,0.244,24.2,6.23,5.9,5.9,5.59,,[],5.5,110,betmgm,-130,fanduel,5,0.538,0.457,0.081,0.13,-0.183,0.525,0.068,,,0.568,0.11
2026-06-26,824014,2026-06-27T01:38:00Z,700712,Walbert Ureña,Athletics,True,0.219,0.226,0.122,0.222,team,1.0,0.219,24.5,5.1,5.37,5.37,5.05,,[],4.5,-135,betmgm,134,fanduel,5,0.622,0.569,0.052,0.082,-0.114,0.558,-0.011,,,0.615,0.046
2026-06-26,823773,2026-06-26T23:45:00Z,694819,Jacob Misiorowski,Chicago Cubs,True,0.391,0.388,0.188,0.213,team,1.0,0.369,24.4,8.96,9.02,9.02,8.71,,[],8.5,-110,fanduel,104,draftkings,7,0.547,0.5,0.047,0.045,-0.076,0.529,0.029,,,0.579,0.079
2026-06-26,824255,2026-06-26T22:40:00Z,681293,Spencer Arrighetti,Detroit Tigers,False,0.232,0.237,0.112,0.232,team,1.0,0.241,24.1,5.39,5.81,5.81,5.5,,[],5.5,-103,betrivers,-114,draftkings,7,0.523,0.48,0.044,0.032,-0.105,0.519,0.04,,,0.558,0.079
2026-06-26,823363,2026-06-26T22:40:00Z,694973,Paul Skenes,Cincinnati Reds,True,0.306,0.356,0.145,0.248,team,1.0,0.359,22.6,7.49,8.11,8.11,7.8,,[],8.5,124,fanduel,115,betmgm,6,0.423,0.435,-0.012,-0.052,0.241,0.48,0.045,,,0.502,0.067
2026-06-26,824255,2026-06-26T22:40:00Z,672456,Keider Montero,Houston Astros,True,0.165,0.16,0.079,0.217,team,1.0,0.157,23.3,3.74,3.66,3.66,3.35,,[],3.5,-120,fanduel,112,draftkings,6,0.498,0.526,-0.029,-0.088,0.065,0.509,-0.017,,,0.534,0.008
2026-06-26,823610,2026-06-26T23:10:00Z,554430,Zack Wheeler,New York Mets,False,0.266,0.28,0.138,0.223,team,1.02,0.275,23.6,6.25,6.34,6.47,6.16,,[],6.5,-110,fanatics,-108,draftkings,7,0.469,0.5,-0.031,-0.105,0.023,0.498,-0.002,,,0.527,0.027
