date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-07-26,823755,2026-07-26T18:10:00Z,694819,Jacob Misiorowski,Colorado Rockies,True,0.394,0.382,0.191,0.222,lineup,1.0,0.383,22.7,8.95,8.85,8.69,8.69,,"[{""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 1}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""slot"": 2}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 3}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 4}, {""id"": 691720, ""name"": ""Kyle Karros"", ""slot"": 5}, {""id"": 694249, ""name"": ""Cole Carrigg"", ""slot"": 6}, {""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 7}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 8}, {""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-26,824572,2026-07-26T18:10:00Z,669854,Ronel Blanco,Chicago White Sox,False,0.421,0.421,0.0,0.217,lineup,1.0,0.406,19.0,9.68,8.43,7.71,7.71,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 4}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 5}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 6}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 7}, {""id"": 682668, ""name"": ""Luisangel Acuña"", ""slot"": 8}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-26,822870,2026-07-26T18:35:00Z,594798,Jacob deGrom,Seattle Mariners,True,0.302,0.328,0.177,0.234,lineup,1.0,0.325,22.9,7.18,7.31,7.44,7.44,,"[{""id"": 702284, ""name"": ""Cole Young"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 3}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 4}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 5}, {""id"": 663728, ""name"": ""Cal Raleigh"", ""slot"": 6}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 7}, {""id"": 641487, ""name"": ""J.P. Crawford"", ""slot"": 8}, {""id"": 806068, ""name"": ""Colt Emerson"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-26,823433,2026-07-26T23:20:00Z,650911,Cristopher Sánchez,New York Yankees,True,0.275,0.238,0.167,0.242,team,1.0,0.28,25.8,5.98,7.23,7.23,7.23,,[],,,,,,0,,,,,,,,,,,
2026-07-26,823354,2026-07-26T17:35:00Z,677952,Braxton Ashcraft,Chicago Cubs,True,0.27,0.295,0.14,0.218,team,1.0,0.271,23.4,6.44,6.34,6.34,6.34,,[],,,,,,0,,,,,,,,,,,
2026-07-26,822870,2026-07-26T18:35:00Z,669302,Logan Gilbert,Texas Rangers,False,0.273,0.294,0.156,0.211,lineup,1.0,0.264,24.2,6.47,6.75,6.39,6.39,,"[{""id"": 592626, ""name"": ""Joc Pederson"", ""slot"": 1}, {""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 2}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 3}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 4}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 5}, {""id"": 694497, ""name"": ""Evan Carter"", ""slot"": 6}, {""id"": 670032, ""name"": ""Nicky Lopez"", ""slot"": 7}, {""id"": 669701, ""name"": ""Josh Smith"", ""slot"": 8}, {""id"": 553869, ""name"": ""Elias Díaz"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-26,824246,2026-07-26T17:40:00Z,679883,Luinder Avila,Detroit Tigers,False,0.209,0.222,0.1,0.232,team,1.0,0.22,25.0,4.93,5.52,5.52,5.52,,[],,,,,,0,,,,,,,,,,,
2026-07-26,824810,2026-07-26T17:35:00Z,625643,Reynaldo López,Baltimore Orioles,False,0.212,0.223,0.103,0.244,team,1.0,0.234,24.5,4.98,5.74,5.74,5.74,,[],,,,,,0,,,,,,,,,,,
2026-07-26,823194,2026-07-26T20:05:00Z,667755,José Soriano,San Francisco Giants,False,0.248,0.224,0.146,0.241,lineup,0.98,0.25,22.6,5.49,5.04,5.65,5.65,,"[{""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 1}, {""id"": 671218, ""name"": ""Heliot Ramos"", ""slot"": 2}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 5}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 6}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 7}, {""id"": 701852, ""name"": ""Drew Cavanaugh"", ""slot"": 8}, {""id"": 687529, ""name"": ""Grant McCray"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-26,822706,2026-07-26T17:35:00Z,684442,Kohl Drake,Washington Nationals,False,0.238,0.238,0.0,0.214,team,1.0,0.227,21.0,5.48,4.76,4.76,4.76,,[],,,,,,0,,,,,,,,,,,
2026-07-26,824730,2026-07-26T17:35:00Z,592332,Kevin Gausman,Boston Red Sox,False,0.238,0.224,0.136,0.22,team,0.96,0.218,24.0,5.35,5.47,5.25,5.25,,[],,,,,,0,,,,,,,,,,,
2026-07-26,823599,2026-07-26T17:40:00Z,686218,Emmet Sheehan,New York Mets,False,0.264,0.255,0.154,0.224,team,1.02,0.264,21.0,5.99,5.44,5.55,5.55,,[],,,,,,0,,,,,,,,,,,
2026-07-26,823678,2026-07-26T18:10:00Z,687570,Connor Prielipp,Athletics,True,0.241,0.24,0.106,0.201,lineup,1.01,0.217,23.2,5.54,5.64,5.04,5.04,,"[{""id"": 805779, ""name"": ""Jacob Wilson"", ""slot"": 1}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 2}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 3}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 4}, {""id"": 695720, ""name"": ""Tommy White"", ""slot"": 5}, {""id"": 687515, ""name"": ""Colby Thomas"", ""slot"": 6}, {""id"": 675961, ""name"": ""Alika Williams"", ""slot"": 7}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 8}, {""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-26,824730,2026-07-26T17:35:00Z,624133,Ranger Suarez,Toronto Blue Jays,True,0.258,0.301,0.111,0.196,team,0.96,0.231,22.3,6.33,5.36,5.15,5.15,,[],,,,,,0,,,,,,,,,,,
2026-07-26,823433,2026-07-26T23:20:00Z,701542,Will Warren,Philadelphia Phillies,False,0.224,0.171,0.099,0.239,team,1.0,0.215,23.0,4.66,4.95,4.95,4.95,,[],,,,,,0,,,,,,,,,,,
2026-07-26,824810,2026-07-26T17:35:00Z,669358,Shane Baz,Atlanta Braves,True,0.207,0.234,0.105,0.214,team,1.0,0.207,25.1,5.01,5.21,5.21,5.21,,[],,,,,,0,,,,,,,,,,,
