date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-15,822983,2026-05-15T23:10:00Z,693855,Ian Seymour,Miami Marlins,True,0.272,0.25,0.146,0.24,lineup,1.0,0.289,58.4,6.05,14.73,16.87,6.4,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 2}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 3}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 4}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 5}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 6}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 7}, {""id"": 665923, ""name"": ""Esteury Ruiz"", ""slot"": 8}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 9}]",1.5,105,betonlineag,-135,betonlineag,1,1.0,0.459,0.541,1.05,-1.0,0.907,0.448,0.566,0.107
2026-05-15,823140,2026-05-16T01:40:00Z,676106,Emerson Hancock,San Diego Padres,True,0.27,0.252,0.13,0.227,lineup,1.03,0.27,23.7,6.05,6.48,6.41,6.25,"[{""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 1}, {""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 2}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 3}, {""id"": 657757, ""name"": ""Gavin Sheets"", ""slot"": 4}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""slot"": 5}, {""id"": 609280, ""name"": ""Miguel Andujar"", ""slot"": 6}, {""id"": 657656, ""name"": ""Ramón Laureano"", ""slot"": 7}, {""id"": 823550, ""name"": ""Sung-Mun Song"", ""slot"": 8}, {""id"": 666023, ""name"": ""Freddy Fermin"", ""slot"": 9}]",5.5,118,draftkings,125,betmgm,5,0.618,0.454,0.164,0.348,-0.141,0.522,0.068,0.527,0.073
2026-05-15,823629,2026-05-15T23:15:00Z,605280,Clay Holmes,New York Yankees,True,0.209,0.238,0.106,0.261,lineup,1.02,0.256,24.1,5.08,5.54,6.17,5.8,"[{""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 1}, {""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 2}, {""id"": 592450, ""name"": ""Aaron Judge"", ""slot"": 3}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 4}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 5}, {""id"": 641857, ""name"": ""Ryan McMahon"", ""slot"": 6}, {""id"": 682987, ""name"": ""Spencer Jones"", ""slot"": 7}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 8}, {""id"": 669224, ""name"": ""Austin Wells"", ""slot"": 9}]",4.5,285,betrivers,132,fanduel,6,0.736,0.579,0.157,1.835,-0.389,0.544,-0.035,0.531,-0.048
2026-05-15,824280,2026-05-15T22:45:00Z,669724,Brenan Hanifee,Toronto Blue Jays,True,0.135,0.125,0.0,0.177,lineup,1.0,0.103,12.7,3.01,1.35,1.31,2.37,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 4}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 5}, {""id"": 660821, ""name"": ""Jesús Sánchez"", ""slot"": 6}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 7}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 8}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 9}]",0.5,-164,betonlineag,126,betonlineag,1,0.73,0.584,0.146,0.175,-0.39,0.543,-0.041,0.545,-0.039
2026-05-15,824360,2026-05-16T00:40:00Z,607536,Kyle Freeland,Arizona Diamondbacks,True,0.203,0.209,0.128,0.195,lineup,0.92,0.177,21.9,4.72,4.26,3.88,2.56,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 5}, {""id"": 666971, ""name"": ""Lourdes Gurriel Jr."", ""slot"": 6}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 7}, {""id"": 699912, ""name"": ""Jose Fernandez"", ""slot"": 8}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 9}]",3.5,130,betrivers,-144,fanduel,6,0.542,0.432,0.11,0.246,-0.224,0.51,0.078,0.512,0.08
2026-05-15,823629,2026-05-15T23:15:00Z,693645,Cam Schlittler,New York Mets,False,0.299,0.261,0.164,0.227,lineup,1.02,0.305,23.0,6.52,6.07,7.0,6.31,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 3}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 4}, {""id"": 669004, ""name"": ""MJ Melendez"", ""slot"": 5}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 6}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 7}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",6.5,130,fanduel,220,betrivers,6,0.55,0.443,0.107,0.266,0.438,0.511,0.068,0.52,0.077
2026-05-15,823140,2026-05-16T01:40:00Z,681190,Randy Vásquez,Seattle Mariners,False,0.232,0.205,0.127,0.214,lineup,1.03,0.226,22.5,5.09,5.28,5.1,3.43,"[{""id"": 680977, ""name"": ""Brendan Donovan"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 3}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 4}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 5}, {""id"": 641487, ""name"": ""J.P. Crawford"", ""slot"": 6}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 7}, {""id"": 702284, ""name"": ""Cole Young"", ""slot"": 8}, {""id"": 640902, ""name"": ""Jhonny Pereda"", ""slot"": 9}]",4.5,110,betmgm,-120,fanduel,5,0.577,0.47,0.107,0.211,-0.224,0.515,0.045,0.512,0.042
2026-05-15,824037,2026-05-16T01:38:00Z,686799,Jack Kochanowicz,Los Angeles Dodgers,True,0.15,0.141,0.105,0.217,lineup,1.0,0.161,25.2,3.36,3.38,4.07,5.06,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 2}, {""id"": 669257, ""name"": ""Will Smith"", ""slot"": 3}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 4}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 5}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 6}, {""id"": 606192, ""name"": ""Teoscar Hernández"", ""slot"": 7}, {""id"": 687221, ""name"": ""Dalton Rushing"", ""slot"": 8}, {""id"": 808975, ""name"": ""Hyeseong Kim"", ""slot"": 9}]",3.5,-110,fanduel,100,betmgm,6,0.581,0.506,0.075,0.109,-0.161,0.516,0.01,0.533,0.027
2026-05-15,824601,2026-05-15T23:40:00Z,680732,Sean Burke,Chicago Cubs,True,0.203,0.19,0.096,0.207,lineup,1.0,0.179,26.6,4.55,4.86,4.76,5.12,"[{""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 1}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 4}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 5}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 6}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 7}, {""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",4.5,105,betmgm,-128,fanduel,6,0.516,0.466,0.05,0.057,-0.137,0.505,0.039,0.526,0.06
2026-05-15,822983,2026-05-15T23:10:00Z,676083,Janson Junk,Tampa Bay Rays,False,0.177,0.19,0.099,0.206,lineup,1.0,0.17,23.2,4.19,3.53,3.95,2.82,"[{""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 1}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 2}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""slot"": 3}, {""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 4}, {""id"": 641584, ""name"": ""Jake Fraley"", ""slot"": 5}, {""id"": 680700, ""name"": ""Richie Palacios"", ""slot"": 6}, {""id"": 656775, ""name"": ""Cedric Mullins"", ""slot"": 7}, {""id"": 676439, ""name"": ""Hunter Feduccia"", ""slot"": 8}, {""id"": 670764, ""name"": ""Taylor Walls"", ""slot"": 9}]",3.5,-114,betonlineag,100,bovada,6,0.558,0.519,0.039,0.047,-0.115,0.512,-0.007,0.515,-0.004
