date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-22,823863,2026-05-22T23:10:00Z,668964,Tobias Myers,Miami Marlins,False,0.2,0.286,0.102,0.219,team,1.0,0.228,28.0,5.39,6.4,6.4,,[],2.5,128,betonlineag,163,betrivers,4,0.954,0.417,0.537,1.174,-0.878,0.715,0.298,,
2026-05-22,823223,2026-05-23T02:15:00Z,663436,Davis Martin,San Francisco Giants,False,0.274,0.331,0.137,0.212,team,0.98,0.274,24.0,6.83,6.72,6.59,,[],4.5,130,betmgm,260,betrivers,7,0.786,0.563,0.223,0.808,-0.229,0.608,0.045,,
2026-05-22,823223,2026-05-23T02:15:00Z,686790,Trevor McDonald,Chicago White Sox,True,0.224,0.224,0.125,0.245,team,0.98,0.239,25.3,5.14,6.18,6.05,,[],4.5,140,betrivers,117,draftkings,6,0.722,0.56,0.162,0.733,-0.397,0.585,0.025,,
2026-05-22,824922,2026-05-22T23:15:00Z,571945,Miles Mikolas,Atlanta Braves,False,0.151,0.161,0.08,0.207,team,1.0,0.143,26.0,3.56,3.72,3.72,,[],2.5,300,betrivers,118,draftkings,3,0.717,0.563,0.154,1.87,-0.384,0.583,0.02,,
2026-05-22,825082,2026-05-23T01:40:00Z,647336,Michael Soroka,Colorado Rockies,True,0.262,0.231,0.121,0.248,team,1.0,0.275,23.4,5.74,6.42,6.42,,[],5.5,115,betmgm,113,draftkings,6,0.619,0.547,0.072,0.331,-0.189,0.553,0.006,,
2026-05-22,823461,2026-05-22T22:40:00Z,668909,Gavin Williams,Philadelphia Phillies,False,0.292,0.244,0.151,0.219,team,1.0,0.266,25.8,6.28,6.86,6.86,,[],6.5,105,betmgm,300,betrivers,6,0.529,0.473,0.056,0.084,0.884,0.527,0.054,,
2026-05-22,824029,2026-05-23T01:38:00Z,594798,Jacob deGrom,Los Angeles Angels,False,0.31,0.303,0.176,0.257,team,1.0,0.351,22.7,7.06,7.95,7.95,,[],7.5,310,betrivers,-102,draftkings,7,0.54,0.512,0.028,1.215,-0.089,0.53,0.018,,
2026-05-22,823461,2026-05-22T22:40:00Z,650911,Cristopher Sánchez,Cleveland Guardians,True,0.299,0.283,0.16,0.197,team,1.0,0.256,27.7,6.72,7.09,7.09,,[],6.5,-124,betrivers,108,draftkings,7,0.564,0.54,0.024,0.019,-0.094,0.537,-0.003,,
2026-05-22,824761,2026-05-22T23:10:00Z,801139,Payton Tolle,Minnesota Twins,True,0.261,0.261,0.132,0.226,team,0.96,0.252,23.0,6.0,6.04,5.8,,[],5.5,-113,draftkings,310,betrivers,7,0.521,0.503,0.018,-0.018,0.964,0.525,0.022,,
2026-05-22,824679,2026-05-22T18:20:00Z,681293,Spencer Arrighetti,Chicago Cubs,False,0.23,0.2,0.119,0.219,lineup,1.0,0.212,25.2,5.02,5.19,5.34,,"[{""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 1}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 4}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 5}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 6}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 7}, {""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",5.5,133,betrivers,118,betonlineag,6,0.443,0.428,0.015,0.033,0.214,0.503,0.075,,
2026-05-22,824761,2026-05-22T23:10:00Z,687570,Connor Prielipp,Boston Red Sox,False,0.284,0.284,0.11,0.223,team,0.96,0.271,20.4,6.54,5.76,5.53,,[],5.5,115,betmgm,-112,draftkings,6,0.476,0.478,-0.002,0.024,-0.009,0.512,0.034,,
2026-05-22,824110,2026-05-22T23:40:00Z,702070,Noah Cameron,Seattle Mariners,True,0.193,0.183,0.117,0.24,team,1.0,0.201,23.6,4.34,4.76,4.76,,[],4.5,-118,fanduel,200,betrivers,7,0.516,0.52,-0.004,-0.046,0.451,0.523,0.003,,
2026-05-22,823788,2026-05-22T23:40:00Z,701656,Logan Henderson,Los Angeles Dodgers,True,0.324,0.324,0.16,0.207,team,1.0,0.298,17.8,7.45,5.28,5.28,,[],5.5,115,betmgm,-131,draftkings,7,0.433,0.447,-0.014,-0.068,-0.001,0.5,0.053,,
2026-05-22,823298,2026-05-23T01:40:00Z,605488,Jeffrey Springs,San Diego Padres,False,0.204,0.175,0.111,0.232,team,1.02,0.202,22.9,4.43,4.55,4.64,,[],4.5,-117,betrivers,-105,bovada,6,0.494,0.51,-0.016,-0.084,-0.012,0.517,0.007,,
2026-05-22,823546,2026-05-22T23:05:00Z,607259,Nick Martinez,New York Yankees,False,0.162,0.169,0.091,0.24,team,1.0,0.176,24.3,3.79,4.28,4.28,,[],4.5,235,betrivers,-141,draftkings,6,0.426,0.443,-0.017,0.425,-0.018,0.498,0.055,,
2026-05-22,824518,2026-05-22T22:40:00Z,663978,Chris Paddack,St. Louis Cardinals,True,0.185,0.158,0.109,0.212,team,1.0,0.165,22.7,4.01,3.73,3.73,,[],3.5,150,betmgm,115,draftkings,6,0.512,0.545,-0.033,0.281,0.048,0.522,-0.023,,
2026-05-22,824110,2026-05-22T23:40:00Z,669302,Logan Gilbert,Kansas City Royals,False,0.247,0.216,0.142,0.218,team,1.0,0.227,23.1,5.39,5.26,5.26,,[],5.5,100,betmgm,170,betrivers,6,0.43,0.473,-0.043,-0.141,0.54,0.499,0.026,,
2026-05-22,823863,2026-05-22T23:10:00Z,691587,Eury Pérez,New York Mets,True,0.252,0.263,0.137,0.209,team,1.0,0.239,23.2,5.9,5.55,5.55,,[],5.5,148,betrivers,110,draftkings,7,0.479,0.534,-0.055,0.189,0.094,0.513,-0.021,,
2026-05-22,824842,2026-05-22T23:15:00Z,656427,Jack Flaherty,Baltimore Orioles,False,0.233,0.245,0.103,0.247,team,1.0,0.261,20.2,5.47,5.28,5.28,,[],5.5,-105,fanatics,180,betrivers,6,0.433,0.488,-0.055,-0.155,0.588,0.5,0.012,,
2026-05-22,824679,2026-05-22T18:20:00Z,592791,Jameson Taillon,Houston Astros,True,0.2,0.183,0.116,0.217,lineup,1.0,0.186,23.2,4.44,4.25,4.32,,"[{""id"": 665161, ""name"": ""Jeremy Peña"", ""slot"": 1}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 2}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 3}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 4}, {""id"": 676694, ""name"": ""Jake Meyers"", ""slot"": 5}, {""id"": 669699, ""name"": ""Braden Shewmake"", ""slot"": 6}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 7}, {""id"": 805904, ""name"": ""Zach Cole"", ""slot"": 8}, {""id"": 543877, ""name"": ""Christian Vázquez"", ""slot"": 9}]",4.5,-110,fanduel,170,betrivers,7,0.434,0.5,-0.066,-0.172,0.529,0.5,0.0,,
2026-05-22,823298,2026-05-23T01:40:00Z,621111,Walker Buehler,Athletics,True,0.206,0.178,0.083,0.223,team,1.02,0.196,20.6,4.47,3.96,4.04,,[],4.5,112,fanduel,148,betrivers,7,0.378,0.469,-0.091,-0.199,0.543,0.484,0.015,,
2026-05-22,824518,2026-05-22T22:40:00Z,681517,Kyle Leahy,Cincinnati Reds,False,0.166,0.176,0.097,0.238,team,1.0,0.18,23.2,3.91,4.18,4.18,,[],4.5,-105,bovada,-105,betmgm,7,0.406,0.5,-0.094,-0.207,0.159,0.492,-0.008,,
2026-05-22,825082,2026-05-23T01:40:00Z,608372,Tomoyuki Sugano,Arizona Diamondbacks,False,0.128,0.092,0.078,0.207,team,1.0,0.104,21.7,2.61,2.27,2.27,,[],2.5,-105,betmgm,-105,bovada,7,0.395,0.495,-0.1,-0.229,0.181,0.489,-0.006,,
2026-05-22,823546,2026-05-22T23:05:00Z,543037,Gerrit Cole,Tampa Bay Rays,True,0.0,0.0,0.0,0.187,team,1.0,0.187,23.0,0.0,4.29,4.29,,[],4.5,290,betrivers,123,draftkings,5,0.428,0.574,-0.146,0.671,0.275,0.499,-0.075,,
2026-05-22,822816,2026-05-22T23:07:00Z,696149,Bubba Chandler,Toronto Blue Jays,False,0.19,0.183,0.104,0.188,team,1.01,0.158,20.9,4.31,3.28,3.32,,[],3.5,125,betmgm,275,betrivers,7,0.423,0.575,-0.152,-0.048,1.163,0.497,-0.078,,
2026-05-22,824842,2026-05-22T23:15:00Z,605135,Chris Bassitt,Detroit Tigers,True,0.149,0.161,0.102,0.23,team,1.0,0.157,24.6,3.53,3.86,3.86,,[],4.5,290,betrivers,115,betmgm,6,0.345,0.556,-0.211,0.344,0.409,0.474,-0.082,,
