date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under
2026-05-06,825091,2026-05-07T01:40:00Z,647336,Michael Soroka,Pittsburgh Pirates,True,0.265,0.224,0.106,0.231,lineup,1.0,0.24,22.9,5.72,5.98,5.49,6.94,"[{""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 656811, ""name"": ""Ryan O'Hearn"", ""slot"": 4}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 5}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 6}, {""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 7}, {""id"": 804606, ""name"": ""Konnor Griffin"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",5.5,107,draftkings,310,betrivers,7,0.47,0.461,0.009,-0.028,1.174
2026-05-06,823872,2026-05-06T22:40:00Z,691587,Eury Pérez,Baltimore Orioles,True,0.247,0.243,0.15,0.229,lineup,1.0,0.266,22.5,5.65,5.99,6.0,7.74,"[{""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 1}, {""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 2}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""slot"": 3}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 4}, {""id"": 694212, ""name"": ""Samuel Basallo"", ""slot"": 5}, {""id"": 665750, ""name"": ""Leody Taveras"", ""slot"": 6}, {""id"": 687637, ""name"": ""Dylan Beavers"", ""slot"": 7}, {""id"": 691723, ""name"": ""Coby Mayo"", ""slot"": 8}, {""id"": 669236, ""name"": ""Jeremiah Jackson"", ""slot"": 9}]",5.5,-159,betonlineag,124,draftkings,7,0.554,0.575,-0.021,-0.097,-0.002
2026-05-06,824361,2026-05-07T01:20:00Z,547179,Michael Lorenzen,New York Mets,True,0.146,0.157,0.096,0.231,lineup,0.92,0.154,23.3,3.46,3.35,3.59,3.29,"[{""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 669004, ""name"": ""MJ Melendez"", ""slot"": 3}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 4}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 5}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 6}, {""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 7}, {""id"": 682626, ""name"": ""Francisco Alvarez"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",3.5,-117,draftkings,225,betrivers,7,0.483,0.521,-0.038,-0.104,0.68
2026-05-06,823470,2026-05-06T22:40:00Z,605488,Jeffrey Springs,Philadelphia Phillies,False,0.215,0.212,0.118,0.209,lineup,1.0,0.204,22.6,4.93,4.56,4.61,3.35,"[{""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 1}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 666969, ""name"": ""Adolis García"", ""slot"": 4}, {""id"": 624641, ""name"": ""Edmundo Sosa"", ""slot"": 5}, {""id"": 592663, ""name"": ""J.T. Realmuto"", ""slot"": 6}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 7}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 8}, {""id"": 694025, ""name"": ""Felix Reyes"", ""slot"": 9}]",4.5,155,betrivers,110,draftkings,7,0.49,0.532,-0.042,0.248,0.072
2026-05-06,824361,2026-05-07T01:20:00Z,642547,Freddy Peralta,Colorado Rockies,False,0.256,0.23,0.141,0.232,lineup,0.92,0.243,23.8,5.65,6.63,5.79,5.72,"[{""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 1}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""slot"": 2}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 3}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 4}, {""id"": 671289, ""name"": ""Tyler Freeman"", ""slot"": 5}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 6}, {""id"": 691720, ""name"": ""Kyle Karros"", ""slot"": 7}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 8}, {""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 9}]",6.5,128,draftkings,-155,betrivers,7,0.361,0.423,-0.062,-0.178,0.052
2026-05-06,824198,2026-05-06T18:10:00Z,621121,Lance McCullers Jr.,Los Angeles Dodgers,True,0.25,0.226,0.118,0.223,lineup,1.0,0.235,21.2,5.53,4.64,4.96,4.9,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 2}, {""id"": 606192, ""name"": ""Teoscar Hernández"", ""slot"": 3}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 4}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 5}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 6}, {""id"": 687221, ""name"": ""Dalton Rushing"", ""slot"": 7}, {""id"": 808975, ""name"": ""Hyeseong Kim"", ""slot"": 8}, {""id"": 690976, ""name"": ""Alex Freeland"", ""slot"": 9}]",5.5,128,betrivers,126,fanduel,7,0.378,0.445,-0.067,-0.139,0.406
2026-05-06,823226,2026-05-06T19:45:00Z,605288,Adrian Houser,San Diego Padres,True,0.114,0.106,0.095,0.221,lineup,0.98,0.132,23.3,2.56,2.5,3.07,3.67,"[{""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 1}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 2}, {""id"": 609280, ""name"": ""Miguel Andujar"", ""slot"": 3}, {""id"": 657757, ""name"": ""Gavin Sheets"", ""slot"": 4}, {""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 5}, {""id"": 657656, ""name"": ""Ramón Laureano"", ""slot"": 6}, {""id"": 592206, ""name"": ""Nick Castellanos"", ""slot"": 7}, {""id"": 666023, ""name"": ""Freddy Fermin"", ""slot"": 8}, {""id"": 823550, ""name"": ""Sung-Mun Song"", ""slot"": 9}]",3.5,121,draftkings,180,betrivers,7,0.368,0.437,-0.069,-0.187,0.77
2026-05-06,824282,2026-05-06T22:40:00Z,656427,Jack Flaherty,Boston Red Sox,True,0.259,0.292,0.098,0.223,lineup,1.0,0.241,19.8,6.26,5.43,4.78,4.1,"[{""id"": 680776, ""name"": ""Jarren Duran"", ""slot"": 1}, {""id"": 575929, ""name"": ""Willson Contreras"", ""slot"": 2}, {""id"": 677800, ""name"": ""Wilyer Abreu"", ""slot"": 3}, {""id"": 596115, ""name"": ""Trevor Story"", ""slot"": 4}, {""id"": 807799, ""name"": ""Masataka Yoshida"", ""slot"": 5}, {""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""slot"": 6}, {""id"": 691785, ""name"": ""Marcelo Mayer"", ""slot"": 7}, {""id"": 665966, ""name"": ""Carlos Narváez"", ""slot"": 8}, {""id"": 702332, ""name"": ""Caleb Durbin"", ""slot"": 9}]",5.5,116,draftkings,155,betrivers,7,0.346,0.459,-0.113,-0.252,0.667
2026-05-06,823063,2026-05-06T17:15:00Z,669467,Andre Pallante,Milwaukee Brewers,True,0.176,0.197,0.109,0.156,lineup,1.0,0.135,23.9,4.24,3.93,3.23,3.46,"[{""id"": 686217, ""name"": ""Sal Frelick"", ""slot"": 1}, {""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 2}, {""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 3}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 4}, {""id"": 641343, ""name"": ""Jake Bauers"", ""slot"": 5}, {""id"": 683734, ""name"": ""Andrew Vaughn"", ""slot"": 6}, {""id"": 672012, ""name"": ""Tyler Black"", ""slot"": 7}, {""id"": 666152, ""name"": ""David Hamilton"", ""slot"": 8}, {""id"": 687401, ""name"": ""Joey Ortiz"", ""slot"": 9}]",3.5,-120,betmgm,255,betrivers,7,0.405,0.541,-0.136,-0.258,1.113
2026-05-06,824036,2026-05-06T20:07:00Z,702273,Noah Schultz,Los Angeles Angels,False,0.217,0.217,0.095,0.233,lineup,1.0,0.214,21.2,4.99,5.21,4.53,2.11,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""slot"": 3}, {""id"": 624585, ""name"": ""Jorge Soler"", ""slot"": 4}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 5}, {""id"": 672724, ""name"": ""Oswald Peraza"", ""slot"": 6}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""slot"": 7}, {""id"": 518595, ""name"": ""Travis d'Arnaud"", ""slot"": 8}, {""id"": 669326, ""name"": ""Bryce Teodosio"", ""slot"": 9}]",5.5,120,betmgm,280,betrivers,7,0.302,0.447,-0.145,-0.335,1.651
2026-05-06,823470,2026-05-06T22:40:00Z,554430,Zack Wheeler,Athletics,True,0.269,0.269,0.163,0.195,lineup,1.0,0.248,22.3,6.18,6.01,5.54,6.22,"[{""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 1}, {""id"": 805779, ""name"": ""Jacob Wilson"", ""slot"": 2}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 3}, {""id"": 667670, ""name"": ""Brent Rooker"", ""slot"": 4}, {""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 5}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 6}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 7}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 8}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 9}]",6.5,-102,draftkings,-105,bovada,7,0.32,0.491,-0.171,-0.365,0.327
2026-05-06,824118,2026-05-06T23:40:00Z,666142,Cole Ragans,Cleveland Guardians,True,0.308,0.3,0.141,0.206,lineup,1.0,0.27,18.9,7.01,5.23,5.12,3.5,"[{""id"": 682657, ""name"": ""Angel Martínez"", ""slot"": 1}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""slot"": 2}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 681807, ""name"": ""David Fry"", ""slot"": 5}, {""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 6}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 7}, {""id"": 595978, ""name"": ""Austin Hedges"", ""slot"": 8}, {""id"": 690984, ""name"": ""Petey Halpin"", ""slot"": 9}]",6.5,125,bovada,-140,betmgm,7,0.255,0.435,-0.18,-0.426,0.277
2026-05-06,825091,2026-05-07T01:40:00Z,694973,Paul Skenes,Arizona Diamondbacks,False,0.293,0.317,0.128,0.2,lineup,1.0,0.253,19.7,6.97,5.75,4.99,3.82,"[{""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 1}, {""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 2}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 3}, {""id"": 680728, ""name"": ""Adrian Del Castillo"", ""slot"": 4}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 5}, {""id"": 666971, ""name"": ""Lourdes Gurriel Jr."", ""slot"": 6}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 7}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 8}, {""id"": 677950, ""name"": ""Alek Thomas"", ""slot"": 9}]",5.5,-140,betmgm,130,bovada,7,0.382,0.566,-0.184,-0.345,0.421
2026-05-06,822985,2026-05-06T17:10:00Z,663556,Shane McClanahan,Toronto Blue Jays,True,0.241,0.238,0.131,0.185,lineup,1.0,0.202,20.5,5.52,3.94,4.13,2.15,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 672820, ""name"": ""Lenyn Sosa"", ""slot"": 4}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 5}, {""id"": 676914, ""name"": ""Davis Schneider"", ""slot"": 6}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 7}, {""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 8}, {""id"": 623168, ""name"": ""Tyler Heineman"", ""slot"": 9}]",5.5,135,bovada,260,betrivers,7,0.236,0.425,-0.189,-0.446,1.752
2026-05-06,822985,2026-05-06T17:10:00Z,571578,Patrick Corbin,Tampa Bay Rays,False,0.169,0.175,0.1,0.172,lineup,1.0,0.138,20.6,3.94,2.93,2.84,2.72,"[{""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 1}, {""id"": 668723, ""name"": ""Ryan Vilade"", ""slot"": 2}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 3}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""slot"": 4}, {""id"": 676356, ""name"": ""Jonny DeLuca"", ""slot"": 5}, {""id"": 810938, ""name"": ""Ben Williamson"", ""slot"": 6}, {""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 7}, {""id"": 663743, ""name"": ""Nick Fortes"", ""slot"": 8}, {""id"": 670764, ""name"": ""Taylor Walls"", ""slot"": 9}]",3.5,165,betrivers,105,bovada,7,0.317,0.51,-0.193,-0.159,0.4
2026-05-06,824118,2026-05-06T23:40:00Z,676282,Joey Cantillo,Kansas City Royals,False,0.243,0.185,0.118,0.184,lineup,1.0,0.183,18.8,5.06,4.13,3.44,5.12,"[{""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 5}, {""id"": 516782, ""name"": ""Starling Marte"", ""slot"": 6}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 7}, {""id"": 679845, ""name"": ""Nick Loftin"", ""slot"": 8}, {""id"": 553869, ""name"": ""Elias Díaz"", ""slot"": 9}]",4.5,-108,draftkings,-104,betrivers,7,0.263,0.5,-0.237,-0.493,0.445
2026-05-06,824198,2026-05-06T18:10:00Z,607192,Tyler Glasnow,Houston Astros,False,0.331,0.337,0.133,0.189,lineup,1.0,0.259,20.8,7.67,6.29,5.37,3.65,"[{""id"": 694728, ""name"": ""Brice Matthews"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 3}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 4}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 5}, {""id"": 805904, ""name"": ""Zach Cole"", ""slot"": 6}, {""id"": 701305, ""name"": ""Zach Dezenzo"", ""slot"": 7}, {""id"": 669699, ""name"": ""Braden Shewmake"", ""slot"": 8}, {""id"": 663967, ""name"": ""César Salazar"", ""slot"": 9}]",7.5,115,bovada,-132,draftkings,7,0.175,0.452,-0.277,-0.624,0.451
2026-05-06,824683,2026-05-06T23:40:00Z,663903,Brady Singer,Chicago Cubs,False,0.13,0.078,0.092,0.197,lineup,1.0,0.117,20.4,2.5,1.99,2.39,2.56,"[{""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 1}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 4}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 5}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 6}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 7}, {""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",3.5,-135,bovada,113,draftkings,7,0.219,0.541,-0.322,-0.618,0.663
2026-05-06,824282,2026-05-06T22:40:00Z,543243,Sonny Gray,Detroit Tigers,False,0.126,0.101,0.082,0.215,lineup,1.0,0.126,19.8,2.67,2.26,2.5,3.05,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 2}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 5}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 6}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 7}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 8}, {""id"": 690291, ""name"": ""Jace Jung"", ""slot"": 9}]",4.5,116,fanduel,325,betrivers,7,0.109,0.453,-0.344,-0.766,2.789
