date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev
2026-05-12,two_leg,1,2,Jack Flaherty,656427,under,5.5,105.0,0.672,0.481,Erick Fedde,607200,over,3.5,125.0,0.606,0.433,,,,,,,,361,4.6125,0.407232,0.208273,0.198959,0.878358
2026-05-12,two_leg,2,2,Miles Mikolas,571945,over,3.5,100.0,0.649,0.474,Stephen Kolek,663568,under,3.5,127.0,0.588,0.425,,,,,,,,354,4.54,0.381612,0.20145,0.180162,0.732518
2026-05-12,two_leg,3,2,Andre Pallante,669467,over,3.5,-112.0,0.666,0.52,Patrick Corbin,571578,under,3.5,-110.0,0.65,0.508,,,,,,,,261,3.613636,0.4329,0.26416,0.16874,0.564343
2026-05-12,two_leg,4,2,Zack Wheeler,554430,under,6.5,-105.0,0.634,0.489,Paul Skenes,694973,under,7.5,-115.0,0.648,0.505,,,,,,,,265,3.650104,0.410832,0.246945,0.163887,0.499579
2026-05-12,three_leg,1,3,Jack Flaherty,656427,under,5.5,105.0,0.672,0.481,Miles Mikolas,571945,over,3.5,100.0,0.649,0.474,Erick Fedde,607200,over,3.5,125.0,0.606,0.433,822,9.225,0.264294,0.098721,0.165572,1.438108
2026-05-12,three_leg,2,3,Stephen Kolek,663568,under,3.5,127.0,0.588,0.425,Andre Pallante,669467,over,3.5,-112.0,0.666,0.52,Patrick Corbin,571578,under,3.5,-110.0,0.65,0.508,720,8.202955,0.254545,0.112268,0.142277,1.088023
