date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg
2026-05-24,two_leg,1,2,Martín Pérez,527048,over,4.5,140.0,0.669,0.417,Robbie Ray,592662,under,5.5,124.0,0.643,0.455,,,,,,,,438,5.376,0.430167,0.189735,0.240432,1.312578,
2026-05-24,two_leg,2,2,Foster Griffin,656492,over,4.5,111.0,0.623,0.458,Bryan Woo,693433,over,5.5,120.0,0.463,0.427,,,,,,,,364,4.642,0.288449,0.195566,0.092883,0.33898,
2026-05-24,three_leg,1,3,Martín Pérez,527048,over,4.5,140.0,0.669,0.417,Bryan Woo,693433,over,5.5,120.0,0.463,0.427,Robbie Ray,592662,under,5.5,124.0,0.643,0.455,1083,11.8272,0.199167,0.081017,0.11815,1.355592,Martín Pérez
