date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-06-21,two_leg,1,2,Elmer Rodríguez,695684,under,3.5,114.0,0.638,0.448,Ryan Gusto,687473,under,3.5,128.0,0.615,0.439,,,,,,,,388,4.8792,0.39237,0.196672,0.195698,0.914452,3.0,0.17711,0.530243,,4,0,6,0,,,0,-1.0
2026-06-21,two_leg,2,2,Andrew Alvarez,674841,over,4.5,134.0,0.57,0.429,Reid Detmers,672282,over,6.5,-108.0,0.564,0.494,,,,,,,,351,4.506667,0.32148,0.211926,0.109554,0.448803,3.0,-0.03556,0.253772,,6,1,4,0,,,0,-1.0
2026-06-21,two_leg,3,2,Dustin May,669160,over,5.5,125.0,0.551,0.455,Nick Martinez,607259,under,3.5,116.0,0.531,0.446,,,,,,,,386,4.86,0.292581,0.20293,0.089651,0.421944,3.0,-0.122257,0.141066,,2,0,5,0,,,0,-1.0
2026-06-21,two_leg,4,2,Chase Burns,695505,over,7.5,120.0,0.516,0.441,Robert Gasser,688107,over,4.5,130.0,0.509,0.415,,,,,,,,406,5.06,0.262644,0.183015,0.079629,0.328979,3.0,-0.212068,0.024312,,7,0,7,1,,,0,-1.0
2026-06-21,three_leg,1,3,Elmer Rodríguez,695684,under,3.5,114.0,0.638,0.448,Ryan Gusto,687473,under,3.5,128.0,0.615,0.439,Andrew Alvarez,674841,over,4.5,134.0,0.57,0.429,1042,11.417328,0.223651,0.084372,0.139279,1.553496,6.0,0.341905,0.744477,Elmer Rodríguez,4,0,6,0,6,1,0,-1.0
2026-06-21,three_leg,2,3,Reid Detmers,672282,over,6.5,-108.0,0.564,0.494,Dustin May,669160,over,5.5,125.0,0.551,0.455,Nick Martinez,607259,under,3.5,116.0,0.531,0.446,836,9.36,0.165016,0.100247,0.064768,0.544547,6.0,-0.009906,0.287122,,4,0,2,0,5,0,0,-1.0
