date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-05-10,two_leg,1,2,Luis Severino,622663,over,4.5,125.0,0.664,0.566,Tomoyuki Sugano,608372,under,3.5,160.0,0.654,0.567,,,,,,,,485,5.85,0.434256,0.320922,0.113334,1.540398,4,0,2,1,,,0,-1.0
2026-05-10,two_leg,2,2,Chris Bassitt,605135,under,4.5,-125.0,0.736,0.55,Eduardo Rodriguez,593958,under,4.0,118.0,0.665,0.515,,,,,,,,292,3.924,0.48944,0.28325,0.20619,0.920563,6,0,4,1,,,0,-1.0
2026-05-10,two_leg,3,2,Jameson Taillon,592791,over,4.5,-110.0,0.646,0.531,Tyler Mahle,641816,under,4.5,120.0,0.508,0.431,,,,,,,,320,4.2,0.328168,0.228861,0.099307,0.378306,4,0,8,0,,,0,-1.0
2026-05-10,two_leg,4,2,Logan Henderson,701656,under,5.5,122.0,0.496,0.428,Bryce Elder,693821,over,4.5,-132.0,0.597,0.538,,,,,,,,290,3.901818,0.296112,0.230264,0.065848,0.155375,5,1,8,1,,,1,2.901818
2026-05-10,three_leg,1,3,Eduardo Rodriguez,593958,under,4.0,118.0,0.665,0.515,Luis Severino,622663,over,4.5,125.0,0.664,0.566,Tomoyuki Sugano,608372,under,3.5,160.0,0.654,0.567,1175,12.753,0.28878,0.165275,0.123505,2.682814,4,1,4,0,2,1,0,-1.0
2026-05-10,three_leg,2,3,Chris Bassitt,605135,under,4.5,-125.0,0.736,0.55,Jameson Taillon,592791,over,4.5,-110.0,0.646,0.531,Tyler Mahle,641816,under,4.5,120.0,0.508,0.431,656,7.56,0.241532,0.125874,0.115658,0.825979,6,0,4,0,8,0,0,-1.0
