date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-08-05,823106,2026-08-06T01:40:00Z,623454,Drew Anderson,Seattle Mariners,False,0.283,0.4,0.142,0.213,lineup,1.03,0.322,28.0,7.58,9.42,9.01,9.01,,"[{""id"": 702284, ""name"": ""Cole Young"", ""slot"": 1}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 2}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 3}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 4}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 5}, {""id"": 663728, ""name"": ""Cal Raleigh"", ""slot"": 6}, {""id"": 680977, ""name"": ""Brendan Donovan"", ""slot"": 7}, {""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 8}, {""id"": 806068, ""name"": ""Colt Emerson"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,824806,2026-08-05T22:35:00Z,672282,Reid Detmers,Baltimore Orioles,False,0.283,0.337,0.142,0.269,lineup,1.0,0.364,21.7,7.0,7.14,7.88,7.88,,"[{""id"": 681047, ""name"": ""Christian Franklin"", ""slot"": 1}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 2}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 3}, {""id"": 641933, ""name"": ""Tyler O'Neill"", ""slot"": 4}, {""id"": 691723, ""name"": ""Coby Mayo"", ""slot"": 5}, {""id"": 687952, ""name"": ""Christian Encarnacion-Strand"", ""slot"": 6}, {""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 7}, {""id"": 669236, ""name"": ""Jeremiah Jackson"", ""slot"": 8}, {""id"": 665966, ""name"": ""Carlos Narváez"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,824728,2026-08-05T23:10:00Z,680732,Sean Burke,Boston Red Sox,False,0.274,0.34,0.126,0.202,lineup,0.96,0.26,24.5,6.91,7.14,6.35,6.35,,"[{""id"": 686765, ""name"": ""Nick Sogard"", ""slot"": 1}, {""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""slot"": 2}, {""id"": 677800, ""name"": ""Wilyer Abreu"", ""slot"": 3}, {""id"": 575929, ""name"": ""Willson Contreras"", ""slot"": 4}, {""id"": 807799, ""name"": ""Masataka Yoshida"", ""slot"": 5}, {""id"": 702332, ""name"": ""Caleb Durbin"", ""slot"": 6}, {""id"": 680776, ""name"": ""Jarren Duran"", ""slot"": 7}, {""id"": 655316, ""name"": ""Andruw Monasterio"", ""slot"": 8}, {""id"": 657136, ""name"": ""Connor Wong"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,823753,2026-08-05T23:40:00Z,694973,Paul Skenes,Milwaukee Brewers,False,0.304,0.354,0.147,0.212,lineup,1.0,0.306,20.6,7.46,6.25,6.29,6.29,,"[{""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 1}, {""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 2}, {""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 3}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 4}, {""id"": 592885, ""name"": ""Christian Yelich"", ""slot"": 5}, {""id"": 683734, ""name"": ""Andrew Vaughn"", ""slot"": 6}, {""id"": 800325, ""name"": ""Luis Lara"", ""slot"": 7}, {""id"": 806198, ""name"": ""Cooper Pratt"", ""slot"": 8}, {""id"": 666152, ""name"": ""David Hamilton"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,823106,2026-08-06T01:40:00Z,693433,Bryan Woo,Detroit Tigers,True,0.245,0.244,0.134,0.225,lineup,1.03,0.252,24.0,5.63,5.96,6.07,6.07,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 650402, ""name"": ""Gleyber Torres"", ""slot"": 2}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 5}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 6}, {""id"": 703601, ""name"": ""Max Clark"", ""slot"": 7}, {""id"": 680664, ""name"": ""Eduardo Valencia"", ""slot"": 8}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,824889,2026-08-05T23:15:00Z,691587,Eury Pérez,Atlanta Braves,False,0.267,0.243,0.144,0.241,lineup,1.0,0.276,21.9,5.93,5.33,6.04,6.04,,"[{""id"": 686948, ""name"": ""Drake Baldwin"", ""slot"": 1}, {""id"": 660670, ""name"": ""Ronald Acuña Jr."", ""slot"": 2}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 3}, {""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 4}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 5}, {""id"": 643289, ""name"": ""Mauricio Dubón"", ""slot"": 6}, {""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 7}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 8}, {""id"": 669221, ""name"": ""Sean Murphy"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,824482,2026-08-05T22:40:00Z,682052,Jacob Lopez,Cincinnati Reds,False,0.205,0.333,0.104,0.249,lineup,1.0,0.284,20.4,5.9,5.87,5.78,5.78,,"[{""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 1}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 2}, {""id"": 667472, ""name"": ""Dane Myers"", ""slot"": 3}, {""id"": 553993, ""name"": ""Eugenio Suárez"", ""slot"": 4}, {""id"": 682622, ""name"": ""Noelvi Marte"", ""slot"": 5}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 6}, {""id"": 624431, ""name"": ""Jose Trevino"", ""slot"": 7}, {""id"": 663647, ""name"": ""Ke'Bryan Hayes"", ""slot"": 8}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,824806,2026-08-05T22:35:00Z,669432,Trevor Rogers,Los Angeles Angels,True,0.2,0.258,0.124,0.24,lineup,1.0,0.239,23.3,5.14,5.86,5.56,5.56,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""slot"": 3}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""slot"": 4}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 5}, {""id"": 518595, ""name"": ""Travis d'Arnaud"", ""slot"": 6}, {""id"": 666139, ""name"": ""Josh Lowe"", ""slot"": 7}, {""id"": 642350, ""name"": ""Jose Siri"", ""slot"": 8}, {""id"": 624428, ""name"": ""Adam Frazier"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,823753,2026-08-05T23:40:00Z,690986,Kyle Harrison,Pittsburgh Pirates,True,0.298,0.291,0.144,0.237,lineup,1.0,0.31,17.9,6.79,5.65,5.54,5.54,,"[{""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 699013, ""name"": ""Esmerlyn Valdez"", ""slot"": 4}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 5}, {""id"": 682848, ""name"": ""Endy Rodríguez"", ""slot"": 6}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 7}, {""id"": 804668, ""name"": ""Rafael Flores Jr."", ""slot"": 8}, {""id"": 691373, ""name"": ""Jhostynxon Garcia"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-08-05,822866,2026-08-05T18:35:00Z,674003,Cody Bradford,San Francisco Giants,True,0.25,0.25,0.0,0.241,lineup,1.0,0.268,20.0,5.75,4.64,5.36,5.36,,"[{""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 1}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 2}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 678545, ""name"": ""Osleivis Basabe"", ""slot"": 5}, {""id"": 671083, ""name"": ""Buddy Kennedy"", ""slot"": 6}, {""id"": 687529, ""name"": ""Grant McCray"", ""slot"": 7}, {""id"": 678760, ""name"": ""Eddys Leonard"", ""slot"": 8}, {""id"": 701852, ""name"": ""Drew Cavanaugh"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
