date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-05-04,two_leg,1,2,Davis Martin,663436,over,5.5,116.0,0.574,0.446,Shane Baz,669358,under,5.5,180.0,0.587,0.516,,,,,,,,505,6.048,0.336938,0.230136,0.106802,1.037801,10,1,4,1,,,1,5.048
2026-05-04,two_leg,2,2,Cam Schlittler,693645,over,6.5,115.0,0.672,0.528,JR Ritchie,702275,over,4.5,-126.0,0.645,0.533,,,,,,,,286,3.856349,0.43344,0.281424,0.152016,0.671496,4,0,2,0,,,0,-1.0
2026-05-04,two_leg,3,2,Tanner Bibee,676440,over,4.5,116.0,0.535,0.457,Tomoyuki Sugano,608372,under,3.5,-129.0,0.611,0.536,,,,,,,,283,3.834419,0.326885,0.244952,0.081933,0.253414,4,0,1,1,,,0,-1.0
2026-05-04,two_leg,4,2,Tarik Skubal,669373,under,7.5,-146.0,0.641,0.563,Kyle Leahy,681517,under,3.5,105.0,0.526,0.461,,,,,,,,245,3.45411,0.337166,0.259543,0.077623,0.164608,,,5,0,,,0,-1.0
2026-05-04,three_leg,1,3,Davis Martin,663436,over,5.5,116.0,0.574,0.446,JR Ritchie,702275,over,4.5,-126.0,0.645,0.533,Shane Baz,669358,under,5.5,180.0,0.587,0.516,985,10.848,0.217325,0.122662,0.094663,1.357542,10,1,2,0,4,1,0,-1.0
2026-05-04,three_leg,2,3,Cam Schlittler,693645,over,6.5,115.0,0.672,0.528,Tanner Bibee,676440,over,4.5,116.0,0.535,0.457,Tomoyuki Sugano,608372,under,3.5,-129.0,0.611,0.536,724,8.244,0.219667,0.129335,0.090332,0.810932,4,0,4,0,1,1,0,-1.0
