date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-06-14,two_leg,1,2,Casey Mize,663554,over,3.5,-135.0,0.633,0.543,Trevor Rogers,669432,under,4.5,155.0,0.603,0.505,,,,,,,,344,4.438889,0.381699,0.274215,0.107484,0.694319,3.0,0.145097,0.488626,
2026-06-14,two_leg,2,2,Zac Gallen,668678,under,4.5,117.0,0.576,0.469,Miles Mikolas,571945,over,3.5,130.0,0.54,0.425,,,,,,,,399,4.991,0.31104,0.199325,0.111715,0.552401,3.0,-0.06688,0.213056,
2026-06-14,two_leg,3,2,Andrew Abbott,671096,under,3.5,114.0,0.543,0.468,Grayson Rodriguez,680570,under,4.5,122.0,0.532,0.437,,,,,,,,375,4.7508,0.288876,0.204516,0.08436,0.372392,3.0,-0.133372,0.126616,
2026-06-14,three_leg,1,3,Casey Mize,663554,over,3.5,-135.0,0.633,0.543,Trevor Rogers,669432,under,4.5,155.0,0.603,0.505,Zac Gallen,668678,under,4.5,117.0,0.576,0.469,863,9.632389,0.219859,0.128607,0.091252,1.117764,6.0,0.319152,0.714897,Casey Mize
2026-06-14,three_leg,2,3,Andrew Abbott,671096,under,3.5,114.0,0.543,0.468,Miles Mikolas,571945,over,3.5,130.0,0.54,0.425,Grayson Rodriguez,680570,under,4.5,122.0,0.532,0.437,993,10.92684,0.155993,0.086919,0.069074,0.704511,6.0,-0.064042,0.216746,
