date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_v2bc,error_ml,over_hit,over_pnl,under_pnl
2026-06-17,822721,2026-06-17T17:05:00Z,641793,Zack Littell,Kansas City Royals,True,0.131,0.144,0.077,0.212,lineup,1.0,0.128,24.8,3.14,3.18,3.18,2.88,,"[{""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 3}, {""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 4}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 5}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 6}, {""id"": 670231, ""name"": ""John Rave"", ""slot"": 7}, {""id"": 679845, ""name"": ""Nick Loftin"", ""slot"": 8}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 9}]",1.5,110,draftkings,-125,fanatics,2,0.827,0.463,0.364,0.736,-0.688,0.649,0.186,,,0.769,0.306,3.5,120,-144,0.371,0.437,-0.065,0.456,0.02,,,0,-1.0,0.694,2,24,1,-1.14,-1.18,-1.18,-0.88,,1,1.1,-1.0
2026-06-17,823044,2026-06-17T18:15:00Z,681517,Kyle Leahy,San Diego Padres,True,0.187,0.227,0.099,0.226,lineup,1.0,0.205,22.3,4.68,4.65,4.56,4.26,,"[{""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 1}, {""id"": 669392, ""name"": ""Samad Taylor"", ""slot"": 2}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 3}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 4}, {""id"": 657757, ""name"": ""Gavin Sheets"", ""slot"": 5}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""slot"": 6}, {""id"": 664034, ""name"": ""Ty France"", ""slot"": 7}, {""id"": 695238, ""name"": ""Will Wagner"", ""slot"": 8}, {""id"": 660710, ""name"": ""Rodolfo Durán"", ""slot"": 9}]",3.5,-134,fanduel,125,draftkings,6,0.668,0.545,0.123,0.167,-0.254,0.572,0.027,,,0.654,0.109,3.5,-134,125,0.575,0.545,0.029,0.534,-0.011,,,1,0.746,-1.0,7,24,1,2.32,2.35,2.44,2.74,,1,0.746,-1.0
2026-06-17,823774,2026-06-17T23:40:00Z,687075,Brandon Sproat,Cleveland Guardians,True,0.228,0.218,0.105,0.244,lineup,1.0,0.243,21.9,5.15,4.59,5.32,5.02,,"[{""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 1}, {""id"": 700932, ""name"": ""Kyle Manzardo"", ""slot"": 2}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 5}, {""id"": 681807, ""name"": ""David Fry"", ""slot"": 6}, {""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 7}, {""id"": 690984, ""name"": ""Petey Halpin"", ""slot"": 8}, {""id"": 672275, ""name"": ""Patrick Bailey"", ""slot"": 9}]",4.5,-108,betrivers,104,draftkings,5,0.614,0.515,0.099,0.183,-0.213,0.55,0.035,,,0.619,0.104,4.5,-108,104,0.58,0.515,0.065,0.537,0.022,,,1,0.926,-1.0,6,15,1,0.85,1.41,0.68,0.98,,1,0.926,-1.0
2026-06-17,824178,2026-06-17T18:10:00Z,663567,Peter Lambert,Detroit Tigers,True,0.221,0.195,0.122,0.248,lineup,1.0,0.232,23.7,4.85,5.15,5.52,5.21,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 2}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 3}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 4}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 5}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 6}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 7}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""slot"": 8}, {""id"": 668670, ""name"": ""Jake Rogers"", ""slot"": 9}]",5.5,125,betrivers,-150,fanduel,5,0.474,0.425,0.049,0.066,-0.123,0.496,0.071,,,0.521,0.096,5.5,125,-150,0.486,0.425,0.061,0.501,0.076,,,0,-1.0,0.667,5,24,1,0.15,-0.15,-0.52,-0.21,,0,-1.0,0.667
2026-06-17,823536,2026-06-17T23:05:00Z,607074,Carlos Rodón,Chicago White Sox,True,0.272,0.274,0.13,0.232,lineup,1.0,0.281,22.0,6.27,6.38,6.18,5.87,,"[{""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 1}, {""id"": 545341, ""name"": ""Randal Grichuk"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 677592, ""name"": ""Everson Pereira"", ""slot"": 5}, {""id"": 700337, ""name"": ""Edgar Quero"", ""slot"": 6}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 7}, {""id"": 682668, ""name"": ""Luisangel Acuña"", ""slot"": 8}, {""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 9}]",5.5,145,betmgm,114,draftkings,6,0.582,0.541,0.041,0.426,-0.106,0.537,-0.004,,,0.599,0.058,5.5,145,114,0.531,0.541,-0.01,0.518,-0.023,,,1,1.45,-1.0,7,22,1,0.73,0.62,0.82,1.13,,1,1.45,-1.0
2026-06-17,823450,2026-06-17T17:05:00Z,645261,Sandy Alcantara,Philadelphia Phillies,False,0.178,0.207,0.108,0.213,lineup,1.0,0.18,27.4,4.37,5.37,4.92,4.62,,"[{""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 1}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 4}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 5}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 6}, {""id"": 687282, ""name"": ""Gabriel Rincones Jr."", ""slot"": 7}, {""id"": 702222, ""name"": ""Justin Crawford"", ""slot"": 8}, {""id"": 596117, ""name"": ""Garrett Stubbs"", ""slot"": 9}]",4.5,-118,fanduel,-103,draftkings,5,0.545,0.51,0.035,0.008,-0.104,0.523,0.013,,,0.57,0.06,4.5,-118,-103,0.524,0.51,0.014,0.515,0.005,,,1,0.847,-1.0,6,28,1,1.63,0.63,1.08,1.38,,1,0.847,-1.0
2026-06-17,823774,2026-06-17T23:40:00Z,668909,Gavin Williams,Milwaukee Brewers,False,0.279,0.252,0.148,0.231,lineup,1.0,0.276,24.3,6.17,5.96,6.69,6.39,,"[{""id"": 592885, ""name"": ""Christian Yelich"", ""slot"": 1}, {""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 2}, {""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 3}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 4}, {""id"": 641343, ""name"": ""Jake Bauers"", ""slot"": 5}, {""id"": 686217, ""name"": ""Sal Frelick"", ""slot"": 6}, {""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 7}, {""id"": 806198, ""name"": ""Cooper Pratt"", ""slot"": 8}, {""id"": 666152, ""name"": ""David Hamilton"", ""slot"": 9}]",6.5,100,betrivers,-110,betmgm,6,0.504,0.497,0.007,0.007,-0.053,0.507,0.01,,,0.546,0.049,6.5,100,-110,0.412,0.497,-0.085,0.472,-0.025,,,0,-1.0,0.909,4,24,1,-2.17,-1.96,-2.69,-2.39,,0,-1.0,0.909
2026-06-17,824503,2026-06-17T16:40:00Z,690997,Nolan McLean,Cincinnati Reds,False,0.282,0.255,0.105,0.229,lineup,1.0,0.276,22.6,6.23,6.64,6.22,5.92,,"[{""id"": 695490, ""name"": ""Edwin Arroyo"", ""slot"": 1}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 2}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 3}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 4}, {""id"": 553993, ""name"": ""Eugenio Suárez"", ""slot"": 5}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 6}, {""id"": 682622, ""name"": ""Noelvi Marte"", ""slot"": 7}, {""id"": 624431, ""name"": ""Jose Trevino"", ""slot"": 8}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 9}]",6.5,122,draftkings,123,betrivers,6,0.429,0.425,0.004,-0.047,0.273,0.479,0.054,,,0.492,0.067,6.5,122,123,0.369,0.425,-0.056,0.455,0.03,,,1,1.22,-1.0,9,27,1,2.77,2.36,2.78,3.08,,1,1.22,-1.0
2026-06-17,823450,2026-06-17T17:05:00Z,691725,Andrew Painter,Miami Marlins,True,0.177,0.155,0.107,0.223,lineup,1.0,0.167,23.2,3.88,3.86,3.87,3.57,,"[{""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 1}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 2}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 3}, {""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 4}, {""id"": 691594, ""name"": ""Javier Sanoja"", ""slot"": 5}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 6}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 7}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 8}, {""id"": 665923, ""name"": ""Esteury Ruiz"", ""slot"": 9}]",3.5,-134,fanduel,110,fanduel,6,0.541,0.545,-0.004,-0.055,-0.036,0.521,-0.024,,,0.562,0.017,3.5,-134,110,0.581,0.545,0.036,0.537,-0.008,,,0,-1.0,1.1,3,14,1,-0.88,-0.86,-0.87,-0.57,,0,-1.0,1.1
2026-06-17,824913,2026-06-17T23:15:00Z,702275,JR Ritchie,San Francisco Giants,True,0.195,0.164,0.098,0.194,lineup,1.0,0.157,24.2,4.19,3.99,3.8,3.5,,"[{""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 1}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 2}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 6}, {""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 7}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 8}, {""id"": 606992, ""name"": ""Eric Haase"", ""slot"": 9}]",3.5,-130,fanatics,108,fanduel,5,0.527,0.541,-0.014,-0.068,-0.016,0.516,-0.025,,,0.551,0.01,3.5,-130,108,0.6,0.541,0.059,0.544,0.003,,,1,0.769,-1.0,4,22,1,-0.19,0.01,0.2,0.5,,1,0.769,-1.0
