date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_ml,over_hit,over_pnl,under_pnl
2026-05-31,823373,2026-05-31T17:35:00Z,677952,Braxton Ashcraft,Minnesota Twins,True,0.273,0.273,0.137,0.255,lineup,1.0,0.309,25.4,6.27,7.19,7.84,,"[{""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 5}, {""id"": 606115, ""name"": ""Orlando Arcia"", ""slot"": 6}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 656577, ""name"": ""Alex Jackson"", ""slot"": 9}]",5.5,280,betrivers,-140,betmgm,5,0.794,0.408,0.386,2.017,-0.647,0.602,0.194,,,5.5,280,-140,0.695,0.408,0.287,0.565,0.157,,,1,2.8,-1.0,11,22,1,4.73,3.81,3.16,,1,2.8,-1.0
2026-05-31,823053,2026-05-31T23:20:00Z,669461,Matthew Liberatore,Chicago Cubs,True,0.214,0.301,0.11,0.271,lineup,1.0,0.3,22.6,5.72,5.28,6.77,,"[{""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 1}, {""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 6}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 7}, {""id"": 682634, ""name"": ""Kevin Alcántara"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",4.5,105,betmgm,-109,draftkings,4,0.805,0.5,0.305,0.649,-0.625,0.607,0.107,,,4.5,105,-109,0.805,0.5,0.305,0.607,0.107,,,0,-1.0,0.917,4,20,1,-1.72,-1.28,-2.77,,0,-1.0,0.917
2026-05-31,824832,2026-05-31T16:15:00Z,693686,Spencer Miles,Baltimore Orioles,False,0.227,0.143,0.109,0.236,lineup,1.0,0.203,28.0,4.44,5.68,5.68,,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 1}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 2}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""slot"": 3}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 4}, {""id"": 694212, ""name"": ""Samuel Basallo"", ""slot"": 5}, {""id"": 665750, ""name"": ""Leody Taveras"", ""slot"": 6}, {""id"": 681297, ""name"": ""Colton Cowser"", ""slot"": 7}, {""id"": 677942, ""name"": ""Blaze Alexander"", ""slot"": 8}, {""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 9}]",3.5,-132,betrivers,105,draftkings,5,0.818,0.538,0.28,0.438,-0.627,0.613,0.075,,,3.5,-132,105,0.88,0.538,0.342,0.645,0.107,,,0,-1.0,1.05,2,17,1,-2.44,-3.68,-3.68,,0,-1.0,1.05
2026-05-31,824430,2026-05-31T17:40:00Z,624133,Ranger Suarez,Cleveland Guardians,False,0.239,0.264,0.092,0.296,lineup,1.0,0.328,21.5,5.74,4.84,7.04,,"[{""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 1}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 2}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 681807, ""name"": ""David Fry"", ""slot"": 5}, {""id"": 700932, ""name"": ""Kyle Manzardo"", ""slot"": 6}, {""id"": 656413, ""name"": ""Stuart Fairchild"", ""slot"": 7}, {""id"": 595978, ""name"": ""Austin Hedges"", ""slot"": 8}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 9}]",4.5,-140,betmgm,255,betrivers,5,0.83,0.575,0.255,0.423,-0.398,0.618,0.043,,,4.5,-140,255,0.784,0.575,0.209,0.598,0.023,,,1,0.714,-1.0,10,25,1,4.26,5.16,2.96,,1,0.714,-1.0
2026-05-31,823133,2026-05-31T20:10:00Z,682243,Bryce Miller,Arizona Diamondbacks,True,0.253,0.262,0.144,0.208,lineup,1.03,0.245,23.9,5.91,5.6,5.86,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 5}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 6}, {""id"": 699912, ""name"": ""Jose Fernandez"", ""slot"": 7}, {""id"": 605244, ""name"": ""Aramis Garcia"", ""slot"": 8}, {""id"": 694374, ""name"": ""Tim Tawa"", ""slot"": 9}]",4.0,112,betrivers,154,fanduel,4,0.696,0.541,0.155,0.475,-0.228,0.566,0.025,,,4.0,112,154,0.685,0.541,0.144,0.562,0.021,,,1,1.12,-1.0,6,17,1,0.09,0.4,0.14,,1,1.12,-1.0
2026-05-31,824354,2026-05-31T19:10:00Z,685299,Tanner Gordon,San Francisco Giants,True,0.222,0.132,0.128,0.2,lineup,0.92,0.152,28.0,4.27,4.8,4.25,,"[{""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 1}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 2}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 3}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 4}, {""id"": 808982, ""name"": ""Jung Hoo Lee"", ""slot"": 5}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 6}, {""id"": 805811, ""name"": ""Bryce Eldridge"", ""slot"": 7}, {""id"": 691740, ""name"": ""Daniel Susac"", ""slot"": 8}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 9}]",3.5,170,betmgm,-106,betrivers,5,0.615,0.49,0.125,0.659,-0.251,0.54,0.05,,,3.5,170,-106,0.667,0.49,0.177,0.556,0.066,,,0,-1.0,0.943,2,17,1,-2.27,-2.8,-2.25,,0,-1.0,0.943
2026-05-31,823053,2026-05-31T23:20:00Z,696136,Jordan Wicks,St. Louis Cardinals,False,0.208,0.208,0.0,0.186,lineup,1.0,0.172,24.0,4.79,4.68,4.14,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 3}, {""id"": 676369, ""name"": ""Nelson Velázquez"", ""slot"": 4}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 665877, ""name"": ""José Fermín"", ""slot"": 7}, {""id"": 695336, ""name"": ""Thomas Saggese"", ""slot"": 8}, {""id"": 686780, ""name"": ""Pedro Pagés"", ""slot"": 9}]",3.5,110,betmgm,-125,bovada,5,0.593,0.469,0.124,0.246,-0.268,0.533,0.064,,,3.5,110,-125,0.593,0.469,0.124,0.533,0.064,,,0,-1.0,0.8,1,10,1,-3.79,-3.68,-3.14,,0,-1.0,0.8
2026-05-31,824592,2026-05-31T18:10:00Z,680732,Sean Burke,Detroit Tigers,True,0.222,0.246,0.094,0.235,lineup,1.0,0.242,25.3,5.33,5.98,6.14,,"[{""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 3}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 4}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 5}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 6}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 7}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 8}, {""id"": 668670, ""name"": ""Jake Rogers"", ""slot"": 9}]",5.5,114,draftkings,310,betrivers,5,0.576,0.459,0.117,0.232,0.739,0.528,0.069,,,5.5,114,310,0.599,0.459,0.14,0.535,0.076,,,1,1.14,-1.0,6,21,1,0.67,0.02,-0.14,,1,1.14,-1.0
2026-05-31,824512,2026-05-31T17:40:00Z,675911,Spencer Strider,Cincinnati Reds,False,0.315,0.315,0.158,0.253,lineup,1.0,0.354,21.3,7.24,7.27,7.55,,"[{""id"": 694362, ""name"": ""Blake Dunn"", ""slot"": 1}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 2}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 3}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 4}, {""id"": 553993, ""name"": ""Eugenio Suárez"", ""slot"": 5}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 6}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 7}, {""id"": 666181, ""name"": ""Will Benson"", ""slot"": 8}, {""id"": 664731, ""name"": ""P.J. Higgins"", ""slot"": 9}]",6.5,-120,bovada,115,betmgm,6,0.629,0.529,0.1,0.153,-0.202,0.544,0.015,,,6.5,-120,115,0.564,0.529,0.035,0.525,-0.004,,,1,0.833,-1.0,8,24,1,0.76,0.73,0.45,,1,0.833,-1.0
2026-05-31,822895,2026-05-31T18:35:00Z,683004,Jack Leiter,Kansas City Royals,True,0.258,0.252,0.129,0.218,lineup,1.0,0.248,24.2,5.88,5.91,6.0,,"[{""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 5}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 6}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 7}, {""id"": 679845, ""name"": ""Nick Loftin"", ""slot"": 8}, {""id"": 664728, ""name"": ""Kyle Isbel"", ""slot"": 9}]",5.5,220,betrivers,-120,betmgm,5,0.554,0.454,0.1,0.772,-0.182,0.522,0.068,,,5.5,220,-120,0.511,0.454,0.057,0.509,0.055,,,1,2.2,-1.0,10,23,1,4.12,4.09,4.0,,1,2.2,-1.0
