date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev
2026-05-16,two_leg,1,2,Cade Cavalli,676917,over,4.5,280.0,0.679,0.566,Nick Martinez,607259,under,4.5,320.0,0.649,0.582,,,,,,,,1496,15.96,0.440671,0.329412,0.111259,6.033109
2026-05-16,two_leg,2,2,Bryce Elder,693821,over,5.5,120.0,0.53,0.443,Joey Cantillo,676282,under,4.5,230.0,0.497,0.425,,,,,,,,626,7.26,0.26341,0.188275,0.075135,0.912357
2026-05-16,two_leg,3,2,Cristopher Sánchez,650911,over,7.5,119.0,0.531,0.446,Casey Mize,663554,over,3.5,130.0,0.655,0.578,,,,,,,,404,5.037,0.347805,0.257788,0.090017,0.751894
2026-05-16,two_leg,4,2,Justin Wrobleski,680736,under,4.5,123.0,0.552,0.432,Jacob deGrom,594798,under,7.5,-140.0,0.638,0.558,,,,,,,,282,3.822857,0.352176,0.241056,0.11112,0.346319
2026-05-16,three_leg,1,3,Bryce Elder,693821,over,5.5,120.0,0.53,0.443,Jacob deGrom,594798,under,7.5,-140.0,0.638,0.558,Joey Cantillo,676282,under,4.5,230.0,0.497,0.425,1145,12.445714,0.168056,0.105057,0.062998,1.091572
