date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-06-03,822727,2026-06-03T17:05:00Z,674841,Andrew Alvarez,Miami Marlins,True,0.266,0.0,0.128,0.243,lineup,1.0,0.287,23.0,6.11,5.91,6.59,,"[{""id"": 681715, ""name"": ""Heriberto Hernández"", ""slot"": 1}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 2}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 3}, {""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 4}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 5}, {""id"": 665923, ""name"": ""Esteury Ruiz"", ""slot"": 6}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 7}, {""id"": 691594, ""name"": ""Javier Sanoja"", ""slot"": 8}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 9}]",4.5,130,betrivers,130,betmgm,4,0.787,0.453,0.334,0.809,-0.509,0.61,0.157,,
2026-06-03,823456,2026-06-03T22:40:00Z,650911,Cristopher Sánchez,San Diego Padres,True,0.294,0.315,0.168,0.234,team,1.0,0.314,27.6,6.95,8.67,8.67,,[],6.5,118,betrivers,124,fanduel,6,0.762,0.564,0.198,0.661,-0.466,0.6,0.036,,
2026-06-03,823701,2026-06-03T17:40:00Z,671737,Taj Bradley,Chicago White Sox,True,0.275,0.263,0.128,0.254,lineup,1.01,0.309,23.6,6.22,6.87,7.29,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 2}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 5}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 6}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 7}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 8}, {""id"": 807747, ""name"": ""Rikuu Nishida"", ""slot"": 9}]",5.5,123,draftkings,128,fanduel,5,0.735,0.575,0.16,0.638,-0.395,0.589,0.014,,
2026-06-03,824024,2026-06-04T01:38:00Z,700712,Walbert Ureña,Colorado Rockies,True,0.211,0.209,0.127,0.239,team,1.0,0.223,23.8,4.84,5.31,5.31,,[],4.5,-114,betrivers,105,draftkings,6,0.611,0.52,0.091,0.148,-0.203,0.547,0.027,,
2026-06-03,823540,2026-06-03T23:05:00Z,668909,Gavin Williams,New York Yankees,False,0.29,0.265,0.151,0.23,team,1.0,0.286,25.7,6.45,7.36,7.36,,[],6.5,-109,betrivers,-105,fanatics,6,0.602,0.514,0.088,0.155,-0.223,0.544,0.03,,
2026-06-03,823701,2026-06-03T17:40:00Z,607200,Erick Fedde,Minnesota Twins,False,0.144,0.139,0.068,0.208,lineup,1.01,0.132,28.0,3.27,4.07,3.71,,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 5}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 6}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 606115, ""name"": ""Orlando Arcia"", ""slot"": 9}]",3.5,125,fanatics,-141,betrivers,6,0.508,0.428,0.08,0.143,-0.159,0.515,0.087,,
2026-06-03,823051,2026-06-03T23:45:00Z,669467,Andre Pallante,Texas Rangers,True,0.183,0.177,0.103,0.23,team,1.0,0.185,22.7,4.16,4.21,4.21,,[],3.5,-135,betmgm,123,draftkings,5,0.606,0.571,0.035,0.055,-0.121,0.545,-0.026,,
2026-06-03,824755,2026-06-03T22:45:00Z,801139,Payton Tolle,Baltimore Orioles,True,0.286,0.261,0.148,0.237,team,0.96,0.279,23.3,6.34,6.77,6.5,,[],6.5,122,fanduel,-125,betmgm,5,0.474,0.443,0.031,0.052,-0.053,0.505,0.062,,
2026-06-03,824671,2026-06-04T00:05:00Z,607067,Colin Rea,Athletics,True,0.191,0.165,0.103,0.221,team,1.0,0.177,26.3,4.15,4.66,4.66,,[],4.5,106,betrivers,-110,betmgm,5,0.498,0.48,0.018,0.027,-0.042,0.513,0.033,,
2026-06-03,822727,2026-06-03T17:05:00Z,676974,Max Meyer,Washington Nationals,False,0.267,0.276,0.146,0.192,lineup,1.0,0.231,23.7,6.23,6.11,5.48,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 686611, ""name"": ""Dylan Crews"", ""slot"": 2}, {""id"": 678554, ""name"": ""Curtis Mead"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 5}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 6}, {""id"": 660688, ""name"": ""Keibert Ruiz"", ""slot"": 7}, {""id"": 671277, ""name"": ""Luis García Jr."", ""slot"": 8}, {""id"": 683083, ""name"": ""Nasim Nuñez"", ""slot"": 9}]",5.5,110,betrivers,-115,fanatics,6,0.467,0.461,0.006,-0.019,-0.004,0.503,0.042,,
2026-06-03,825077,2026-06-04T01:40:00Z,660271,Shohei Ohtani,Arizona Diamondbacks,False,0.286,0.298,0.15,0.201,team,1.0,0.26,23.9,6.69,6.21,6.21,,[],6.5,116,fanduel,125,betmgm,6,0.428,0.443,-0.015,-0.076,0.288,0.491,0.048,,
2026-06-03,823540,2026-06-03T23:05:00Z,543037,Gerrit Cole,Cleveland Guardians,True,0.267,0.267,0.132,0.205,team,1.0,0.243,22.5,6.13,5.46,5.46,,[],5.5,-104,fanduel,-106,draftkings,5,0.465,0.49,-0.025,-0.089,0.041,0.502,0.012,,
2026-06-03,823130,2026-06-03T19:40:00Z,669923,George Kirby,New York Mets,True,0.197,0.205,0.106,0.24,lineup,1.03,0.22,24.8,4.6,4.82,5.44,,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 3}, {""id"": 676724, ""name"": ""Jared Young"", ""slot"": 4}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 5}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 6}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 7}, {""id"": 669004, ""name"": ""MJ Melendez"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",5.5,-110,fanduel,-105,betmgm,6,0.461,0.5,-0.039,-0.121,0.053,0.501,0.001,,
2026-06-03,824509,2026-06-03T23:10:00Z,663568,Stephen Kolek,Cincinnati Reds,False,0.157,0.157,0.092,0.246,team,1.0,0.172,24.2,3.61,4.15,4.15,,[],4.5,114,draftkings,-135,betmgm,5,0.401,0.446,-0.045,-0.141,0.042,0.483,0.037,,
2026-06-03,824671,2026-06-04T00:05:00Z,605488,Jeffrey Springs,Chicago Cubs,False,0.206,0.185,0.114,0.212,team,1.0,0.186,23.4,4.54,4.34,4.34,,[],4.5,-105,fanatics,-115,betrivers,6,0.437,0.488,-0.051,-0.147,0.053,0.494,0.006,,
2026-06-03,824917,2026-06-03T23:15:00Z,656550,Grant Holmes,Toronto Blue Jays,True,0.217,0.257,0.14,0.192,team,1.0,0.199,22.0,5.36,4.39,4.39,,[],4.5,-112,fanduel,100,betmgm,5,0.447,0.504,-0.057,-0.154,0.106,0.497,-0.007,,
2026-06-03,823456,2026-06-03T22:40:00Z,621111,Walker Buehler,Philadelphia Phillies,False,0.195,0.179,0.085,0.223,team,1.0,0.187,20.5,4.35,3.84,3.84,,[],4.5,130,fanduel,125,betmgm,5,0.34,0.415,-0.075,-0.219,0.486,0.463,0.048,,
2026-06-03,824188,2026-06-04T00:10:00Z,681293,Spencer Arrighetti,Pittsburgh Pirates,True,0.217,0.183,0.108,0.235,team,1.0,0.213,24.5,4.68,5.21,5.21,,[],5.5,-114,draftkings,-105,fanduel,6,0.42,0.51,-0.09,-0.211,0.132,0.489,-0.021,,
2026-06-03,824024,2026-06-04T01:38:00Z,547179,Michael Lorenzen,Los Angeles Angels,False,0.154,0.165,0.09,0.248,team,1.0,0.175,23.1,3.65,4.05,4.05,,[],4.5,100,betmgm,-118,fanduel,5,0.38,0.478,-0.098,-0.239,0.145,0.476,-0.002,,
2026-06-03,823780,2026-06-03T23:40:00Z,657277,Logan Webb,Milwaukee Brewers,False,0.206,0.211,0.099,0.208,team,1.0,0.192,25.0,4.79,4.81,4.81,,[],5.5,116,betrivers,-135,bovada,6,0.351,0.455,-0.104,-0.243,0.13,0.466,0.011,,
2026-06-03,822973,2026-06-03T17:10:00Z,607259,Nick Martinez,Detroit Tigers,True,0.152,0.139,0.093,0.237,lineup,1.0,0.155,24.4,3.39,3.63,3.79,,"[{""id"": 650402, ""name"": ""Gleyber Torres"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 3}, {""id"": 681481, ""name"": ""Kerry Carpenter"", ""slot"": 4}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 5}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 6}, {""id"": 690993, ""name"": ""Colt Keith"", ""slot"": 7}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 8}, {""id"": 668670, ""name"": ""Jake Rogers"", ""slot"": 9}]",4.5,130,betrivers,-144,fanduel,6,0.33,0.437,-0.107,-0.242,0.136,0.459,0.022,,
2026-06-03,823130,2026-06-03T19:40:00Z,642547,Freddy Peralta,Seattle Mariners,False,0.239,0.215,0.127,0.214,lineup,1.03,0.225,23.9,5.27,5.64,5.38,,"[{""id"": 641487, ""name"": ""J.P. Crawford"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 3}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 4}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 5}, {""id"": 702284, ""name"": ""Cole Young"", ""slot"": 6}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 7}, {""id"": 640902, ""name"": ""Jhonny Pereda"", ""slot"": 8}, {""id"": 806068, ""name"": ""Colt Emerson"", ""slot"": 9}]",5.5,120,betrivers,120,bovada,5,0.45,0.559,-0.109,-0.011,0.211,0.498,-0.061,,
2026-06-03,824509,2026-06-03T23:10:00Z,695505,Chase Burns,Kansas City Royals,True,0.289,0.295,0.166,0.215,team,1.0,0.278,22.5,6.7,6.27,6.27,,[],6.5,-134,fanduel,120,bovada,6,0.436,0.553,-0.117,-0.238,0.24,0.494,-0.059,,
