date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-21,823545,2026-05-21T23:05:00Z,680755,Braydon Fisher,New York Yankees,False,0.238,0.0,0.118,0.237,team,1.0,0.25,28.0,5.47,7.0,7.0,,[],1.5,117,betonlineag,-152,betonlineag,1,0.993,0.433,0.56,1.154,-0.988,0.795,0.362,,
2026-05-21,822733,2026-05-21T20:05:00Z,656849,David Peterson,Washington Nationals,False,0.227,0.224,0.111,0.215,team,1.0,0.215,28.0,5.19,6.03,6.03,,[],4.5,-114,fanduel,190,betrivers,7,0.718,0.5,0.218,0.349,-0.183,0.575,0.075,,
2026-05-21,825083,2026-05-22T01:40:00Z,688642,Zach Agnos,Arizona Diamondbacks,False,0.156,0.0,0.132,0.207,team,1.0,0.143,23.0,3.59,3.3,3.3,,[],2.5,100,betonlineag,-130,betonlineag,1,0.64,0.469,0.171,0.281,-0.364,0.552,0.083,,
2026-05-21,823056,2026-05-21T17:15:00Z,677952,Braxton Ashcraft,St. Louis Cardinals,False,0.256,0.227,0.138,0.216,lineup,1.0,0.234,24.8,5.61,5.67,5.81,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 701675, ""name"": ""Nathan Church"", ""slot"": 7}, {""id"": 686780, ""name"": ""Pedro Pagés"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",5.5,230,betrivers,130,betmgm,6,0.523,0.431,0.092,0.726,0.097,0.52,0.089,,
2026-05-21,822733,2026-05-21T20:05:00Z,676917,Cade Cavalli,New York Mets,True,0.241,0.276,0.113,0.207,team,1.0,0.235,22.8,5.87,5.35,5.35,,[],4.5,180,betrivers,113,draftkings,6,0.619,0.534,0.085,0.734,-0.189,0.546,0.012,,
2026-05-21,824031,2026-05-22T01:38:00Z,622663,Luis Severino,Los Angeles Angels,False,0.224,0.208,0.103,0.256,team,1.0,0.247,24.9,5.0,6.15,6.15,,[],5.5,125,betmgm,210,betrivers,7,0.577,0.549,0.028,0.299,0.31,0.534,-0.015,,
2026-05-21,823864,2026-05-21T22:40:00Z,675911,Spencer Strider,Miami Marlins,False,0.31,0.31,0.171,0.216,team,1.0,0.299,19.3,7.14,5.77,5.77,,[],5.5,170,betrivers,110,betmgm,6,0.517,0.534,-0.017,0.396,0.015,0.518,-0.016,,
2026-05-21,824031,2026-05-22T01:38:00Z,667755,José Soriano,Athletics,True,0.28,0.235,0.154,0.223,team,1.0,0.26,23.9,6.03,6.21,6.21,,[],6.5,105,betmgm,145,betrivers,6,0.427,0.478,-0.051,-0.125,0.404,0.494,0.016,,
2026-05-21,824274,2026-05-21T17:10:00Z,663554,Casey Mize,Cleveland Guardians,True,0.265,0.257,0.133,0.179,lineup,1.0,0.208,20.7,6.03,4.75,4.3,,"[{""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 1}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 2}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 5}, {""id"": 682657, ""name"": ""Angel Martínez"", ""slot"": 6}, {""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 7}, {""id"": 672275, ""name"": ""Patrick Bailey"", ""slot"": 8}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 9}]",4.5,200,betrivers,-115,fanduel,7,0.43,0.485,-0.055,0.29,0.066,0.495,0.01,,
2026-05-21,825083,2026-05-22T01:40:00Z,593958,Eduardo Rodriguez,Colorado Rockies,True,0.175,0.197,0.085,0.249,team,1.0,0.203,25.0,4.22,5.09,5.09,,[],5.5,110,fanduel,-125,betmgm,6,0.4,0.46,-0.06,-0.16,0.08,0.487,0.027,,
2026-05-21,824274,2026-05-21T17:10:00Z,676282,Joey Cantillo,Detroit Tigers,False,0.214,0.14,0.124,0.239,lineup,1.0,0.196,21.2,4.25,3.96,4.16,,"[{""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 663330, ""name"": ""Jahmai Jones"", ""slot"": 5}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 6}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 7}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""slot"": 8}, {""id"": 670097, ""name"": ""Zack Short"", ""slot"": 9}]",4.5,245,betrivers,120,bovada,6,0.402,0.55,-0.148,0.385,0.317,0.487,-0.063,,
2026-05-21,823864,2026-05-21T22:40:00Z,645261,Sandy Alcantara,Atlanta Braves,True,0.169,0.173,0.117,0.207,team,1.0,0.157,26.2,3.92,4.11,4.11,,[],4.5,-130,betmgm,110,fanduel,7,0.392,0.541,-0.149,-0.307,0.277,0.484,-0.057,,
2026-05-21,823056,2026-05-21T17:15:00Z,669160,Dustin May,Pittsburgh Pirates,True,0.171,0.165,0.083,0.233,lineup,1.0,0.174,23.3,3.88,4.06,4.07,,"[{""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 4}, {""id"": 804606, ""name"": ""Konnor Griffin"", ""slot"": 5}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 6}, {""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 7}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",4.5,-130,fanatics,230,betrivers,7,0.385,0.537,-0.152,-0.318,1.029,0.483,-0.054,,
2026-05-21,823545,2026-05-21T23:05:00Z,607074,Carlos Rodón,Toronto Blue Jays,True,0.263,0.263,0.0,0.187,team,1.0,0.218,19.0,6.05,4.15,4.15,,[],5.5,118,fanduel,-135,betmgm,7,0.239,0.437,-0.198,-0.479,0.325,0.437,-0.0,,
