date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg
2026-05-31,two_leg,1,2,Braxton Ashcraft,677952,over,5.5,280.0,0.626,0.408,Tanner Bibee,676440,under,4.5,260.0,0.632,0.437,,,,,,,,1268,13.68,0.395632,0.178296,0.217336,4.412246,
2026-05-31,two_leg,2,2,Spencer Miles,693686,over,3.5,-132.0,0.88,0.538,Tanner Gordon,685299,over,3.5,170.0,0.694,0.49,,,,,,,,375,4.745455,0.61072,0.26362,0.3471,1.898144,
2026-05-31,two_leg,3,2,Merrill Kelly,518876,under,4.5,130.0,0.565,0.429,Nick Lodolo,666157,under,5.5,105.0,0.699,0.484,,,,,,,,371,4.715,0.394935,0.207636,0.187299,0.862119,
2026-05-31,three_leg,1,3,Braxton Ashcraft,677952,over,5.5,280.0,0.626,0.408,Tanner Bibee,676440,under,4.5,260.0,0.632,0.437,Tanner Gordon,685299,over,3.5,170.0,0.694,0.49,3594,36.936,0.274569,0.087365,0.187204,9.141466,Braxton Ashcraft
2026-05-31,three_leg,2,3,Spencer Miles,693686,over,3.5,-132.0,0.88,0.538,Zebby Matthews,805673,over,5.5,116.0,0.54,0.437,Nick Lodolo,666157,under,5.5,105.0,0.699,0.484,678,7.782545,0.332165,0.113791,0.218373,1.585088,
