date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under
2026-05-06,824361,2026-05-07T01:20:00Z,642547,Freddy Peralta,Colorado Rockies,False,0.256,0.23,0.141,0.255,team,0.92,0.267,23.8,5.65,6.63,6.37,5.19,[],6.5,128,draftkings,-155,betrivers,7,0.452,0.423,0.029,0.032,-0.099
2026-05-06,823550,2026-05-06T23:05:00Z,701542,Will Warren,Texas Rangers,True,0.303,0.33,0.104,0.239,team,1.0,0.292,22.0,7.22,7.32,6.42,3.01,[],6.5,119,draftkings,135,betrivers,7,0.46,0.442,0.018,0.008,0.269
2026-05-06,823470,2026-05-06T22:40:00Z,605488,Jeffrey Springs,Philadelphia Phillies,False,0.222,0.226,0.118,0.212,team,1.0,0.213,22.7,5.14,4.79,4.85,3.07,[],4.5,155,betrivers,110,draftkings,7,0.532,0.532,0.0,0.357,-0.017
2026-05-06,824036,2026-05-06T20:07:00Z,702273,Noah Schultz,Los Angeles Angels,False,0.235,0.235,0.095,0.258,team,1.0,0.25,21.2,5.41,5.73,5.32,2.1,[],5.5,120,betmgm,280,betrivers,7,0.439,0.447,-0.007,-0.033,1.13
2026-05-06,823226,2026-05-06T19:45:00Z,605288,Adrian Houser,San Diego Padres,True,0.112,0.102,0.095,0.221,team,0.98,0.13,23.7,2.48,2.51,3.08,3.67,[],3.5,290,betrivers,-145,betonlineag,7,0.37,0.435,-0.065,0.444,0.064
2026-05-06,822985,2026-05-06T17:10:00Z,571578,Patrick Corbin,Tampa Bay Rays,False,0.196,0.196,0.1,0.189,team,1.0,0.164,20.4,4.51,3.36,3.35,2.78,[],3.5,165,betrivers,105,bovada,7,0.43,0.51,-0.08,0.14,0.168
2026-05-06,823872,2026-05-06T22:40:00Z,687064,Brandon Young,Miami Marlins,False,0.132,0.132,0.096,0.221,team,1.0,0.149,22.7,3.04,2.95,3.38,3.84,[],3.5,-120,bovada,230,betrivers,7,0.437,0.519,-0.082,-0.2,0.859
2026-05-06,824361,2026-05-07T01:20:00Z,547179,Michael Lorenzen,New York Mets,True,0.146,0.157,0.096,0.215,team,0.92,0.144,23.3,3.46,3.35,3.35,2.45,[],3.5,-117,draftkings,225,betrivers,7,0.43,0.521,-0.091,-0.202,0.852
2026-05-06,824198,2026-05-06T18:10:00Z,607192,Tyler Glasnow,Houston Astros,False,0.326,0.339,0.133,0.203,team,1.0,0.277,24.1,7.62,7.22,6.67,5.24,[],7.5,115,bovada,-132,draftkings,7,0.352,0.452,-0.1,-0.243,0.139
2026-05-06,824198,2026-05-06T18:10:00Z,621121,Lance McCullers Jr.,Los Angeles Dodgers,True,0.248,0.22,0.118,0.205,team,1.0,0.214,22.0,5.45,4.76,4.71,6.37,[],5.5,128,betrivers,126,fanduel,7,0.334,0.445,-0.111,-0.239,0.506
2026-05-06,825091,2026-05-07T01:40:00Z,694973,Paul Skenes,Arizona Diamondbacks,False,0.293,0.317,0.128,0.216,team,1.0,0.274,19.7,6.97,5.75,5.39,3.82,[],5.5,-140,betmgm,130,bovada,7,0.453,0.566,-0.113,-0.224,0.258
2026-05-06,823226,2026-05-06T19:45:00Z,663362,Matt Waldron,San Francisco Giants,False,0.116,0.116,0.073,0.216,team,0.98,0.118,23.0,2.67,2.55,2.71,3.48,[],3.5,125,draftkings,155,betrivers,7,0.287,0.446,-0.158,-0.353,0.817
2026-05-06,824118,2026-05-06T23:40:00Z,666142,Cole Ragans,Cleveland Guardians,True,0.297,0.289,0.141,0.202,team,1.0,0.258,19.6,6.76,5.17,5.06,3.5,[],6.5,125,bovada,-140,betmgm,7,0.246,0.435,-0.189,-0.446,0.292
2026-05-06,824282,2026-05-06T22:40:00Z,656427,Jack Flaherty,Boston Red Sox,True,0.227,0.245,0.098,0.221,team,1.0,0.216,19.9,5.38,4.59,4.3,2.5,[],5.5,116,draftkings,155,betrivers,7,0.263,0.459,-0.196,-0.432,0.88
2026-05-06,822985,2026-05-06T17:10:00Z,663556,Shane McClanahan,Toronto Blue Jays,True,0.248,0.255,0.131,0.179,team,1.0,0.201,20.3,5.77,4.05,4.08,3.95,[],5.5,135,bovada,260,betrivers,7,0.227,0.425,-0.197,-0.466,1.781
2026-05-06,823141,2026-05-06T20:10:00Z,693433,Bryan Woo,Atlanta Braves,True,0.175,0.117,0.118,0.198,team,1.03,0.163,23.8,3.48,3.18,3.88,3.11,[],5.5,215,betrivers,120,betmgm,7,0.196,0.441,-0.245,-0.383,0.769
2026-05-06,824683,2026-05-06T23:40:00Z,663903,Brady Singer,Chicago Cubs,False,0.131,0.09,0.092,0.202,team,1.0,0.124,22.0,2.63,2.26,2.72,2.34,[],3.5,-135,bovada,113,draftkings,7,0.29,0.541,-0.251,-0.495,0.513
2026-05-06,824282,2026-05-06T22:40:00Z,543243,Sonny Gray,Detroit Tigers,False,0.131,0.131,0.082,0.223,team,1.0,0.14,19.8,3.02,2.57,2.77,3.41,[],4.5,116,fanduel,325,betrivers,7,0.148,0.453,-0.305,-0.68,2.62
