date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-07-08,two_leg,1,2,Spencer Arrighetti,681293,over,4.5,-130.0,0.655,0.533,Jake Bennett,687562,over,4.5,110.0,0.615,0.462,,,,,,,,272,3.715385,0.402825,0.246246,0.156579,0.49665,3.0,0.208475,0.571017,
2026-07-08,two_leg,2,2,Dean Kremer,665152,over,5.5,130.0,0.605,0.427,Dylan Cease,656302,over,7.5,117.0,0.566,0.44,,,,,,,,399,4.991,0.34243,0.18788,0.15455,0.709068,3.0,0.02729,0.335477,
2026-07-08,three_leg,1,3,Spencer Arrighetti,681293,over,4.5,-130.0,0.655,0.533,Jake Bennett,687562,over,4.5,110.0,0.615,0.462,Dean Kremer,665152,over,5.5,130.0,0.605,0.427,755,8.545385,0.243709,0.105147,0.138562,1.082588,6.0,0.462255,0.900931,Spencer Arrighetti
