date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev
2026-05-06,two_leg,1,2,Michael Lorenzen,547179,under,3.5,225.0,0.57,0.479,Brandon Young,687064,under,3.5,230.0,0.563,0.481,,,,,,,,972,10.725,0.32091,0.230399,0.090511,2.44176
2026-05-06,two_leg,2,2,Paul Skenes,694973,under,5.5,130.0,0.547,0.434,Lance McCullers Jr.,621121,under,5.5,126.0,0.666,0.555,,,,,,,,420,5.198,0.364302,0.24087,0.123432,0.893642
2026-05-06,two_leg,3,2,Tyler Glasnow,607192,under,7.5,-132.0,0.648,0.548,Patrick Corbin,571578,under,3.5,105.0,0.57,0.49,,,,,,,,260,3.60303,0.36936,0.26852,0.10084,0.330815
2026-05-06,two_leg,4,2,Bailey Ober,641927,over,3.5,-135.0,0.644,0.552,Adrian Houser,605288,under,3.5,-145.0,0.63,0.565,,,,,,,,194,2.941252,0.40572,0.31188,0.09384,0.193325
2026-05-06,three_leg,1,3,Lance McCullers Jr.,621121,under,5.5,126.0,0.666,0.555,Michael Lorenzen,547179,under,3.5,225.0,0.57,0.479,Brandon Young,687064,under,3.5,230.0,0.563,0.481,2324,24.2385,0.213726,0.127871,0.085855,4.180399
2026-05-06,three_leg,2,3,Paul Skenes,694973,under,5.5,130.0,0.547,0.434,Tyler Glasnow,607192,under,7.5,-132.0,0.648,0.548,Patrick Corbin,571578,under,3.5,105.0,0.57,0.49,729,8.28697,0.20204,0.116538,0.085502,0.674299
