date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_v2bc,error_ml,over_hit,over_pnl,under_pnl
2026-06-20,822885,2026-06-20T20:05:00Z,669022,MacKenzie Gore,San Diego Padres,True,0.256,0.238,0.125,0.31,lineup,1.0,0.343,23.5,5.73,6.01,8.09,7.78,,"[{""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 1}, {""id"": 669392, ""name"": ""Samad Taylor"", ""slot"": 2}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 3}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""slot"": 4}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 5}, {""id"": 664034, ""name"": ""Ty France"", ""slot"": 6}, {""id"": 669256, ""name"": ""Nick Solak"", ""slot"": 7}, {""id"": 687749, ""name"": ""Jase Bowen"", ""slot"": 8}, {""id"": 675448, ""name"": ""Blake Hunt"", ""slot"": 9}]",6.5,122,fanduel,-131,draftkings,6,0.697,0.446,0.251,0.547,-0.466,0.589,0.143,,,0.686,0.24,6.5,122,-131,0.382,0.446,-0.064,0.461,0.015,,,0,-1.0,0.763,6,23,1,0.27,-0.01,-2.09,-1.78,,0,-1.0,0.763
2026-06-20,822967,2026-06-20T20:10:00Z,693855,Ian Seymour,Washington Nationals,True,0.242,0.25,0.144,0.193,lineup,1.0,0.211,28.0,5.64,6.41,5.9,5.59,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 678554, ""name"": ""Curtis Mead"", ""slot"": 2}, {""id"": 665953, ""name"": ""Andrés Chaparro"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 686611, ""name"": ""Dylan Crews"", ""slot"": 5}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 6}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 7}, {""id"": 683083, ""name"": ""Nasim Nuñez"", ""slot"": 8}, {""id"": 660688, ""name"": ""Keibert Ruiz"", ""slot"": 9}]",4.5,104,fanduel,-128,fanduel,2,0.702,0.465,0.237,0.431,-0.469,0.591,0.126,,,0.684,0.219,4.5,104,-128,0.792,0.465,0.327,0.635,0.17,,,0,-1.0,0.781,4,22,1,-1.64,-2.41,-1.9,-1.59,,0,-1.0,0.781
2026-06-20,824180,2026-06-20T23:15:00Z,681293,Spencer Arrighetti,Cleveland Guardians,True,0.232,0.237,0.11,0.287,lineup,1.0,0.299,24.1,5.39,5.37,7.2,6.89,,"[{""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 1}, {""id"": 700932, ""name"": ""Kyle Manzardo"", ""slot"": 2}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 5}, {""id"": 696135, ""name"": ""Kahlil Watson"", ""slot"": 6}, {""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 7}, {""id"": 672275, ""name"": ""Patrick Bailey"", ""slot"": 8}, {""id"": 690984, ""name"": ""Petey Halpin"", ""slot"": 9}]",5.5,-129,draftkings,106,fanduel,5,0.724,0.54,0.184,0.285,-0.432,0.601,0.061,,,0.703,0.163,5.5,-129,106,0.652,0.54,0.112,0.569,0.029,,,1,0.775,-1.0,8,24,1,2.61,2.63,0.8,1.11,,1,0.775,-1.0
2026-06-20,824988,2026-06-21T02:05:00Z,700712,Walbert Ureña,Athletics,False,0.213,0.22,0.116,0.216,lineup,1.0,0.207,25.0,4.97,5.32,5.18,4.87,,"[{""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 1}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 2}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 3}, {""id"": 805779, ""name"": ""Jacob Wilson"", ""slot"": 4}, {""id"": 641680, ""name"": ""Jonah Heim"", ""slot"": 5}, {""id"": 671732, ""name"": ""Lawrence Butler"", ""slot"": 6}, {""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 7}, {""id"": 691777, ""name"": ""Max Muncy"", ""slot"": 8}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 9}]",3.5,123,betrivers,144,betonlineag,7,0.76,0.59,0.169,0.694,-0.414,0.618,0.028,,,0.724,0.134,3.5,123,144,0.76,0.583,0.176,0.618,0.035,,,1,1.23,-1.0,6,20,1,1.03,0.68,0.82,1.13,,1,1.23,-1.0
2026-06-20,825068,2026-06-21T02:10:00Z,671737,Taj Bradley,Arizona Diamondbacks,False,0.257,0.25,0.123,0.213,lineup,1.0,0.241,23.3,5.85,5.27,5.61,5.3,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 2}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 3}, {""id"": 666971, ""name"": ""Lourdes Gurriel Jr."", ""slot"": 4}, {""id"": 656976, ""name"": ""Pavin Smith"", ""slot"": 5}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 6}, {""id"": 680728, ""name"": ""Adrian Del Castillo"", ""slot"": 7}, {""id"": 678489, ""name"": ""Jorge Barrosa"", ""slot"": 8}, {""id"": 694371, ""name"": ""Tommy Troy"", ""slot"": 9}]",4.5,-105,fanatics,-108,fanduel,5,0.66,0.5,0.16,0.288,-0.345,0.572,0.072,,,0.654,0.154,4.5,-105,-108,0.66,0.5,0.16,0.572,0.072,,,0,-1.0,0.926,4,20,1,-1.85,-1.27,-1.61,-1.3,,0,-1.0,0.926
2026-06-20,824263,2026-06-20T17:10:00Z,675512,Troy Melton,Chicago White Sox,True,0.152,0.152,0.089,0.239,lineup,1.0,0.161,25.0,3.5,4.07,4.03,3.72,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 2}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 545341, ""name"": ""Randal Grichuk"", ""slot"": 5}, {""id"": 694378, ""name"": ""Jacob Gonzalez"", ""slot"": 6}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 7}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 8}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 9}]",3.5,100,draftkings,120,fanatics,3,0.573,0.48,0.093,0.146,-0.061,0.537,0.057,,,0.587,0.107,4.5,130,-138,0.331,0.435,-0.105,0.439,0.004,,,1,1.3,-1.0,5,23,1,1.5,0.93,0.97,1.28,,1,1.0,-1.0
2026-06-20,823854,2026-06-20T20:10:00Z,686790,Trevor McDonald,Miami Marlins,False,0.205,0.189,0.111,0.246,lineup,1.0,0.217,22.5,4.57,4.38,4.9,4.59,,"[{""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 1}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 2}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 3}, {""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 4}, {""id"": 681715, ""name"": ""Heriberto Hernández"", ""slot"": 5}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 6}, {""id"": 677870, ""name"": ""Leo Jiménez"", ""slot"": 7}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 8}, {""id"": 665923, ""name"": ""Esteury Ruiz"", ""slot"": 9}]",4.5,115,fanatics,-135,bovada,5,0.542,0.457,0.085,0.165,-0.203,0.524,0.067,,,0.57,0.113,4.5,115,-135,0.651,0.457,0.194,0.569,0.112,,,0,-1.0,0.741,1,20,1,-3.57,-3.38,-3.9,-3.59,,0,-1.0,0.741
2026-06-20,822885,2026-06-20T20:05:00Z,621111,Walker Buehler,Texas Rangers,False,0.211,0.226,0.086,0.235,lineup,1.0,0.227,20.8,5.0,4.56,4.73,4.42,,"[{""id"": 592626, ""name"": ""Joc Pederson"", ""slot"": 1}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 2}, {""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 3}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 4}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 5}, {""id"": 672284, ""name"": ""Jarred Kelenic"", ""slot"": 6}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 7}, {""id"": 670032, ""name"": ""Nicky Lopez"", ""slot"": 8}, {""id"": 543309, ""name"": ""Kyle Higashioka"", ""slot"": 9}]",4.5,130,fanduel,125,betrivers,7,0.511,0.427,0.084,0.174,0.101,0.512,0.085,,,0.548,0.121,4.5,130,125,0.427,0.427,0.0,0.479,0.052,,,1,1.3,-1.0,7,21,1,2.0,2.44,2.27,2.58,,1,1.3,-1.0
2026-06-20,824665,2026-06-20T18:20:00Z,607067,Colin Rea,Toronto Blue Jays,True,0.17,0.147,0.098,0.206,lineup,1.0,0.147,26.6,3.69,3.72,3.92,3.61,,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 664770, ""name"": ""Nathan Lukes"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 4}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 5}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 6}, {""id"": 676914, ""name"": ""Davis Schneider"", ""slot"": 7}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 8}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 9}]",3.5,-122,fanduel,106,draftkings,4,0.551,0.529,0.022,0.003,-0.075,0.528,-0.001,,,0.572,0.043,3.5,-122,106,0.587,0.529,0.058,0.542,0.013,,,0,-1.0,1.06,3,19,1,-0.69,-0.72,-0.92,-0.61,,0,-1.0,1.06
2026-06-20,823937,2026-06-21T02:10:00Z,808967,Yoshinobu Yamamoto,Baltimore Orioles,True,0.248,0.25,0.147,0.255,lineup,1.02,0.288,25.1,5.72,6.62,7.24,6.93,,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 1}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 2}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 3}, {""id"": 694212, ""name"": ""Samuel Basallo"", ""slot"": 4}, {""id"": 665750, ""name"": ""Leody Taveras"", ""slot"": 5}, {""id"": 681297, ""name"": ""Colton Cowser"", ""slot"": 6}, {""id"": 691723, ""name"": ""Coby Mayo"", ""slot"": 7}, {""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 8}, {""id"": 677942, ""name"": ""Blaze Alexander"", ""slot"": 9}]",6.5,-147,draftkings,124,fanduel,3,0.585,0.574,0.011,-0.017,-0.07,0.541,-0.033,,,0.607,0.033,6.5,-147,124,0.585,0.574,0.011,0.541,-0.033,,,0,-1.0,1.24,6,26,1,0.28,-0.62,-1.24,-0.93,,0,-1.0,1.24
