date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_ml,over_hit,over_pnl,under_pnl
2026-05-30,823054,2026-05-30T23:15:00Z,676962,Ben Brown,St. Louis Cardinals,False,0.264,0.299,0.137,0.206,lineup,1.0,0.255,28.0,6.39,7.27,7.14,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 699625, ""name"": ""Jimmy Crooks"", ""slot"": 7}, {""id"": 663494, ""name"": ""Bryan Torres"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",4.5,-157,draftkings,130,betmgm,5,0.84,0.577,0.263,0.374,-0.631,0.622,0.045,,,4.5,-157,130,0.84,0.577,0.263,0.622,0.045,,,1,0.637,-1.0,6,23,1,-0.39,-1.27,-1.14,,1,0.637,-1.0
2026-05-30,824513,2026-05-30T23:15:00Z,527048,Martín Pérez,Cincinnati Reds,False,0.216,0.228,0.096,0.238,lineup,1.0,0.234,25.0,5.08,5.96,5.84,,"[{""id"": 694362, ""name"": ""Blake Dunn"", ""slot"": 1}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 2}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 3}, {""id"": 553993, ""name"": ""Eugenio Suárez"", ""slot"": 4}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 5}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 6}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 7}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 8}, {""id"": 670770, ""name"": ""TJ Friedl"", ""slot"": 9}]",4.5,-105,betmgm,-102,draftkings,6,0.692,0.5,0.192,0.352,-0.391,0.565,0.065,,,4.5,-105,-102,0.692,0.5,0.192,0.565,0.065,,,0,-1.0,0.98,2,20,1,-3.08,-3.96,-3.84,,0,-1.0,0.98
2026-05-30,822731,2026-05-30T20:05:00Z,656492,Foster Griffin,San Diego Padres,True,0.232,0.274,0.111,0.239,lineup,1.0,0.264,23.4,5.72,5.99,6.16,,"[{""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""slot"": 1}, {""id"": 657757, ""name"": ""Gavin Sheets"", ""slot"": 2}, {""id"": 609280, ""name"": ""Miguel Andujar"", ""slot"": 3}, {""id"": 592518, ""name"": ""Manny Machado"", ""slot"": 4}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""slot"": 5}, {""id"": 593428, ""name"": ""Xander Bogaerts"", ""slot"": 6}, {""id"": 664034, ""name"": ""Ty France"", ""slot"": 7}, {""id"": 657656, ""name"": ""Ramón Laureano"", ""slot"": 8}, {""id"": 660710, ""name"": ""Rodolfo Durán"", ""slot"": 9}]",5.5,134,fanduel,121,draftkings,5,0.58,0.433,0.147,0.356,-0.071,0.53,0.097,,,5.5,134,121,0.541,0.433,0.108,0.519,0.086,,,0,-1.0,1.21,5,21,1,-0.72,-0.99,-1.16,,0,-1.0,1.21
2026-05-30,823622,2026-05-30T20:10:00Z,681035,Christian Scott,Miami Marlins,True,0.281,0.274,0.106,0.24,lineup,1.02,0.303,20.1,6.4,5.44,6.08,,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 2}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 3}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 4}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 5}, {""id"": 677870, ""name"": ""Leo Jiménez"", ""slot"": 6}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 7}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 8}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 9}]",5.5,118,fanduel,135,betmgm,5,0.567,0.437,0.13,0.236,0.017,0.527,0.09,,,5.5,118,135,0.501,0.437,0.064,0.508,0.071,,,1,1.18,-1.0,8,21,1,1.6,2.56,1.92,,1,1.18,-1.0
2026-05-30,823622,2026-05-30T20:10:00Z,663969,Tyler Phillips,New York Mets,False,0.2,0.162,0.136,0.183,lineup,1.02,0.153,28.0,4.25,4.95,4.28,,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 3}, {""id"": 676724, ""name"": ""Jared Young"", ""slot"": 4}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 5}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 6}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 7}, {""id"": 660644, ""name"": ""Vidal Bruján"", ""slot"": 8}, {""id"": 663584, ""name"": ""Hayden Senger"", ""slot"": 9}]",3.5,105,betmgm,210,betrivers,6,0.62,0.499,0.121,0.271,0.178,0.542,0.043,,,3.5,105,210,0.796,0.499,0.297,0.602,0.103,,,0,-1.0,2.1,2,21,1,-2.25,-2.95,-2.28,,0,-1.0,2.1
2026-05-30,823054,2026-05-30T23:15:00Z,681517,Kyle Leahy,Chicago Cubs,True,0.183,0.229,0.104,0.218,lineup,1.0,0.195,23.2,4.64,4.42,4.52,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 6}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 7}, {""id"": 665804, ""name"": ""Miguel Amaya"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",3.5,-135,betmgm,126,fanduel,6,0.662,0.563,0.098,0.152,-0.235,0.555,-0.008,,,3.5,-135,126,0.662,0.563,0.098,0.555,-0.008,,,1,0.741,-1.0,4,21,1,-0.64,-0.42,-0.52,,1,0.741,-1.0
2026-05-30,825000,2026-05-31T02:05:00Z,677960,Ryan Weathers,Athletics,False,0.283,0.254,0.118,0.25,lineup,1.0,0.301,22.9,6.24,6.1,6.9,,"[{""id"": 687515, ""name"": ""Colby Thomas"", ""slot"": 1}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 2}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 3}, {""id"": 667670, ""name"": ""Brent Rooker"", ""slot"": 4}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 5}, {""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 6}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 7}, {""id"": 687231, ""name"": ""Darell Hernaiz"", ""slot"": 8}, {""id"": 675961, ""name"": ""Alika Williams"", ""slot"": 9}]",6.0,120,betmgm,112,fanduel,4,0.536,0.509,0.027,0.179,-0.016,0.518,0.009,,,6.0,120,112,0.536,0.509,0.027,0.518,0.009,,,1,1.2,-1.0,10,29,1,3.76,3.9,3.1,,1,1.2,-1.0
2026-05-30,824190,2026-05-30T20:10:00Z,687075,Brandon Sproat,Houston Astros,False,0.24,0.265,0.115,0.196,lineup,1.0,0.217,22.6,5.74,5.31,4.92,,"[{""id"": 665161, ""name"": ""Jeremy Peña"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 3}, {""id"": 666211, ""name"": ""Taylor Trammell"", ""slot"": 4}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 5}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 6}, {""id"": 669699, ""name"": ""Braden Shewmake"", ""slot"": 7}, {""id"": 676694, ""name"": ""Jake Meyers"", ""slot"": 8}, {""id"": 543877, ""name"": ""Christian Vázquez"", ""slot"": 9}]",4.5,-115,betmgm,105,bovada,5,0.545,0.532,0.013,0.019,-0.067,0.521,-0.011,,,4.5,-115,105,0.585,0.532,0.053,0.532,0.0,,,0,-1.0,1.05,4,21,1,-1.74,-1.31,-0.92,,0,-1.0,1.05
2026-05-30,824593,2026-05-30T18:10:00Z,641743,Anthony Kay,Detroit Tigers,True,0.163,0.191,0.092,0.235,lineup,1.0,0.182,24.7,4.01,4.38,4.48,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 2}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 5}, {""id"": 663330, ""name"": ""Jahmai Jones"", ""slot"": 6}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 7}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""slot"": 8}, {""id"": 670097, ""name"": ""Zack Short"", ""slot"": 9}]",4.5,114,fanduel,-130,draftkings,6,0.465,0.46,0.005,-0.005,-0.053,0.498,0.038,,,4.5,114,-130,0.508,0.46,0.048,0.51,0.05,,,0,-1.0,0.769,3,22,1,-1.01,-1.38,-1.48,,0,-1.0,0.769
2026-05-30,823945,2026-05-31T02:10:00Z,808963,Roki Sasaki,Philadelphia Phillies,True,0.213,0.222,0.137,0.221,team,1.02,0.217,22.8,4.98,4.86,4.96,,[],4.5,145,betrivers,114,fanduel,6,0.552,0.554,-0.002,0.352,-0.041,0.523,-0.032,,,4.5,145,114,0.552,0.554,-0.002,0.523,-0.032,,,1,1.45,-1.0,7,20,1,2.02,2.14,2.04,,1,1.45,-1.0
