date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-06-16,two_leg,1,2,Jack Perkins,678022,over,4.5,-130.0,0.676,0.548,Hunter Brown,686613,over,6.5,-124.0,0.667,0.528,,,,,,,,220,3.19603,0.450892,0.289344,0.161548,0.441064,3.0,0.352676,0.758479,
2026-06-16,three_leg,1,3,Jack Perkins,678022,over,4.5,-130.0,0.676,0.548,Hunter Brown,686613,over,6.5,-124.0,0.667,0.528,Jesús Luzardo,666200,under,6.5,-105.0,0.593,0.489,524,6.239868,0.267379,0.141489,0.12589,0.668409,6.0,0.604274,1.085556,Jack Perkins
