date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_ml,over_hit,over_pnl,under_pnl
2026-06-06,824351,2026-06-07T01:10:00Z,694819,Jacob Misiorowski,Colorado Rockies,False,0.396,0.415,0.189,0.22,lineup,0.92,0.363,23.1,9.28,9.85,8.39,,"[{""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 1}, {""id"": 671289, ""name"": ""Tyler Freeman"", ""slot"": 2}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 3}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 4}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 5}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 6}, {""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 7}, {""id"": 691720, ""name"": ""Kyle Karros"", ""slot"": 8}, {""id"": 664954, ""name"": ""Brett Sullivan"", ""slot"": 9}]",8.5,120,fanatics,130,betmgm,6,0.461,0.437,0.025,0.015,0.239,0.491,0.055,,,8.5,120,130,0.461,0.437,0.025,0.491,0.055,,,0,-1.0,1.3,8,29,1,-1.28,-1.85,-0.39,,0,-1.0,1.3
2026-06-06,824669,2026-06-06T18:20:00Z,694738,Landen Roupp,Chicago Cubs,False,0.263,0.224,0.112,0.2,lineup,1.0,0.22,22.8,5.69,5.32,5.01,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 6}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 7}, {""id"": 699393, ""name"": ""Pedro Ramírez"", ""slot"": 8}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 9}]",4.5,135,betmgm,116,draftkings,6,0.561,0.563,-0.002,0.319,-0.052,0.524,-0.039,,,4.5,135,116,0.579,0.563,0.016,0.53,-0.033,,,1,1.35,-1.0,5,22,1,-0.69,-0.32,-0.01,,1,1.35,-1.0
2026-06-06,823942,2026-06-07T02:10:00Z,686799,Jack Kochanowicz,Los Angeles Dodgers,False,0.16,0.142,0.106,0.201,team,1.02,0.139,23.4,3.51,3.2,3.26,,[],3.5,130,fanatics,125,betmgm,5,0.411,0.417,-0.006,-0.054,0.324,0.475,0.058,,,3.5,130,125,0.411,0.417,-0.006,0.475,0.058,,,0,-1.0,1.25,1,8,1,-2.51,-2.2,-2.26,,0,-1.0,1.25
2026-06-06,823942,2026-06-07T02:10:00Z,808967,Yoshinobu Yamamoto,Los Angeles Angels,True,0.256,0.301,0.147,0.249,team,1.02,0.309,24.6,6.29,7.45,7.6,,[],7.0,120,draftkings,124,fanduel,4,0.49,0.504,-0.014,0.078,0.142,0.501,-0.003,,,7.0,120,124,0.49,0.504,-0.014,0.501,-0.003,,,0,-1.0,1.24,4,26,1,-2.29,-3.45,-3.6,,0,-1.0,1.24
2026-06-06,822891,2026-06-06T23:35:00Z,676440,Tanner Bibee,Texas Rangers,False,0.207,0.203,0.128,0.232,lineup,1.0,0.212,22.8,4.73,4.79,4.83,,"[{""id"": 592626, ""name"": ""Joc Pederson"", ""slot"": 1}, {""id"": 608369, ""name"": ""Corey Seager"", ""slot"": 2}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 3}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 4}, {""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 5}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 6}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 7}, {""id"": 694497, ""name"": ""Evan Carter"", ""slot"": 8}, {""id"": 543309, ""name"": ""Kyle Higashioka"", ""slot"": 9}]",4.5,-142,draftkings,126,fanduel,4,0.529,0.579,-0.05,-0.099,0.065,0.514,-0.065,,,4.5,-142,126,0.529,0.579,-0.05,0.514,-0.065,,,0,-1.0,1.26,3,27,1,-1.73,-1.79,-1.83,,0,-1.0,1.26
2026-06-06,823539,2026-06-06T23:35:00Z,624133,Ranger Suarez,New York Yankees,False,0.239,0.264,0.101,0.204,lineup,1.0,0.226,21.5,5.74,5.46,4.84,,"[{""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 1}, {""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 2}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 3}, {""id"": 642708, ""name"": ""Amed Rosario"", ""slot"": 4}, {""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 5}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 6}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 7}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 8}, {""id"": 645305, ""name"": ""Ali Sánchez"", ""slot"": 9}]",4.5,109,draftkings,130,bovada,5,0.532,0.583,-0.051,0.111,0.077,0.515,-0.068,,,,,,,,,,,,,,,,,,0,,,,,,,
2026-06-06,825075,2026-06-06T20:10:00Z,641793,Zack Littell,Arizona Diamondbacks,False,0.14,0.157,0.073,0.188,lineup,1.0,0.123,24.7,3.38,3.28,3.03,,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 656976, ""name"": ""Pavin Smith"", ""slot"": 5}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 6}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 7}, {""id"": 694410, ""name"": ""LuJames Groover"", ""slot"": 8}, {""id"": 694371, ""name"": ""Tommy Troy"", ""slot"": 9}]",3.5,130,bovada,145,betmgm,5,0.36,0.412,-0.052,-0.172,0.568,0.457,0.045,,,3.5,130,145,0.346,0.412,-0.066,0.452,0.04,,,1,1.3,-1.0,4,19,1,0.62,0.72,0.97,,1,1.3,-1.0
2026-06-06,823292,2026-06-07T02:10:00Z,656288,Griffin Canning,New York Mets,True,0.225,0.198,0.111,0.22,team,1.02,0.213,20.1,4.93,4.2,4.28,,[],4.5,-105,fanduel,-110,betmgm,4,0.426,0.494,-0.068,-0.169,0.096,0.48,-0.014,,,4.5,-105,-110,0.426,0.494,-0.068,0.48,-0.014,,,1,0.952,-1.0,6,19,1,1.07,1.8,1.72,,1,0.952,-1.0
2026-06-06,823859,2026-06-06T20:10:00Z,663556,Shane McClanahan,Miami Marlins,False,0.239,0.236,0.135,0.224,lineup,1.0,0.237,18.6,5.47,4.36,4.41,,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 2}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 3}, {""id"": 681715, ""name"": ""Heriberto Hernández"", ""slot"": 4}, {""id"": 677870, ""name"": ""Leo Jiménez"", ""slot"": 5}, {""id"": 691594, ""name"": ""Javier Sanoja"", ""slot"": 6}, {""id"": 665923, ""name"": ""Esteury Ruiz"", ""slot"": 7}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 8}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 9}]",4.5,-110,betmgm,110,fanatics,3,0.45,0.531,-0.08,-0.14,0.154,0.488,-0.043,,,5.5,122,115,0.333,0.44,-0.107,0.447,0.007,,,1,1.22,-1.0,6,25,1,0.53,1.64,1.59,,1,0.909,-1.0
2026-06-06,824269,2026-06-06T17:10:00Z,672456,Keider Montero,Seattle Mariners,True,0.167,0.138,0.083,0.242,lineup,1.0,0.167,21.9,3.57,3.49,3.65,,"[{""id"": 702284, ""name"": ""Cole Young"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 3}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 4}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 5}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 6}, {""id"": 621550, ""name"": ""Patrick Wisdom"", ""slot"": 7}, {""id"": 806068, ""name"": ""Colt Emerson"", ""slot"": 8}, {""id"": 640902, ""name"": ""Jhonny Pereda"", ""slot"": 9}]",4.5,134,fanduel,125,betmgm,5,0.304,0.421,-0.117,-0.29,0.567,0.436,0.015,,,4.5,134,125,0.387,0.421,-0.034,0.467,0.046,,,0,-1.0,1.25,1,22,1,-2.57,-2.49,-2.65,,0,-1.0,1.25
2026-06-06,823697,2026-06-06T18:10:00Z,657746,Joe Ryan,Kansas City Royals,True,0.273,0.307,0.131,0.198,lineup,1.01,0.254,23.4,6.59,6.34,5.94,,"[{""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 3}, {""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 4}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 5}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 6}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 7}, {""id"": 668942, ""name"": ""Josh Rojas"", ""slot"": 8}, {""id"": 664728, ""name"": ""Kyle Isbel"", ""slot"": 9}]",6.0,126,fanduel,120,fanatics,6,0.384,0.502,-0.118,-0.132,0.355,0.465,-0.037,,,6.0,126,120,0.392,0.502,-0.11,0.468,-0.034,,,0,-1.0,1.2,5,26,1,-1.59,-1.34,-0.94,,0,-1.0,1.2
2026-06-06,825075,2026-06-06T20:10:00Z,593958,Eduardo Rodriguez,Washington Nationals,True,0.17,0.181,0.086,0.194,lineup,1.0,0.151,22.5,4.02,3.71,3.39,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 678554, ""name"": ""Curtis Mead"", ""slot"": 2}, {""id"": 665953, ""name"": ""Andrés Chaparro"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 686611, ""name"": ""Dylan Crews"", ""slot"": 5}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 6}, {""id"": 696285, ""name"": ""Jacob Young"", ""slot"": 7}, {""id"": 683083, ""name"": ""Nasim Nuñez"", ""slot"": 8}, {""id"": 660688, ""name"": ""Keibert Ruiz"", ""slot"": 9}]",4.5,116,fanduel,-120,betmgm,6,0.253,0.451,-0.198,-0.453,0.369,0.416,-0.035,,,4.5,116,-120,0.345,0.451,-0.106,0.452,0.001,,,1,1.16,-1.0,5,25,1,0.98,1.29,1.61,,1,1.16,-1.0
2026-06-06,823048,2026-06-06T18:15:00Z,666157,Nick Lodolo,St. Louis Cardinals,False,0.172,0.185,0.115,0.203,lineup,1.0,0.16,24.4,4.09,4.09,3.91,,"[{""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 3}, {""id"": 676369, ""name"": ""Nelson Velázquez"", ""slot"": 4}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 5}, {""id"": 665877, ""name"": ""José Fermín"", ""slot"": 6}, {""id"": 663494, ""name"": ""Bryan Torres"", ""slot"": 7}, {""id"": 686780, ""name"": ""Pedro Pagés"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",4.5,-141,draftkings,120,betrivers,6,0.353,0.559,-0.206,-0.397,0.424,0.454,-0.105,,,4.5,-141,120,0.367,0.559,-0.192,0.46,-0.099,,,0,-1.0,1.2,3,25,1,-1.09,-1.09,-0.91,,0,-1.0,1.2
2026-06-06,824915,2026-06-06T20:10:00Z,675911,Spencer Strider,Pittsburgh Pirates,True,0.308,0.29,0.155,0.194,lineup,1.0,0.26,18.8,6.93,5.91,4.89,,"[{""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 656811, ""name"": ""Ryan O'Hearn"", ""slot"": 4}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 5}, {""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 6}, {""id"": 682848, ""name"": ""Endy Rodríguez"", ""slot"": 7}, {""id"": 682997, ""name"": ""Tyler Callihan"", ""slot"": 8}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 9}]",6.5,114,fanduel,-140,fanduel,4,0.222,0.445,-0.223,-0.525,0.334,0.403,-0.042,,,6.5,114,-140,0.36,0.445,-0.085,0.457,0.012,,,0,-1.0,0.714,3,21,1,-3.93,-2.91,-1.89,,0,-1.0,0.714
2026-06-06,824184,2026-06-06T20:10:00Z,837227,Tatsuya Imai,Athletics,True,0.229,0.195,0.12,0.209,lineup,1.0,0.201,16.8,4.96,3.55,3.37,,"[{""id"": 666126, ""name"": ""Carlos Cortes"", ""slot"": 1}, {""id"": 669127, ""name"": ""Shea Langeliers"", ""slot"": 2}, {""id"": 701762, ""name"": ""Nick Kurtz"", ""slot"": 3}, {""id"": 667670, ""name"": ""Brent Rooker"", ""slot"": 4}, {""id"": 691016, ""name"": ""Tyler Soderstrom"", ""slot"": 5}, {""id"": 703607, ""name"": ""Henry Bolte"", ""slot"": 6}, {""id"": 680869, ""name"": ""Zack Gelof"", ""slot"": 7}, {""id"": 643446, ""name"": ""Jeff McNeil"", ""slot"": 8}, {""id"": 687231, ""name"": ""Darell Hernaiz"", ""slot"": 9}]",6.5,126,draftkings,-155,fanatics,2,0.055,0.425,-0.37,-0.875,0.554,0.286,-0.139,,,4.5,135,128,0.244,0.581,-0.337,0.413,-0.169,,,1,1.35,-1.0,8,24,1,3.04,4.45,4.63,,1,1.26,-1.0
2026-06-06,822808,2026-06-06T19:07:00Z,680755,Braydon Fisher,Baltimore Orioles,True,0.276,0.389,0.135,0.24,lineup,1.01,0.347,21.9,7.39,7.36,7.59,,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""slot"": 1}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""slot"": 2}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""slot"": 3}, {""id"": 624413, ""name"": ""Pete Alonso"", ""slot"": 4}, {""id"": 691723, ""name"": ""Coby Mayo"", ""slot"": 5}, {""id"": 665750, ""name"": ""Leody Taveras"", ""slot"": 6}, {""id"": 681297, ""name"": ""Colton Cowser"", ""slot"": 7}, {""id"": 677942, ""name"": ""Blaze Alexander"", ""slot"": 8}, {""id"": 702616, ""name"": ""Jackson Holliday"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,5,1,-5.39,-5.36,-5.59,,,,
2026-06-06,823859,2026-06-06T20:10:00Z,669199,Lake Bachar,Tampa Bay Rays,True,0.28,0.333,0.162,0.195,lineup,1.0,0.262,28.0,6.93,7.06,7.33,,"[{""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 1}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""slot"": 2}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 3}, {""id"": 680700, ""name"": ""Richie Palacios"", ""slot"": 4}, {""id"": 810938, ""name"": ""Ben Williamson"", ""slot"": 5}, {""id"": 656775, ""name"": ""Cedric Mullins"", ""slot"": 6}, {""id"": 670764, ""name"": ""Taylor Walls"", ""slot"": 7}, {""id"": 683748, ""name"": ""Victor Mesa Jr."", ""slot"": 8}, {""id"": 663743, ""name"": ""Nick Fortes"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3,9,1,-3.93,-4.06,-4.33,,,,
