date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-29,825002,2026-05-30T01:40:00Z,622663,Luis Severino,New York Yankees,True,0.242,0.252,0.111,0.231,team,1.0,0.253,24.6,5.66,6.21,6.21,,[],5.5,210,betrivers,-134,draftkings,6,0.587,0.447,0.14,0.82,-0.279,0.54,0.093,,
2026-05-29,824353,2026-05-30T00:40:00Z,657277,Logan Webb,Colorado Rockies,False,0.202,0.209,0.099,0.233,lineup,0.92,0.196,25.9,4.71,5.74,5.07,,"[{""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 1}, {""id"": 671289, ""name"": ""Tyler Freeman"", ""slot"": 2}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 3}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 4}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 5}, {""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 6}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 7}, {""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 8}, {""id"": 691720, ""name"": ""Kyle Karros"", ""slot"": 9}]",4.5,123,draftkings,-135,bovada,5,0.572,0.442,0.13,0.275,-0.254,0.535,0.093,,
2026-05-29,823377,2026-05-29T22:45:00Z,671737,Taj Bradley,Pittsburgh Pirates,False,0.272,0.242,0.125,0.236,team,1.0,0.273,24.4,5.98,6.65,6.65,,[],5.5,-130,fanduel,121,draftkings,6,0.652,0.541,0.111,0.153,-0.231,0.56,0.019,,
2026-05-29,823055,2026-05-29T23:15:00Z,669467,Andre Pallante,Chicago Cubs,True,0.185,0.193,0.106,0.218,lineup,1.0,0.183,23.5,4.32,4.19,4.29,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 4}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 5}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 6}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 7}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",3.5,-130,betmgm,255,betrivers,5,0.621,0.552,0.069,0.099,0.345,0.55,-0.002,,
2026-05-29,824515,2026-05-29T22:40:00Z,663978,Chris Paddack,Atlanta Braves,True,0.185,0.16,0.112,0.227,lineup,1.0,0.176,23.1,4.03,3.78,4.07,,"[{""id"": 660670, ""name"": ""Ronald Acuña Jr."", ""slot"": 1}, {""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 2}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 3}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 4}, {""id"": 642086, ""name"": ""Dominic Smith"", ""slot"": 5}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 6}, {""id"": 573262, ""name"": ""Mike Yastrzemski"", ""slot"": 7}, {""id"": 622761, ""name"": ""Jorge Mateo"", ""slot"": 8}, {""id"": 644433, ""name"": ""Chadwick Tromp"", ""slot"": 9}]",3.5,165,betmgm,108,draftkings,6,0.58,0.529,0.051,0.538,-0.127,0.538,0.009,,
2026-05-29,824594,2026-05-29T23:40:00Z,607200,Erick Fedde,Detroit Tigers,True,0.143,0.139,0.068,0.222,lineup,1.0,0.139,27.2,3.25,3.91,3.79,,"[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 1}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 2}, {""id"": 663330, ""name"": ""Jahmai Jones"", ""slot"": 3}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 4}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 5}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 6}, {""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 7}, {""id"": 656716, ""name"": ""Zach McKinstry"", ""slot"": 8}, {""id"": 670097, ""name"": ""Zack Short"", ""slot"": 9}]",3.5,-105,betmgm,-125,betmgm,1,0.525,0.48,0.045,0.024,-0.144,0.521,0.041,,
2026-05-29,823623,2026-05-29T23:10:00Z,676974,Max Meyer,New York Mets,False,0.272,0.297,0.151,0.21,lineup,1.02,0.268,23.1,6.48,6.24,6.18,,"[{""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 3}, {""id"": 676724, ""name"": ""Jared Young"", ""slot"": 4}, {""id"": 805999, ""name"": ""A.J. Ewing"", ""slot"": 5}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 6}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 7}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",5.5,120,draftkings,230,betrivers,6,0.583,0.565,0.018,0.283,0.375,0.539,-0.026,,
2026-05-29,823055,2026-05-29T23:15:00Z,684007,Shota Imanaga,St. Louis Cardinals,False,0.257,0.227,0.158,0.214,lineup,1.0,0.233,24.5,5.63,5.63,5.7,,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 3}, {""id"": 676369, ""name"": ""Nelson Velázquez"", ""slot"": 4}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 665877, ""name"": ""José Fermín"", ""slot"": 7}, {""id"": 695336, ""name"": ""Thomas Saggese"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",5.0,136,fanduel,265,betrivers,6,0.505,0.492,0.013,0.193,0.806,0.516,0.024,,
2026-05-29,823377,2026-05-29T22:45:00Z,683003,Jared Jones,Minnesota Twins,True,0.0,0.0,0.0,0.211,lineup,1.0,0.211,23.0,0.0,5.26,4.86,,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 5}, {""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 6}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 7}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 8}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 9}]",4.5,145,betrivers,117,draftkings,4,0.535,0.544,-0.009,0.312,0.008,0.525,-0.019,,
2026-05-29,823623,2026-05-29T23:10:00Z,642547,Freddy Peralta,Miami Marlins,True,0.24,0.218,0.127,0.22,lineup,1.02,0.23,24.3,5.31,5.4,5.59,,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 2}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 3}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 4}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 5}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 6}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 7}, {""id"": 691594, ""name"": ""Javier Sanoja"", ""slot"": 8}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 9}]",5.5,180,betrivers,-110,betmgm,5,0.486,0.496,-0.01,0.36,-0.018,0.51,0.014,,
