date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-06-29,two_leg,1,2,Sean Manaea,640455,over,3.5,134.0,0.761,0.588,Griffin Canning,656288,over,3.5,-122.0,0.686,0.527,,,,,,,,326,4.258033,0.522046,0.309876,0.21217,1.222889,3.0,0.566138,1.035979,
2026-06-29,two_leg,2,2,Braxton Ashcraft,677952,over,5.5,-139.0,0.686,0.563,Ryan Johnson,696270,over,4.5,128.0,0.56,0.432,,,,,,,,292,3.920288,0.38416,0.243216,0.140944,0.506018,3.0,0.15248,0.498224,
2026-06-29,three_leg,1,3,Sean Manaea,640455,over,3.5,134.0,0.761,0.588,Griffin Canning,656288,over,3.5,-122.0,0.686,0.527,Braxton Ashcraft,677952,over,5.5,-139.0,0.686,0.563,632,7.321366,0.358124,0.17446,0.183663,1.621954,6.0,1.148741,1.793364,Sean Manaea
