date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg
2026-06-14,two_leg,1,2,Zac Gallen,668678,under,4.5,124.0,0.572,0.425,Grayson Rodriguez,680570,under,4.5,122.0,0.55,0.433,,,,,,,,397,4.9728,0.3146,0.184025,0.130575,0.564443,3.0,-0.0562,0.22694,
2026-06-14,three_leg,1,3,Zac Gallen,668678,under,4.5,124.0,0.572,0.425,Grayson Rodriguez,680570,under,4.5,122.0,0.55,0.433,Miles Mikolas,571945,over,3.5,130.0,0.54,0.425,1044,11.43744,0.169884,0.078211,0.091673,0.943038,6.0,0.019304,0.325095,Zac Gallen
