date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-25,823380,2026-05-25T17:35:00Z,676962,Ben Brown,Pittsburgh Pirates,False,0.26,0.302,0.13,0.237,lineup,1.0,0.292,28.0,6.36,8.14,8.17,,"[{""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 4}, {""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 5}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 6}, {""id"": 804606, ""name"": ""Konnor Griffin"", ""slot"": 7}, {""id"": 691373, ""name"": ""Jhostynxon Garcia"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",5.5,205,betrivers,-130,draftkings,6,0.823,0.455,0.368,1.512,-0.688,0.616,0.161,,
2026-05-25,823948,2026-05-26T01:10:00Z,685299,Tanner Gordon,Los Angeles Dodgers,False,0.25,0.0,0.14,0.207,team,1.02,0.234,23.0,5.75,5.29,5.39,,[],3.5,-110,bovada,210,betrivers,5,0.786,0.529,0.257,0.5,-0.336,0.6,0.071,,
2026-05-25,825005,2026-05-26T01:40:00Z,622491,Luis Castillo,Athletics,False,0.221,0.228,0.131,0.223,team,1.0,0.222,23.3,5.14,5.17,5.17,,[],3.5,295,betrivers,134,draftkings,5,0.758,0.583,0.175,1.993,-0.433,0.59,0.007,,
2026-05-25,824107,2026-05-25T19:40:00Z,701542,Will Warren,Kansas City Royals,False,0.282,0.27,0.107,0.223,lineup,1.0,0.274,22.4,6.37,5.96,6.14,,"[{""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 5}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 6}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 7}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 8}, {""id"": 664728, ""name"": ""Kyle Isbel"", ""slot"": 9}]",5.5,265,betrivers,128,draftkings,5,0.576,0.417,0.159,1.104,-0.034,0.536,0.119,,
2026-05-25,824598,2026-05-25T18:10:00Z,641743,Anthony Kay,Minnesota Twins,True,0.16,0.188,0.09,0.261,lineup,1.0,0.198,24.9,3.94,4.31,4.93,,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 1}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 2}, {""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 3}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 4}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 5}, {""id"": 606115, ""name"": ""Orlando Arcia"", ""slot"": 6}, {""id"": 807712, ""name"": ""Luke Keaschall"", ""slot"": 7}, {""id"": 668952, ""name"": ""Ryan Kreidler"", ""slot"": 8}, {""id"": 656577, ""name"": ""Alex Jackson"", ""slot"": 9}]",4.5,122,fanduel,340,betrivers,6,0.548,0.433,0.115,0.216,0.99,0.528,0.095,,
2026-05-25,823296,2026-05-25T22:40:00Z,666200,Jesús Luzardo,San Diego Padres,False,0.28,0.289,0.149,0.23,team,1.02,0.296,23.3,6.52,6.75,6.89,,[],6.5,235,betrivers,116,draftkings,6,0.534,0.455,0.079,0.788,0.007,0.525,0.07,,
2026-05-25,823380,2026-05-25T17:35:00Z,669387,Carmen Mlodzinski,Chicago Cubs,True,0.204,0.202,0.088,0.207,lineup,1.0,0.187,24.9,4.67,4.74,4.65,,"[{""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 1}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 2}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 3}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 4}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 5}, {""id"": 699393, ""name"": ""Pedro Ramírez"", ""slot"": 6}, {""id"": 694208, ""name"": ""Moisés Ballesteros"", ""slot"": 7}, {""id"": 665804, ""name"": ""Miguel Amaya"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",4.5,270,betrivers,110,betmgm,5,0.497,0.425,0.072,0.838,0.057,0.515,0.09,,
2026-05-25,824107,2026-05-25T19:40:00Z,608379,Michael Wacha,New York Yankees,True,0.221,0.214,0.114,0.222,lineup,1.0,0.215,25.0,5.02,5.75,5.38,,"[{""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 1}, {""id"": 592450, ""name"": ""Aaron Judge"", ""slot"": 2}, {""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 3}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 4}, {""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 5}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 6}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 7}, {""id"": 641555, ""name"": ""J.C. Escarra"", ""slot"": 8}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 9}]",4.5,-134,fanduel,240,betrivers,6,0.624,0.553,0.071,0.09,0.278,0.549,-0.004,,
2026-05-25,823296,2026-05-25T22:40:00Z,681190,Randy Vásquez,Philadelphia Phillies,True,0.201,0.136,0.118,0.223,team,1.02,0.177,22.2,4.03,3.87,3.94,,[],3.5,-102,fanduel,-110,betmgm,5,0.555,0.486,0.069,0.099,-0.151,0.53,0.044,,
2026-05-25,824598,2026-05-25T18:10:00Z,805673,Zebby Matthews,Chicago White Sox,False,0.229,0.229,0.098,0.235,lineup,1.0,0.239,24.0,5.27,6.0,5.75,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 5}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 6}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 7}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 8}, {""id"": 807747, ""name"": ""Rikuu Nishida"", ""slot"": 9}]",5.5,116,fanduel,130,betrivers,5,0.513,0.449,0.064,0.108,0.12,0.519,0.07,,
2026-05-25,823948,2026-05-26T01:10:00Z,686218,Emmet Sheehan,Colorado Rockies,True,0.264,0.308,0.158,0.242,team,1.02,0.309,21.4,6.48,6.49,6.62,,[],6.5,120,betrivers,-122,fanduel,6,0.492,0.467,0.025,0.082,-0.076,0.514,0.047,,
