date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-05-02,two_leg,1,2,Spencer Arrighetti,681293,over,5.5,225.0,0.619,0.471,Ryan Weathers,677960,over,6.5,235.0,0.536,0.437,,,,,,,,989,10.8875,0.331784,0.205827,0.125957,2.612298,4,0,5,0,,,0,-1.0
2026-05-02,two_leg,2,2,Carmen Mlodzinski,669387,over,4.5,180.0,0.638,0.503,Ryne Nelson,669194,under,4.5,170.0,0.64,0.537,,,,,,,,656,7.56,0.40832,0.270111,0.138209,2.086899,10,1,4,1,,,1,6.56
2026-05-02,two_leg,3,2,Keider Montero,672456,over,4.5,126.0,0.51,0.421,Max Meyer,676974,over,4.5,132.0,0.635,0.561,,,,,,,,424,5.2432,0.32385,0.236181,0.087669,0.69801,2,0,7,1,,,0,-1.0
2026-05-02,two_leg,4,2,Kyle Harrison,690986,over,5.5,106.0,0.537,0.459,Roki Sasaki,808963,over,4.5,106.0,0.53,0.459,,,,,,,,324,4.2436,0.28461,0.210681,0.073929,0.207771,5,0,4,0,,,0,-1.0
2026-05-02,three_leg,1,3,Spencer Arrighetti,681293,over,5.5,225.0,0.619,0.471,Carmen Mlodzinski,669387,over,4.5,180.0,0.638,0.503,Ryan Weathers,677960,over,6.5,235.0,0.536,0.437,2948,30.485,0.211678,0.103531,0.108147,5.45301,4,0,10,1,5,0,0,-1.0
2026-05-02,three_leg,2,3,Ryne Nelson,669194,under,4.5,170.0,0.64,0.537,Keider Montero,672456,over,4.5,126.0,0.51,0.421,Max Meyer,676974,over,4.5,132.0,0.635,0.561,1316,14.15664,0.207264,0.126829,0.080435,1.934162,4,1,2,0,7,1,0,-1.0
