date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev
2026-05-14,two_leg,1,2,Luis Castillo,622491,under,5.0,138.0,0.673,0.476,Chase Burns,695505,under,6.5,200.0,0.591,0.453,,,,,,,,614,7.14,0.397743,0.215628,0.182115,1.839885
2026-05-14,two_leg,2,2,Ranger Suarez,624133,under,5.5,120.0,0.773,0.583,Anthony Kay,641743,over,3.5,116.0,0.561,0.45,,,,,,,,375,4.752,0.433653,0.26235,0.171303,1.060719
2026-05-14,two_leg,3,2,Griffin Canning,656288,over,4.5,110.0,0.637,0.476,Jacob Lopez,682052,under,4.5,-101.0,0.64,0.487,,,,,,,,318,4.179208,0.40768,0.231812,0.175868,0.703779
2026-05-14,three_leg,1,3,Luis Castillo,622491,under,5.0,138.0,0.673,0.476,Griffin Canning,656288,over,4.5,110.0,0.637,0.476,Chase Burns,695505,under,6.5,200.0,0.591,0.453,1399,14.994,0.253362,0.102639,0.150723,2.798914
