date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-06-16,two_leg,1,2,Hunter Brown,686613,over,6.5,-124.0,0.66,0.528,Merrill Kelly,518876,under,4.5,-128.0,0.646,0.539,,,,,,,,222,3.217742,0.42636,0.284592,0.141768,0.371916,3.0,0.27908,0.662804,,7,1,4,1,,,1,2.217742
2026-06-16,two_leg,2,2,Jack Perkins,678022,over,4.5,-130.0,0.627,0.548,Tyler Phillips,663969,over,3.5,128.0,0.624,0.554,,,,,,,,303,4.033846,0.391248,0.303592,0.087656,0.578234,3.0,0.173744,0.525867,,6,1,4,1,,,1,3.033846
2026-06-16,two_leg,3,2,Jesús Luzardo,666200,under,6.5,-105.0,0.593,0.489,Gerrit Cole,543037,under,5.5,-106.0,0.562,0.491,,,,,,,,279,3.79425,0.333266,0.240099,0.093167,0.264494,3.0,-0.000202,0.299737,,9,0,6,0,,,0,-1.0
2026-06-16,two_leg,4,2,Reid Detmers,672282,over,5.5,130.0,0.557,0.417,Ryan Feltner,663372,under,3.5,110.0,0.541,0.456,,,,,,,,383,4.83,0.301337,0.190152,0.111185,0.455458,3.0,-0.095989,0.175214,,3,0,7,0,,,0,-1.0
2026-06-16,three_leg,1,3,Hunter Brown,686613,over,6.5,-124.0,0.66,0.528,Merrill Kelly,518876,under,4.5,-128.0,0.646,0.539,Jack Perkins,678022,over,4.5,-130.0,0.627,0.548,469,5.692928,0.267328,0.155956,0.111371,0.521877,6.0,0.603966,1.085156,Hunter Brown,7,1,4,1,6,1,1,4.692928
2026-06-16,three_leg,2,3,Tyler Phillips,663969,over,3.5,128.0,0.624,0.554,Gerrit Cole,543037,under,5.5,-106.0,0.562,0.491,Reid Detmers,672282,over,5.5,130.0,0.557,0.417,919,10.19117,0.195333,0.11343,0.081903,0.990674,6.0,0.171999,0.523599,,4,1,6,0,3,0,0,-1.0
