date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev
2026-05-12,two_leg,1,2,Andre Pallante,669467,over,3.5,-112.0,0.666,0.52,Will Warren,701542,over,5.5,125.0,0.635,0.565,,,,,,,,326,4.258929,0.42291,0.2938,0.12911,0.801143
2026-05-12,two_leg,2,2,Walbert Ureña,700712,over,3.5,-105.0,0.642,0.5,Jack Flaherty,656427,under,5.5,105.0,0.611,0.481,,,,,,,,300,4.002381,0.392262,0.2405,0.151762,0.569982
2026-05-12,two_leg,3,2,Patrick Corbin,571578,under,3.5,-110.0,0.652,0.508,Brandon Sproat,687075,over,4.5,105.0,0.608,0.474,,,,,,,,291,3.913636,0.396416,0.240792,0.155624,0.551428
2026-05-12,two_leg,4,2,Miles Mikolas,571945,over,3.5,100.0,0.598,0.474,Adrian Houser,605288,under,3.5,-154.0,0.64,0.579,,,,,,,,230,3.298701,0.38272,0.274446,0.108274,0.262479
2026-05-12,three_leg,1,3,Andre Pallante,669467,over,3.5,-112.0,0.666,0.52,Walbert Ureña,700712,over,3.5,-105.0,0.642,0.5,Will Warren,701542,over,5.5,125.0,0.635,0.565,732,8.315051,0.271508,0.1469,0.124608,1.257605
2026-05-12,three_leg,2,3,Patrick Corbin,571578,under,3.5,-110.0,0.652,0.508,Brandon Sproat,687075,over,4.5,105.0,0.608,0.474,Jack Flaherty,656427,under,5.5,105.0,0.611,0.481,702,8.022955,0.24221,0.115821,0.126389,0.943241
