date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-06-23,823849,2026-06-23T22:40:00Z,645261,Sandy Alcantara,Texas Rangers,True,0.176,0.213,0.112,0.219,lineup,1.0,0.186,27.1,4.4,5.17,5.04,4.72,,"[{""id"": 592626, ""name"": ""Joc Pederson"", ""slot"": 1}, {""id"": 694671, ""name"": ""Wyatt Langford"", ""slot"": 2}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 3}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 4}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 5}, {""id"": 696030, ""name"": ""Alejandro Osuna"", ""slot"": 6}, {""id"": 672284, ""name"": ""Jarred Kelenic"", ""slot"": 7}, {""id"": 543309, ""name"": ""Kyle Higashioka"", ""slot"": 8}, {""id"": 670032, ""name"": ""Nicky Lopez"", ""slot"": 9}]",2.5,120,fanatics,-148,draftkings,2,0.879,0.431,0.448,0.934,-0.797,0.692,0.261,,,0.794,0.363
2026-06-23,823690,2026-06-23T23:40:00Z,696070,Kendry Rojas,Los Angeles Dodgers,True,0.254,0.28,0.128,0.2,lineup,1.01,0.237,26.3,6.07,6.33,6.24,5.91,,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 4}, {""id"": 669242, ""name"": ""Tommy Edman"", ""slot"": 5}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 6}, {""id"": 669743, ""name"": ""Alex Call"", ""slot"": 7}, {""id"": 690976, ""name"": ""Alex Freeland"", ""slot"": 8}, {""id"": 642020, ""name"": ""Chuckie Robinson"", ""slot"": 9}]",2.5,100,betmgm,108,betrivers,2,0.948,0.508,0.44,0.896,-0.891,0.763,0.255,,,0.87,0.362
2026-06-23,822963,2026-06-23T22:40:00Z,679883,Luinder Avila,Tampa Bay Rays,False,0.21,0.209,0.103,0.203,lineup,1.0,0.189,25.9,4.81,4.63,4.89,4.57,,"[{""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 1}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""slot"": 2}, {""id"": 656775, ""name"": ""Cedric Mullins"", ""slot"": 3}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 4}, {""id"": 680700, ""name"": ""Richie Palacios"", ""slot"": 5}, {""id"": 676356, ""name"": ""Jonny DeLuca"", ""slot"": 6}, {""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 7}, {""id"": 670764, ""name"": ""Taylor Walls"", ""slot"": 8}, {""id"": 676439, ""name"": ""Hunter Feduccia"", ""slot"": 9}]",3.5,130,fanduel,-130,betrivers,6,0.72,0.435,0.285,0.655,-0.504,0.6,0.165,,,0.675,0.24
2026-06-23,824584,2026-06-23T23:40:00Z,680732,Sean Burke,Cleveland Guardians,True,0.239,0.267,0.108,0.261,lineup,1.0,0.29,27.5,5.76,6.65,7.98,7.65,,"[{""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 1}, {""id"": 700932, ""name"": ""Kyle Manzardo"", ""slot"": 2}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 3}, {""id"": 656555, ""name"": ""Rhys Hoskins"", ""slot"": 4}, {""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 5}, {""id"": 696135, ""name"": ""Kahlil Watson"", ""slot"": 6}, {""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 7}, {""id"": 595978, ""name"": ""Austin Hedges"", ""slot"": 8}, {""id"": 690984, ""name"": ""Petey Halpin"", ""slot"": 9}]",5.5,120,draftkings,135,bovada,7,0.807,0.563,0.244,0.775,-0.546,0.645,0.082,,,0.741,0.178
2026-06-23,824584,2026-06-23T23:40:00Z,800048,Parker Messick,Chicago White Sox,False,0.272,0.254,0.133,0.249,lineup,1.0,0.293,23.7,6.08,6.78,6.94,6.61,,"[{""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 1}, {""id"": 545341, ""name"": ""Randal Grichuk"", ""slot"": 2}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 678577, ""name"": ""Junior Perez"", ""slot"": 5}, {""id"": 695731, ""name"": ""Braden Montgomery"", ""slot"": 6}, {""id"": 682668, ""name"": ""Luisangel Acuña"", ""slot"": 7}, {""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 8}, {""id"": 691011, ""name"": ""Drew Romo"", ""slot"": 9}]",5.5,-102,fanduel,101,draftkings,6,0.691,0.51,0.181,0.369,-0.379,0.588,0.078,,,0.661,0.151
2026-06-23,822799,2026-06-23T20:07:00Z,663567,Peter Lambert,Toronto Blue Jays,False,0.225,0.205,0.119,0.2,lineup,1.01,0.195,23.6,4.99,4.46,4.6,4.28,,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 2}, {""id"": 660821, ""name"": ""Jesús Sánchez"", ""slot"": 3}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 4}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 5}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 6}, {""id"": 649966, ""name"": ""Luis Urías"", ""slot"": 7}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 8}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 9}]",3.5,-117,draftkings,100,betmgm,7,0.675,0.514,0.161,0.252,-0.35,0.58,0.066,,,0.645,0.131
2026-06-23,824501,2026-06-23T23:10:00Z,687075,Brandon Sproat,Cincinnati Reds,False,0.247,0.253,0.111,0.239,lineup,1.0,0.265,21.5,5.74,5.98,5.71,5.39,,"[{""id"": 694362, ""name"": ""Blake Dunn"", ""slot"": 1}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 2}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 3}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 4}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 5}, {""id"": 553993, ""name"": ""Eugenio Suárez"", ""slot"": 6}, {""id"": 682622, ""name"": ""Noelvi Marte"", ""slot"": 7}, {""id"": 624431, ""name"": ""Jose Trevino"", ""slot"": 8}, {""id"": 695490, ""name"": ""Edwin Arroyo"", ""slot"": 9}]",4.5,-118,betrivers,-101,draftkings,7,0.674,0.519,0.155,0.246,-0.352,0.58,0.061,,,0.649,0.13
2026-06-23,823365,2026-06-23T22:40:00Z,669923,George Kirby,Pittsburgh Pirates,False,0.209,0.234,0.109,0.217,lineup,1.0,0.211,25.0,5.04,5.73,5.28,4.96,,"[{""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 4}, {""id"": 656811, ""name"": ""Ryan O'Hearn"", ""slot"": 5}, {""id"": 682848, ""name"": ""Endy Rodríguez"", ""slot"": 6}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 7}, {""id"": 663968, ""name"": ""Jake Mangum"", ""slot"": 8}, {""id"": 669707, ""name"": ""Jared Triolo"", ""slot"": 9}]",5.5,130,betonlineag,135,betmgm,6,0.434,0.433,0.001,-0.003,0.331,0.484,0.051,,,0.5,0.067
2026-06-23,822963,2026-06-23T22:40:00Z,663556,Shane McClanahan,Kansas City Royals,True,0.234,0.211,0.134,0.241,lineup,1.0,0.241,21.2,5.17,4.39,5.11,4.78,,"[{""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 1}, {""id"": 679845, ""name"": ""Nick Loftin"", ""slot"": 2}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 5}, {""id"": 516782, ""name"": ""Starling Marte"", ""slot"": 6}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 7}, {""id"": 686475, ""name"": ""Tyler Tolbert"", ""slot"": 8}, {""id"": 670224, ""name"": ""Kameron Misner"", ""slot"": 9}]",5.5,130,betonlineag,136,fanduel,7,0.403,0.427,-0.024,-0.073,0.409,0.472,0.045,,,0.48,0.053
2026-06-23,824017,2026-06-24T01:38:00Z,669358,Shane Baz,Los Angeles Angels,False,0.198,0.182,0.102,0.279,lineup,1.0,0.238,23.4,4.4,4.95,5.56,5.23,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""slot"": 2}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""slot"": 3}, {""id"": 624585, ""name"": ""Jorge Soler"", ""slot"": 4}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 5}, {""id"": 672724, ""name"": ""Oswald Peraza"", ""slot"": 6}, {""id"": 695681, ""name"": ""Christian Moore"", ""slot"": 7}, {""id"": 681351, ""name"": ""Logan O'Hoppe"", ""slot"": 8}, {""id"": 642350, ""name"": ""Jose Siri"", ""slot"": 9}]",5.5,-110,fanduel,-105,betmgm,6,0.481,0.506,-0.025,-0.083,0.014,0.503,-0.003,,,0.53,0.024
