date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-19,824356,2026-05-20T00:40:00Z,671111,Sammy Peralta,Texas Rangers,True,0.0,0.0,0.0,0.233,team,0.92,0.214,23.0,0.0,5.36,4.93,,[],1.5,149,betonlineag,-196,betonlineag,1,0.957,0.378,0.58,1.384,-0.935,0.71,0.333,,
2026-05-19,824356,2026-05-20T00:40:00Z,641302,Tyler Alexander,Colorado Rockies,False,0.178,0.0,0.071,0.259,lineup,0.92,0.188,23.0,4.09,4.51,4.33,,"[{""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 1}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""slot"": 2}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 3}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 4}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 5}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 6}, {""id"": 686668, ""name"": ""Brenton Doyle"", ""slot"": 7}, {""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 8}, {""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 9}]",1.5,145,betonlineag,-192,betonlineag,1,0.93,0.383,0.547,1.278,-0.893,0.68,0.297,,
2026-05-19,824677,2026-05-19T23:40:00Z,676962,Ben Brown,Milwaukee Brewers,True,0.264,0.357,0.121,0.203,team,1.0,0.272,28.0,6.92,7.61,7.61,,[],4.5,-110,fanduel,200,betrivers,6,0.876,0.511,0.364,0.672,-0.627,0.643,0.131,,
2026-05-19,824112,2026-05-19T23:40:00Z,663559,Bailey Falter,Boston Red Sox,True,0.138,0.0,0.0,0.223,team,1.0,0.137,23.0,3.17,3.14,3.14,,[],1.5,-114,betonlineag,-114,betonlineag,1,0.821,0.5,0.321,0.541,-0.664,0.616,0.116,,
2026-05-19,823548,2026-05-19T23:05:00Z,656302,Dylan Cease,New York Yankees,False,0.346,0.336,0.166,0.255,lineup,1.0,0.388,24.7,7.86,8.74,9.58,,"[{""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 1}, {""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 2}, {""id"": 592450, ""name"": ""Aaron Judge"", ""slot"": 3}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 4}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 5}, {""id"": 641857, ""name"": ""Ryan McMahon"", ""slot"": 6}, {""id"": 683011, ""name"": ""Anthony Volpe"", ""slot"": 7}, {""id"": 682987, ""name"": ""Spencer Jones"", ""slot"": 8}, {""id"": 669224, ""name"": ""Austin Wells"", ""slot"": 9}]",7.5,110,bovada,-128,betonlineag,7,0.74,0.465,0.274,0.554,-0.537,0.585,0.12,,
2026-05-19,823865,2026-05-19T20:10:00Z,527048,Martín Pérez,Miami Marlins,False,0.2,0.157,0.099,0.238,lineup,1.0,0.194,25.4,4.21,4.41,4.92,,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 2}, {""id"": 681715, ""name"": ""Heriberto Hernández"", ""slot"": 3}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 4}, {""id"": 665923, ""name"": ""Esteury Ruiz"", ""slot"": 5}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 6}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 7}, {""id"": 677870, ""name"": ""Leo Jiménez"", ""slot"": 8}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 9}]",3.5,-110,bovada,105,betrivers,7,0.724,0.52,0.204,0.383,-0.435,0.58,0.06,,
2026-05-19,823548,2026-05-19T23:05:00Z,701542,Will Warren,Toronto Blue Jays,True,0.298,0.331,0.107,0.204,lineup,1.0,0.282,22.6,7.15,5.78,6.38,,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 2}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 3}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 4}, {""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 5}, {""id"": 660821, ""name"": ""Jesús Sánchez"", ""slot"": 6}, {""id"": 676914, ""name"": ""Davis Schneider"", ""slot"": 7}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 8}, {""id"": 623168, ""name"": ""Tyler Heineman"", ""slot"": 9}]",5.5,400,betrivers,-134,draftkings,6,0.614,0.425,0.189,2.07,-0.326,0.547,0.122,,
2026-05-19,825086,2026-05-20T01:40:00Z,694738,Landen Roupp,Arizona Diamondbacks,False,0.289,0.306,0.114,0.206,team,1.0,0.271,22.3,6.8,6.04,6.04,,[],4.5,-134,draftkings,115,fanatics,7,0.72,0.542,0.178,0.257,-0.398,0.579,0.037,,
2026-05-19,823302,2026-05-20T01:40:00Z,686218,Emmet Sheehan,San Diego Padres,False,0.28,0.318,0.166,0.233,team,1.02,0.311,21.9,6.79,6.7,6.83,,[],5.5,300,betrivers,111,draftkings,6,0.677,0.536,0.141,1.708,-0.318,0.565,0.03,,
2026-05-19,824677,2026-05-19T23:40:00Z,694819,Jacob Misiorowski,Chicago Cubs,False,0.396,0.412,0.193,0.206,team,1.0,0.369,22.6,9.26,8.33,8.33,,[],7.5,105,fanatics,155,betrivers,7,0.592,0.469,0.123,0.213,0.041,0.541,0.072,,
2026-05-19,824276,2026-05-19T22:40:00Z,800048,Parker Messick,Detroit Tigers,False,0.283,0.295,0.134,0.235,lineup,1.0,0.301,22.6,6.62,6.52,6.81,,"[{""id"": 663837, ""name"": ""Matt Vierling"", ""slot"": 1}, {""id"": 805808, ""name"": ""Kevin McGonigle"", ""slot"": 2}, {""id"": 663330, ""name"": ""Jahmai Jones"", ""slot"": 3}, {""id"": 693307, ""name"": ""Dillon Dingler"", ""slot"": 4}, {""id"": 682985, ""name"": ""Riley Greene"", ""slot"": 5}, {""id"": 679529, ""name"": ""Spencer Torkelson"", ""slot"": 6}, {""id"": 672761, ""name"": ""Wenceel Pérez"", ""slot"": 7}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""slot"": 8}, {""id"": 670097, ""name"": ""Zack Short"", ""slot"": 9}]",5.5,285,betrivers,115,fanatics,7,0.674,0.557,0.117,1.595,-0.299,0.565,0.008,,
2026-05-19,824112,2026-05-19T23:40:00Z,624133,Ranger Suarez,Kansas City Royals,False,0.237,0.266,0.095,0.211,lineup,1.0,0.233,21.4,5.71,5.13,4.98,,"[{""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 3}, {""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 4}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 5}, {""id"": 516782, ""name"": ""Starling Marte"", ""slot"": 6}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 7}, {""id"": 679845, ""name"": ""Nick Loftin"", ""slot"": 8}, {""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 9}]",4.5,235,betrivers,-125,betmgm,7,0.556,0.446,0.11,0.862,-0.2,0.531,0.085,,
2026-05-19,822736,2026-05-19T22:45:00Z,690997,Nolan McLean,Washington Nationals,False,0.315,0.316,0.109,0.215,lineup,1.0,0.302,22.7,7.26,6.9,6.84,,"[{""id"": 695578, ""name"": ""James Wood"", ""slot"": 1}, {""id"": 671277, ""name"": ""Luis García Jr."", ""slot"": 2}, {""id"": 677588, ""name"": ""José Tena"", ""slot"": 3}, {""id"": 682928, ""name"": ""CJ Abrams"", ""slot"": 4}, {""id"": 695734, ""name"": ""Daylen Lile"", ""slot"": 5}, {""id"": 686611, ""name"": ""Dylan Crews"", ""slot"": 6}, {""id"": 678391, ""name"": ""Jorbit Vivas"", ""slot"": 7}, {""id"": 686452, ""name"": ""Drew Millas"", ""slot"": 8}, {""id"": 683083, ""name"": ""Nasim Nuñez"", ""slot"": 9}]",5.5,-148,draftkings,125,betrivers,7,0.679,0.572,0.107,0.138,-0.278,0.566,-0.006,,
2026-05-19,823704,2026-05-19T23:40:00Z,621121,Lance McCullers Jr.,Minnesota Twins,False,0.25,0.234,0.116,0.238,lineup,1.01,0.26,21.8,5.6,5.4,5.67,,"[{""id"": 621439, ""name"": ""Byron Buxton"", ""slot"": 1}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""slot"": 2}, {""id"": 605137, ""name"": ""Josh Bell"", ""slot"": 3}, {""id"": 665019, ""name"": ""Kody Clemens"", ""slot"": 4}, {""id"": 668885, ""name"": ""Austin Martin"", ""slot"": 5}, {""id"": 686797, ""name"": ""Brooks Lee"", ""slot"": 6}, {""id"": 605170, ""name"": ""Victor Caratini"", ""slot"": 7}, {""id"": 656484, ""name"": ""Tristan Gray"", ""slot"": 8}, {""id"": 681546, ""name"": ""James Outman"", ""slot"": 9}]",4.5,105,betmgm,123,draftkings,6,0.669,0.565,0.104,0.371,-0.261,0.563,-0.002,,
2026-05-19,823302,2026-05-20T01:40:00Z,656288,Griffin Canning,Los Angeles Dodgers,True,0.255,0.255,0.128,0.208,team,1.02,0.24,18.3,5.85,4.31,4.4,,[],4.5,117,draftkings,-124,fanduel,7,0.449,0.45,-0.001,-0.027,-0.004,0.503,0.053,,
2026-05-19,825086,2026-05-20T01:40:00Z,669194,Ryne Nelson,San Francisco Giants,True,0.224,0.226,0.13,0.215,team,1.0,0.215,21.3,5.17,4.57,4.57,,[],4.5,145,betmgm,-103,betrivers,6,0.481,0.492,-0.011,0.179,0.023,0.511,0.019,,
