date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under
2026-05-04,824039,2026-05-05T01:38:00Z,663436,Davis Martin,Los Angeles Angels,False,0.229,0.22,0.111,0.256,lineup,1.0,0.253,24.2,5.18,6.21,6.13,5.58,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""slot"": 3}, {""id"": 624585, ""name"": ""Jorge Soler"", ""slot"": 4}, {""id"": 660162, ""name"": ""Yoán Moncada"", ""slot"": 5}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 6}, {""id"": 666139, ""name"": ""Josh Lowe"", ""slot"": 7}, {""id"": 518595, ""name"": ""Travis d'Arnaud"", ""slot"": 8}, {""id"": 624428, ""name"": ""Adam Frazier"", ""slot"": 9}]",5.5,116,draftkings,-135,betmgm,7,0.575,0.446,0.129,0.241,-0.259
2026-05-04,823143,2026-05-05T01:40:00Z,702275,JR Ritchie,Seattle Mariners,False,0.216,0.216,0.081,0.247,lineup,1.03,0.221,25.5,4.96,5.91,5.63,7.19,"[{""id"": 641487, ""name"": ""J.P. Crawford"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 3}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 4}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 5}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 6}, {""id"": 702284, ""name"": ""Cole Young"", ""slot"": 7}, {""id"": 641598, ""name"": ""Mitch Garver"", ""slot"": 8}, {""id"": 660844, ""name"": ""Leo Rivas"", ""slot"": 9}]",4.5,-126,draftkings,105,bovada,6,0.662,0.533,0.129,0.188,-0.308
2026-05-04,823874,2026-05-04T22:40:00Z,605400,Aaron Nola,Miami Marlins,False,0.25,0.237,0.121,0.232,lineup,1.0,0.25,23.4,5.63,5.63,5.86,6.73,"[{""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 1}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 2}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 3}, {""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 4}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 5}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 6}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 7}, {""id"": 683357, ""name"": ""Owen Caissie"", ""slot"": 8}, {""id"": 688363, ""name"": ""Graham Pauley"", ""slot"": 9}]",5.5,115,betmgm,-134,betrivers,7,0.531,0.449,0.082,0.143,-0.182
2026-05-04,823064,2026-05-04T23:45:00Z,694477,Chad Patrick,St. Louis Cardinals,False,0.14,0.169,0.102,0.22,lineup,1.0,0.165,25.4,3.49,3.69,4.2,5.95,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 3}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 4}, {""id"": 669357, ""name"": ""Nolan Gorman"", ""slot"": 5}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 6}, {""id"": 701675, ""name"": ""Nathan Church"", ""slot"": 7}, {""id"": 686780, ""name"": ""Pedro Pagés"", ""slot"": 8}, {""id"": 687363, ""name"": ""Victor Scott II"", ""slot"": 9}]",3.5,-137,draftkings,120,fanduel,6,0.604,0.571,0.033,0.045,-0.129
2026-05-04,824120,2026-05-04T23:40:00Z,676440,Tanner Bibee,Kansas City Royals,False,0.209,0.183,0.13,0.213,lineup,1.0,0.206,22.3,4.57,4.42,4.6,5.37,"[{""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 5}, {""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 6}, {""id"": 695506, ""name"": ""Jac Caglianone"", ""slot"": 7}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 8}, {""id"": 679845, ""name"": ""Nick Loftin"", ""slot"": 9}]",4.5,116,fanduel,148,betrivers,7,0.487,0.457,0.03,0.053,0.271
2026-05-04,824684,2026-05-04T23:10:00Z,665795,Edward Cabrera,Cincinnati Reds,True,0.201,0.192,0.131,0.22,lineup,1.0,0.213,24.4,4.55,5.3,5.2,6.57,"[{""id"": 670770, ""name"": ""TJ Friedl"", ""slot"": 1}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 2}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 3}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 4}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 5}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 6}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 7}, {""id"": 666181, ""name"": ""Will Benson"", ""slot"": 8}, {""id"": 663647, ""name"": ""Ke'Bryan Hayes"", ""slot"": 9}]",5.5,-110,fanduel,180,betrivers,7,0.42,0.508,-0.088,-0.199,0.625
2026-05-04,822984,2026-05-04T22:40:00Z,641778,Eric Lauer,Tampa Bay Rays,False,0.164,0.16,0.093,0.179,lineup,1.0,0.135,22.6,3.73,3.12,3.05,2.09,"[{""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 1}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 2}, {""id"": 668723, ""name"": ""Ryan Vilade"", ""slot"": 3}, {""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 4}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""slot"": 5}, {""id"": 676356, ""name"": ""Jonny DeLuca"", ""slot"": 6}, {""id"": 810938, ""name"": ""Ben Williamson"", ""slot"": 7}, {""id"": 663743, ""name"": ""Nick Fortes"", ""slot"": 8}, {""id"": 670764, ""name"": ""Taylor Walls"", ""slot"": 9}]",3.5,113,betonlineag,-125,betmgm,7,0.365,0.455,-0.09,-0.223,0.143
2026-05-04,823874,2026-05-04T22:40:00Z,676083,Janson Junk,Philadelphia Phillies,True,0.158,0.14,0.096,0.195,lineup,1.0,0.142,22.4,3.47,3.22,3.18,4.05,"[{""id"": 607208, ""name"": ""Trea Turner"", ""slot"": 1}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""slot"": 2}, {""id"": 547180, ""name"": ""Bryce Harper"", ""slot"": 3}, {""id"": 666969, ""name"": ""Adolis García"", ""slot"": 4}, {""id"": 669016, ""name"": ""Brandon Marsh"", ""slot"": 5}, {""id"": 681082, ""name"": ""Bryson Stott"", ""slot"": 6}, {""id"": 664761, ""name"": ""Alec Bohm"", ""slot"": 7}, {""id"": 596117, ""name"": ""Garrett Stubbs"", ""slot"": 8}, {""id"": 702222, ""name"": ""Justin Crawford"", ""slot"": 9}]",3.5,185,betrivers,100,bovada,7,0.393,0.52,-0.127,0.12,0.214
2026-05-04,823552,2026-05-04T23:05:00Z,669358,Shane Baz,New York Yankees,False,0.193,0.194,0.107,0.215,lineup,1.0,0.19,25.3,4.45,5.02,4.8,4.95,"[{""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 1}, {""id"": 592450, ""name"": ""Aaron Judge"", ""slot"": 2}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 3}, {""id"": 691176, ""name"": ""Jasson Domínguez"", ""slot"": 4}, {""id"": 665862, ""name"": ""Jazz Chisholm Jr."", ""slot"": 5}, {""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 6}, {""id"": 669224, ""name"": ""Austin Wells"", ""slot"": 7}, {""id"": 641857, ""name"": ""Ryan McMahon"", ""slot"": 8}, {""id"": 676609, ""name"": ""José Caballero"", ""slot"": 9}]",5.5,-105,bovada,180,betrivers,7,0.35,0.484,-0.134,-0.318,0.821
2026-05-04,824363,2026-05-04T21:40:00Z,608372,Tomoyuki Sugano,New York Mets,True,0.164,0.14,0.09,0.229,lineup,0.92,0.152,18.9,3.55,2.79,2.87,2.27,"[{""id"": 665742, ""name"": ""Juan Soto"", ""slot"": 1}, {""id"": 666182, ""name"": ""Bo Bichette"", ""slot"": 2}, {""id"": 669004, ""name"": ""MJ Melendez"", ""slot"": 3}, {""id"": 668901, ""name"": ""Mark Vientos"", ""slot"": 4}, {""id"": 683146, ""name"": ""Brett Baty"", ""slot"": 5}, {""id"": 543760, ""name"": ""Marcus Semien"", ""slot"": 6}, {""id"": 701807, ""name"": ""Carson Benge"", ""slot"": 7}, {""id"": 682626, ""name"": ""Francisco Alvarez"", ""slot"": 8}, {""id"": 620443, ""name"": ""Luis Torrens"", ""slot"": 9}]",3.5,116,draftkings,-135,betmgm,7,0.323,0.458,-0.135,-0.301,0.178
2026-05-04,824201,2026-05-05T00:10:00Z,808967,Yoshinobu Yamamoto,Houston Astros,False,0.218,0.206,0.142,0.198,lineup,1.0,0.207,24.8,4.9,4.59,5.13,4.88,"[{""id"": 621043, ""name"": ""Carlos Correa"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 3}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 4}, {""id"": 514888, ""name"": ""Jose Altuve"", ""slot"": 5}, {""id"": 694728, ""name"": ""Brice Matthews"", ""slot"": 6}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 7}, {""id"": 805904, ""name"": ""Zach Cole"", ""slot"": 8}, {""id"": 673237, ""name"": ""Yainer Diaz"", ""slot"": 9}]",5.5,-142,draftkings,255,betrivers,7,0.406,0.566,-0.16,-0.308,1.108
2026-05-04,822984,2026-05-04T22:40:00Z,607259,Nick Martinez,Toronto Blue Jays,True,0.163,0.171,0.083,0.16,lineup,1.0,0.117,24.5,3.82,3.23,2.88,4.42,"[{""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 1}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 660821, ""name"": ""Jesús Sánchez"", ""slot"": 4}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 5}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 6}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 7}, {""id"": 665926, ""name"": ""Andrés Giménez"", ""slot"": 8}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 9}]",3.5,155,betrivers,110,betmgm,7,0.326,0.538,-0.212,-0.168,0.415
2026-05-04,823064,2026-05-04T23:45:00Z,681517,Kyle Leahy,Milwaukee Brewers,True,0.164,0.191,0.092,0.161,lineup,1.0,0.126,22.2,4.02,3.52,2.81,2.86,"[{""id"": 669003, ""name"": ""Garrett Mitchell"", ""slot"": 1}, {""id"": 694192, ""name"": ""Jackson Chourio"", ""slot"": 2}, {""id"": 668930, ""name"": ""Brice Turang"", ""slot"": 3}, {""id"": 661388, ""name"": ""William Contreras"", ""slot"": 4}, {""id"": 641343, ""name"": ""Jake Bauers"", ""slot"": 5}, {""id"": 683734, ""name"": ""Andrew Vaughn"", ""slot"": 6}, {""id"": 686217, ""name"": ""Sal Frelick"", ""slot"": 7}, {""id"": 650859, ""name"": ""Luis Rengifo"", ""slot"": 8}, {""id"": 666152, ""name"": ""David Hamilton"", ""slot"": 9}]",3.5,-130,betonlineag,105,bovada,6,0.31,0.539,-0.229,-0.452,0.415
2026-05-04,823143,2026-05-05T01:40:00Z,669302,Logan Gilbert,Atlanta Braves,True,0.244,0.224,0.142,0.196,team,1.03,0.224,23.0,5.43,4.72,5.16,6.22,[],6.0,112,betonlineag,130,bovada,6,0.262,0.508,-0.246,-0.445,0.698
