date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,overlaps_top_2leg
2026-05-19,two_leg,1,2,Ben Brown,676962,over,4.5,-105.0,0.876,0.502,Ranger Suarez,624133,over,4.5,245.0,0.581,0.444,,,,,,,,574,6.735714,0.508956,0.222888,0.286068,2.428182,
2026-05-19,two_leg,2,2,Dylan Cease,656302,over,7.5,110.0,0.644,0.461,Jacob Misiorowski,694819,over,7.5,105.0,0.592,0.469,,,,,,,,330,4.305,0.381248,0.216209,0.165039,0.641273,
2026-05-19,two_leg,3,2,Will Warren,701542,over,5.5,118.0,0.518,0.441,Kumar Rocker,677958,under,3.5,126.0,0.519,0.423,,,,,,,,393,4.9268,0.268842,0.186543,0.082299,0.324531,
2026-05-19,three_leg,1,3,Ben Brown,676962,over,4.5,-105.0,0.876,0.502,Dylan Cease,656302,over,7.5,110.0,0.644,0.461,Ranger Suarez,624133,over,4.5,245.0,0.581,0.444,1314,14.145,0.327768,0.102751,0.225016,3.636274,Ben Brown
2026-05-19,three_leg,2,3,Will Warren,701542,over,5.5,118.0,0.518,0.441,Jacob Misiorowski,694819,over,7.5,105.0,0.592,0.469,Kumar Rocker,677958,under,3.5,126.0,0.519,0.423,910,10.09994,0.159154,0.087489,0.071666,0.607451,
