date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_ml,over_hit,over_pnl,under_pnl
2026-05-17,823058,2026-05-17T18:15:00Z,669467,Andre Pallante,Kansas City Royals,True,0.188,0.23,0.103,0.214,lineup,1.0,0.194,24.0,4.7,4.65,4.65,,"[{""id"": 672580, ""name"": ""Maikel Garcia"", ""slot"": 1}, {""id"": 677951, ""name"": ""Bobby Witt Jr."", ""slot"": 2}, {""id"": 686469, ""name"": ""Vinnie Pasquantino"", ""slot"": 3}, {""id"": 521692, ""name"": ""Salvador Perez"", ""slot"": 4}, {""id"": 695600, ""name"": ""Carter Jensen"", ""slot"": 5}, {""id"": 686555, ""name"": ""Isaac Collins"", ""slot"": 6}, {""id"": 657041, ""name"": ""Lane Thomas"", ""slot"": 7}, {""id"": 686681, ""name"": ""Michael Massey"", ""slot"": 8}, {""id"": 664728, ""name"": ""Kyle Isbel"", ""slot"": 9}]",3.5,175,betrivers,108,fanduel,7,0.682,0.519,0.163,0.877,-0.339,0.534,0.015,,,3.5,175,108,0.621,0.519,0.102,0.523,0.004,,,1,1.75,-1.0,7,27,1,2.3,2.35,2.35,,1,1.75,-1.0
2026-05-17,824599,2026-05-17T18:10:00Z,607067,Colin Rea,Chicago White Sox,False,0.193,0.182,0.106,0.245,lineup,1.0,0.206,26.5,4.34,5.36,5.46,,"[{""id"": 803011, ""name"": ""Sam Antonacci"", ""slot"": 1}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""slot"": 2}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""slot"": 3}, {""id"": 695657, ""name"": ""Colson Montgomery"", ""slot"": 4}, {""id"": 805367, ""name"": ""Chase Meidroth"", ""slot"": 5}, {""id"": 643217, ""name"": ""Andrew Benintendi"", ""slot"": 6}, {""id"": 700337, ""name"": ""Edgar Quero"", ""slot"": 7}, {""id"": 671976, ""name"": ""Tristan Peters"", ""slot"": 8}, {""id"": 656537, ""name"": ""Derek Hill"", ""slot"": 9}]",4.5,-106,draftkings,180,betrivers,6,0.636,0.493,0.143,0.236,0.019,0.526,0.033,,,4.5,-106,180,0.671,0.493,0.178,0.532,0.039,,,0,-1.0,1.8,4,21,1,-0.34,-1.36,-1.46,,0,-1.0,1.8
2026-05-17,824192,2026-05-17T18:10:00Z,663567,Peter Lambert,Texas Rangers,True,0.243,0.225,0.138,0.232,lineup,1.0,0.243,24.0,5.42,5.9,5.84,,"[{""id"": 694497, ""name"": ""Evan Carter"", ""slot"": 1}, {""id"": 607043, ""name"": ""Brandon Nimmo"", ""slot"": 2}, {""id"": 673962, ""name"": ""Josh Jung"", ""slot"": 3}, {""id"": 592626, ""name"": ""Joc Pederson"", ""slot"": 4}, {""id"": 677649, ""name"": ""Ezequiel Duran"", ""slot"": 5}, {""id"": 696030, ""name"": ""Alejandro Osuna"", ""slot"": 6}, {""id"": 669394, ""name"": ""Jake Burger"", ""slot"": 7}, {""id"": 679822, ""name"": ""Justin Foscue"", ""slot"": 8}, {""id"": 543309, ""name"": ""Kyle Higashioka"", ""slot"": 9}]",4.5,155,betrivers,117,draftkings,6,0.692,0.559,0.133,0.766,-0.333,0.536,-0.023,,,4.5,155,117,0.721,0.559,0.162,0.541,-0.018,,,1,1.55,-1.0,6,24,1,0.58,0.1,0.16,,1,1.55,-1.0
2026-05-17,824192,2026-05-17T18:10:00Z,543135,Nathan Eovaldi,Houston Astros,False,0.247,0.23,0.165,0.234,lineup,1.0,0.25,24.9,5.52,5.59,6.23,,"[{""id"": 694728, ""name"": ""Brice Matthews"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 3}, {""id"": 805904, ""name"": ""Zach Cole"", ""slot"": 4}, {""id"": 701305, ""name"": ""Zach Dezenzo"", ""slot"": 5}, {""id"": 669699, ""name"": ""Braden Shewmake"", ""slot"": 6}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 7}, {""id"": 663967, ""name"": ""César Salazar"", ""slot"": 8}, {""id"": 669397, ""name"": ""Nick Allen"", ""slot"": 9}]",5.5,-135,bovada,113,draftkings,7,0.59,0.546,0.044,0.027,-0.127,0.518,-0.028,,,5.5,-135,113,0.444,0.546,-0.102,0.494,-0.052,,,1,0.741,-1.0,8,27,1,2.48,2.41,1.77,,1,0.741,-1.0
2026-05-17,824436,2026-05-17T17:40:00Z,668909,Gavin Williams,Cincinnati Reds,True,0.292,0.244,0.148,0.235,lineup,1.0,0.285,25.8,6.28,7.53,7.35,,"[{""id"": 666181, ""name"": ""Will Benson"", ""slot"": 1}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 2}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 3}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 4}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 5}, {""id"": 663993, ""name"": ""Nathaniel Lowe"", ""slot"": 6}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 7}, {""id"": 670770, ""name"": ""TJ Friedl"", ""slot"": 8}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 9}]",7.5,116,fanduel,138,betrivers,6,0.454,0.447,0.007,-0.02,0.3,0.495,0.048,,,7.5,116,138,0.494,0.447,0.047,0.502,0.055,,,0,-1.0,1.38,7,25,1,0.72,-0.53,-0.35,,0,-1.0,1.38
2026-05-17,824599,2026-05-17T18:10:00Z,607200,Erick Fedde,Chicago Cubs,True,0.143,0.139,0.073,0.21,lineup,1.0,0.132,25.4,3.25,3.29,3.36,,"[{""id"": 663538, ""name"": ""Nico Hoerner"", ""slot"": 1}, {""id"": 683737, ""name"": ""Michael Busch"", ""slot"": 2}, {""id"": 608324, ""name"": ""Alex Bregman"", ""slot"": 3}, {""id"": 664023, ""name"": ""Ian Happ"", ""slot"": 4}, {""id"": 673548, ""name"": ""Seiya Suzuki"", ""slot"": 5}, {""id"": 624424, ""name"": ""Michael Conforto"", ""slot"": 6}, {""id"": 608348, ""name"": ""Carson Kelly"", ""slot"": 7}, {""id"": 691718, ""name"": ""Pete Crow-Armstrong"", ""slot"": 8}, {""id"": 621020, ""name"": ""Dansby Swanson"", ""slot"": 9}]",3.5,275,betrivers,-131,draftkings,7,0.433,0.437,-0.004,0.622,0.001,0.492,0.055,,,3.5,275,-131,0.516,0.437,0.079,0.506,0.069,,,0,-1.0,0.763,2,19,1,-1.25,-1.29,-1.36,,0,-1.0,0.763
2026-05-17,825006,2026-05-17T20:05:00Z,605488,Jeffrey Springs,San Francisco Giants,True,0.214,0.209,0.113,0.22,lineup,1.0,0.207,22.9,4.87,4.71,4.74,,"[{""id"": 664056, ""name"": ""Harrison Bader"", ""slot"": 1}, {""id"": 650333, ""name"": ""Luis Arraez"", ""slot"": 2}, {""id"": 669477, ""name"": ""Casey Schmitt"", ""slot"": 3}, {""id"": 646240, ""name"": ""Rafael Devers"", ""slot"": 4}, {""id"": 642715, ""name"": ""Willy Adames"", ""slot"": 5}, {""id"": 691740, ""name"": ""Daniel Susac"", ""slot"": 6}, {""id"": 656305, ""name"": ""Matt Chapman"", ""slot"": 7}, {""id"": 687551, ""name"": ""Drew Gilbert"", ""slot"": 8}, {""id"": 606992, ""name"": ""Eric Haase"", ""slot"": 9}]",4.5,180,betrivers,104,draftkings,7,0.513,0.52,-0.007,0.436,-0.007,0.505,-0.015,,,4.5,180,104,0.515,0.52,-0.005,0.505,-0.015,,,0,-1.0,1.04,3,24,1,-1.87,-1.71,-1.74,,0,-1.0,1.04
2026-05-17,824034,2026-05-17T20:07:00Z,808963,Roki Sasaki,Los Angeles Angels,False,0.197,0.19,0.133,0.271,lineup,1.0,0.234,22.7,4.47,5.06,5.33,,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""slot"": 3}, {""id"": 624585, ""name"": ""Jorge Soler"", ""slot"": 4}, {""id"": 660162, ""name"": ""Yoán Moncada"", ""slot"": 5}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 6}, {""id"": 666139, ""name"": ""Josh Lowe"", ""slot"": 7}, {""id"": 681351, ""name"": ""Logan O'Hoppe"", ""slot"": 8}, {""id"": 624428, ""name"": ""Adam Frazier"", ""slot"": 9}]",5.5,110,fanduel,285,betrivers,7,0.441,0.455,-0.014,-0.074,1.152,0.493,0.038,,,5.5,116,285,0.441,0.455,-0.014,0.493,0.038,,,1,1.16,-1.0,8,24,1,3.53,2.94,2.67,,1,1.1,-1.0
2026-05-17,824358,2026-05-17T19:10:00Z,647336,Michael Soroka,Colorado Rockies,False,0.254,0.203,0.115,0.247,lineup,0.92,0.236,23.3,5.38,6.09,5.49,,"[{""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 1}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""slot"": 2}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 3}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 4}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 5}, {""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 6}, {""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 7}, {""id"": 691720, ""name"": ""Kyle Karros"", ""slot"": 8}, {""id"": 664954, ""name"": ""Brett Sullivan"", ""slot"": 9}]",5.5,295,betrivers,-105,betmgm,6,0.47,0.492,-0.022,0.857,0.035,0.498,0.006,,,5.5,295,-105,0.47,0.492,-0.022,0.498,0.006,,,1,2.95,-1.0,8,25,1,2.62,1.91,2.51,,1,2.95,-1.0
2026-05-17,823138,2026-05-17T23:20:00Z,669923,George Kirby,San Diego Padres,True,0.203,0.194,0.106,0.232,team,1.03,0.211,25.1,4.58,5.13,5.28,,[],5.5,110,betmgm,160,betrivers,7,0.434,0.469,-0.035,-0.089,0.472,0.492,0.023,,,5.5,110,160,0.434,0.469,-0.035,0.492,0.023,,,1,1.1,-1.0,6,24,1,1.42,0.87,0.72,,1,1.1,-1.0
