date,section,rank,leg_count,leg1_pitcher,leg1_pitcher_id,leg1_dir,leg1_line,leg1_odds,leg1_p_hit,leg1_novig_p,leg2_pitcher,leg2_pitcher_id,leg2_dir,leg2_line,leg2_odds,leg2_p_hit,leg2_novig_p,leg3_pitcher,leg3_pitcher_id,leg3_dir,leg3_line,leg3_odds,leg3_p_hit,leg3_novig_p,combined_amer,combined_dec,combined_hit,combined_novig,combined_edge,ev,ud_payout,ev_ud,ev_ud_boost,overlaps_top_2leg,leg1_actual_ks,leg1_hit,leg2_actual_ks,leg2_hit,leg3_actual_ks,leg3_hit,parlay_hit,realized_pnl
2026-06-09,two_leg,1,2,Andrew Alvarez,674841,over,4.5,120.0,0.639,0.453,Lucas Giolito,608337,under,4.5,-115.0,0.613,0.532,,,,,,,,311,4.113043,0.391707,0.240996,0.150711,0.611108,3.0,0.175121,0.527657,,4,0,3,1,,,0,-1.0
2026-06-09,two_leg,2,2,Troy Melton,675512,under,4.5,-130.0,0.616,0.545,Nick Martinez,607259,under,3.5,116.0,0.563,0.451,,,,,,,,282,3.821538,0.346808,0.245795,0.101013,0.32534,3.0,0.040424,0.352551,,5,0,2,1,,,0,-1.0
2026-06-09,two_leg,3,2,Logan Gilbert,669302,over,6.5,110.0,0.557,0.454,Zack Wheeler,554430,under,5.5,110.0,0.538,0.449,,,,,,,,341,4.41,0.299666,0.203846,0.09582,0.321527,3.0,-0.101002,0.168697,,5,0,5,1,,,0,-1.0
2026-06-09,two_leg,4,2,Trevor Rogers,669432,under,4.5,111.0,0.555,0.454,Nathan Eovaldi,543135,over,5.5,115.0,0.536,0.446,,,,,,,,354,4.5365,0.29748,0.202484,0.094996,0.349518,3.0,-0.10756,0.160172,,3,1,3,0,,,0,-1.0
2026-06-09,three_leg,1,3,Troy Melton,675512,under,4.5,-130.0,0.616,0.545,Lucas Giolito,608337,under,4.5,-115.0,0.613,0.532,Nick Martinez,607259,under,3.5,116.0,0.563,0.451,614,7.144615,0.212593,0.130763,0.08183,0.518897,6.0,0.27556,0.658228,Lucas Giolito,5,0,3,1,2,1,0,-1.0
2026-06-09,three_leg,2,3,Andrew Alvarez,674841,over,4.5,120.0,0.639,0.453,Zack Wheeler,554430,under,5.5,110.0,0.538,0.449,Nathan Eovaldi,543135,over,5.5,115.0,0.536,0.446,893,9.933,0.184267,0.090715,0.093552,0.830326,6.0,0.105603,0.437284,Andrew Alvarez,4,0,5,1,3,0,0,-1.0
