date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,slate_line,slate_over_odds,slate_under_odds,slate_p_over,slate_novig_over,slate_edge,slate_cal_p_over_v2,slate_cal_edge_v2,slate_cal_p_over_ml,slate_cal_edge_ml,slate_over_hit,slate_over_pnl,slate_under_pnl,actual_ks,actual_bf,gs,error_v0,error_v1,error_v2,error_ml,over_hit,over_pnl,under_pnl
2026-05-12,823712,2026-05-12T23:40:00Z,641927,Bailey Ober,Miami Marlins,True,0.181,0.193,0.093,0.225,lineup,1.01,0.187,23.1,4.28,4.17,4.31,4.53,"[{""id"": 669364, ""name"": ""Xavier Edwards"", ""slot"": 1}, {""id"": 689414, ""name"": ""Liam Hicks"", ""slot"": 2}, {""id"": 672640, ""name"": ""Otto Lopez"", ""slot"": 3}, {""id"": 669065, ""name"": ""Kyle Stowers"", ""slot"": 4}, {""id"": 681393, ""name"": ""Connor Norby"", ""slot"": 5}, {""id"": 805300, ""name"": ""Jakob Marsee"", ""slot"": 6}, {""id"": 666624, ""name"": ""Christopher Morel"", ""slot"": 7}, {""id"": 691788, ""name"": ""Joe Mack"", ""slot"": 8}, {""id"": 681715, ""name"": ""Heriberto Hernández"", ""slot"": 9}]",4.5,126,betonlineag,-156,draftkings,7,0.432,0.423,0.009,-0.023,-0.069,0.492,0.069,0.522,0.099,4.5,126,-156,0.413,0.423,-0.01,0.489,0.066,0.507,0.084,1,1.26,-1.0,7,29,1,2.72,2.83,2.69,2.47,1,1.26,-1.0
2026-05-12,822817,2026-05-12T23:07:00Z,663556,Shane McClanahan,Toronto Blue Jays,False,0.258,0.28,0.133,0.203,lineup,1.01,0.241,19.9,6.13,4.36,4.8,4.03,"[{""id"": 543807, ""name"": ""George Springer"", ""slot"": 1}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 2}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 3}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 4}, {""id"": 672820, ""name"": ""Lenyn Sosa"", ""slot"": 5}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 6}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""slot"": 7}, {""id"": 676914, ""name"": ""Davis Schneider"", ""slot"": 8}, {""id"": 678218, ""name"": ""Brandon Valenzuela"", ""slot"": 9}]",4.5,-130,betonlineag,104,draftkings,5,0.524,0.532,-0.008,-0.072,-0.03,0.507,-0.025,0.518,-0.014,4.5,-130,104,0.475,0.532,-0.057,0.499,-0.033,0.51,-0.022,1,0.769,-1.0,7,18,1,0.87,2.64,2.2,2.97,1,0.769,-1.0
2026-05-12,824927,2026-05-12T23:15:00Z,607067,Colin Rea,Atlanta Braves,False,0.194,0.179,0.115,0.174,lineup,1.0,0.155,28.0,4.32,4.76,4.34,3.35,"[{""id"": 686948, ""name"": ""Drake Baldwin"", ""slot"": 1}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 2}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 3}, {""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 4}, {""id"": 643289, ""name"": ""Mauricio Dubón"", ""slot"": 5}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 6}, {""id"": 642086, ""name"": ""Dominic Smith"", ""slot"": 7}, {""id"": 673490, ""name"": ""Ha-Seong Kim"", ""slot"": 8}, {""id"": 573262, ""name"": ""Mike Yastrzemski"", ""slot"": 9}]",4.5,112,betonlineag,145,betmgm,5,0.437,0.449,-0.012,-0.074,0.379,0.493,0.044,0.512,0.063,4.5,112,145,0.621,0.449,0.172,0.523,0.074,0.525,0.076,0,-1.0,1.45,1,20,1,-3.32,-3.76,-3.34,-2.35,0,-1.0,1.45
2026-05-12,823385,2026-05-12T22:40:00Z,547179,Michael Lorenzen,Pittsburgh Pirates,False,0.147,0.153,0.095,0.224,lineup,1.0,0.162,23.5,3.43,3.61,3.8,3.8,"[{""id"": 665833, ""name"": ""Oneil Cruz"", ""slot"": 1}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""slot"": 2}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""slot"": 3}, {""id"": 656811, ""name"": ""Ryan O'Hearn"", ""slot"": 4}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""slot"": 5}, {""id"": 542303, ""name"": ""Marcell Ozuna"", ""slot"": 6}, {""id"": 687462, ""name"": ""Spencer Horwitz"", ""slot"": 7}, {""id"": 804606, ""name"": ""Konnor Griffin"", ""slot"": 8}, {""id"": 680779, ""name"": ""Henry Davis"", ""slot"": 9}]",3.5,-136,fanduel,113,draftkings,5,0.526,0.544,-0.018,-0.086,0.009,0.507,-0.037,0.524,-0.02,3.5,-136,113,0.491,0.544,-0.053,0.501,-0.043,0.524,-0.02,1,0.735,-1.0,5,21,1,1.57,1.39,1.2,1.2,1,0.735,-1.0
2026-05-12,824442,2026-05-12T22:10:00Z,677944,Slade Cecconi,Los Angeles Angels,True,0.185,0.171,0.093,0.258,lineup,1.0,0.208,23.0,4.13,4.7,4.78,3.81,"[{""id"": 687263, ""name"": ""Zach Neto"", ""slot"": 1}, {""id"": 545361, ""name"": ""Mike Trout"", ""slot"": 2}, {""id"": 694384, ""name"": ""Nolan Schanuel"", ""slot"": 3}, {""id"": 624585, ""name"": ""Jorge Soler"", ""slot"": 4}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""slot"": 5}, {""id"": 660162, ""name"": ""Yoán Moncada"", ""slot"": 6}, {""id"": 666176, ""name"": ""Jo Adell"", ""slot"": 7}, {""id"": 666139, ""name"": ""Josh Lowe"", ""slot"": 8}, {""id"": 683079, ""name"": ""Omar Martinez"", ""slot"": 9}]",4.5,-134,draftkings,220,betrivers,6,0.52,0.54,-0.02,-0.092,0.536,0.506,-0.034,0.516,-0.024,4.5,-134,220,0.333,0.54,-0.207,0.475,-0.065,0.516,-0.024,1,0.746,-1.0,7,18,1,2.87,2.3,2.22,3.19,1,0.746,-1.0
2026-05-12,825011,2026-05-13T01:40:00Z,605488,Jeffrey Springs,St. Louis Cardinals,True,0.215,0.212,0.115,0.199,lineup,1.0,0.192,22.6,4.93,4.73,4.35,3.35,"[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""slot"": 1}, {""id"": 671056, ""name"": ""Iván Herrera"", ""slot"": 2}, {""id"": 691023, ""name"": ""Jordan Walker"", ""slot"": 3}, {""id"": 676475, ""name"": ""Alec Burleson"", ""slot"": 4}, {""id"": 691026, ""name"": ""Masyn Winn"", ""slot"": 5}, {""id"": 665877, ""name"": ""José Fermín"", ""slot"": 6}, {""id"": 650968, ""name"": ""Yohel Pozo"", ""slot"": 7}, {""id"": 701675, ""name"": ""Nathan Church"", ""slot"": 8}, {""id"": 695336, ""name"": ""Thomas Saggese"", ""slot"": 9}]",4.5,110,betmgm,-126,draftkings,5,0.44,0.466,-0.026,-0.077,0.005,0.493,0.027,0.512,0.046,4.5,110,-126,0.526,0.466,0.06,0.507,0.041,0.522,0.056,1,1.1,-1.0,5,25,1,0.07,0.27,0.65,1.65,1,1.1,-1.0
2026-05-12,824843,2026-05-12T22:35:00Z,669432,Trevor Rogers,New York Yankees,True,0.195,0.214,0.133,0.222,lineup,1.0,0.219,21.4,4.65,4.5,4.7,2.98,"[{""id"": 502671, ""name"": ""Paul Goldschmidt"", ""slot"": 1}, {""id"": 592450, ""name"": ""Aaron Judge"", ""slot"": 2}, {""id"": 700250, ""name"": ""Ben Rice"", ""slot"": 3}, {""id"": 641355, ""name"": ""Cody Bellinger"", ""slot"": 4}, {""id"": 642708, ""name"": ""Amed Rosario"", ""slot"": 5}, {""id"": 663757, ""name"": ""Trent Grisham"", ""slot"": 6}, {""id"": 641857, ""name"": ""Ryan McMahon"", ""slot"": 7}, {""id"": 680474, ""name"": ""Max Schuemann"", ""slot"": 8}, {""id"": 669224, ""name"": ""Austin Wells"", ""slot"": 9}]",4.5,-136,fanduel,215,betrivers,6,0.506,0.559,-0.053,-0.122,0.556,0.504,-0.055,0.508,-0.051,4.5,-136,215,0.526,0.559,-0.033,0.507,-0.052,0.511,-0.048,0,-1.0,2.15,3,21,1,-1.65,-1.5,-1.7,0.02,0,-1.0,2.15
2026-05-12,823951,2026-05-13T02:10:00Z,605288,Adrian Houser,Los Angeles Dodgers,False,0.114,0.106,0.097,0.202,lineup,1.02,0.127,23.3,2.56,2.39,2.95,2.97,"[{""id"": 660271, ""name"": ""Shohei Ohtani"", ""slot"": 1}, {""id"": 605141, ""name"": ""Mookie Betts"", ""slot"": 2}, {""id"": 518692, ""name"": ""Freddie Freeman"", ""slot"": 3}, {""id"": 663656, ""name"": ""Kyle Tucker"", ""slot"": 4}, {""id"": 669257, ""name"": ""Will Smith"", ""slot"": 5}, {""id"": 571970, ""name"": ""Max Muncy"", ""slot"": 6}, {""id"": 681624, ""name"": ""Andy Pages"", ""slot"": 7}, {""id"": 606192, ""name"": ""Teoscar Hernández"", ""slot"": 8}, {""id"": 808975, ""name"": ""Hyeseong Kim"", ""slot"": 9}]",3.5,130,betmgm,-154,fanduel,3,0.342,0.421,-0.079,-0.213,0.085,0.476,0.055,0.516,0.095,3.5,130,-154,0.342,0.421,-0.079,0.476,0.055,0.516,0.095,1,1.3,-1.0,4,23,1,1.44,1.61,1.05,1.03,1,1.3,-1.0
2026-05-12,823385,2026-05-12T22:40:00Z,694973,Paul Skenes,Colorado Rockies,True,0.303,0.336,0.129,0.247,lineup,1.0,0.323,21.4,7.27,7.79,6.9,3.02,"[{""id"": 666397, ""name"": ""Edouard Julien"", ""slot"": 1}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""slot"": 2}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""slot"": 3}, {""id"": 681198, ""name"": ""TJ Rumfield"", ""slot"": 4}, {""id"": 671289, ""name"": ""Tyler Freeman"", ""slot"": 5}, {""id"": 687859, ""name"": ""Troy Johnston"", ""slot"": 6}, {""id"": 650489, ""name"": ""Willi Castro"", ""slot"": 7}, {""id"": 678662, ""name"": ""Ezequiel Tovar"", ""slot"": 8}, {""id"": 664983, ""name"": ""Jake McCarthy"", ""slot"": 9}]",7.5,-104,fanduel,-115,betmgm,5,0.386,0.495,-0.109,-0.243,0.148,0.484,-0.011,0.479,-0.016,7.5,-104,-115,0.3,0.495,-0.195,0.469,-0.026,0.479,-0.016,1,0.962,-1.0,10,26,1,2.73,2.21,3.1,6.98,1,0.962,-1.0
2026-05-12,822903,2026-05-13T00:05:00Z,669022,MacKenzie Gore,Arizona Diamondbacks,True,0.264,0.194,0.12,0.208,lineup,1.0,0.218,21.5,5.44,4.91,4.68,4.58,"[{""id"": 606466, ""name"": ""Ketel Marte"", ""slot"": 1}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""slot"": 2}, {""id"": 672695, ""name"": ""Geraldo Perdomo"", ""slot"": 3}, {""id"": 571448, ""name"": ""Nolan Arenado"", ""slot"": 4}, {""id"": 545121, ""name"": ""Ildemaro Vargas"", ""slot"": 5}, {""id"": 666971, ""name"": ""Lourdes Gurriel Jr."", ""slot"": 6}, {""id"": 672515, ""name"": ""Gabriel Moreno"", ""slot"": 7}, {""id"": 699912, ""name"": ""Jose Fernandez"", ""slot"": 8}, {""id"": 814439, ""name"": ""Ryan Waldschmidt"", ""slot"": 9}]",5.5,122,draftkings,-140,betmgm,5,0.328,0.443,-0.115,-0.271,0.151,0.474,0.031,0.515,0.072,5.5,122,-140,0.393,0.443,-0.05,0.485,0.042,0.527,0.084,0,-1.0,0.714,5,28,1,-0.44,0.09,0.32,0.42,0,-1.0,0.714
2026-05-12,824197,2026-05-13T00:10:00Z,837227,Tatsuya Imai,Seattle Mariners,True,0.246,0.246,0.0,0.233,lineup,1.0,0.255,16.2,5.66,4.32,4.14,4.81,"[{""id"": 680977, ""name"": ""Brendan Donovan"", ""slot"": 1}, {""id"": 677594, ""name"": ""Julio Rodríguez"", ""slot"": 2}, {""id"": 647304, ""name"": ""Josh Naylor"", ""slot"": 3}, {""id"": 663728, ""name"": ""Cal Raleigh"", ""slot"": 4}, {""id"": 668227, ""name"": ""Randy Arozarena"", ""slot"": 5}, {""id"": 670042, ""name"": ""Luke Raley"", ""slot"": 6}, {""id"": 641487, ""name"": ""J.P. Crawford"", ""slot"": 7}, {""id"": 686527, ""name"": ""Dominic Canzone"", ""slot"": 8}, {""id"": 702284, ""name"": ""Cole Young"", ""slot"": 9}]",4.5,126,fanduel,127,draftkings,5,0.399,0.567,-0.168,-0.098,0.364,0.486,-0.081,0.524,-0.043,4.5,126,127,0.472,0.567,-0.095,0.498,-0.069,0.512,-0.055,0,-1.0,1.27,3,21,1,-2.66,-1.32,-1.14,-1.81,0,-1.0,1.27
2026-05-12,824764,2026-05-12T22:45:00Z,554430,Zack Wheeler,Boston Red Sox,False,0.232,0.232,0.141,0.202,lineup,0.96,0.213,23.8,5.33,5.47,5.07,2.88,"[{""id"": 680776, ""name"": ""Jarren Duran"", ""slot"": 1}, {""id"": 681508, ""name"": ""Mickey Gasper"", ""slot"": 2}, {""id"": 677800, ""name"": ""Wilyer Abreu"", ""slot"": 3}, {""id"": 807799, ""name"": ""Masataka Yoshida"", ""slot"": 4}, {""id"": 596115, ""name"": ""Trevor Story"", ""slot"": 5}, {""id"": 678882, ""name"": ""Ceddanne Rafaela"", ""slot"": 6}, {""id"": 691785, ""name"": ""Marcelo Mayer"", ""slot"": 7}, {""id"": 665966, ""name"": ""Carlos Narváez"", ""slot"": 8}, {""id"": 702332, ""name"": ""Caleb Durbin"", ""slot"": 9}]",6.5,215,betrivers,-132,draftkings,7,0.248,0.446,-0.198,-0.218,0.321,0.458,0.012,0.487,0.041,6.5,215,-132,0.227,0.446,-0.219,0.453,0.008,0.497,0.052,0,-1.0,0.758,4,27,1,-1.33,-1.47,-1.07,1.12,0,-1.0,0.758
2026-05-12,824197,2026-05-13T00:10:00Z,693433,Bryan Woo,Houston Astros,False,0.215,0.222,0.122,0.214,lineup,1.0,0.214,22.3,5.01,4.49,4.78,4.92,"[{""id"": 514888, ""name"": ""Jose Altuve"", ""slot"": 1}, {""id"": 670541, ""name"": ""Yordan Alvarez"", ""slot"": 2}, {""id"": 670623, ""name"": ""Isaac Paredes"", ""slot"": 3}, {""id"": 572233, ""name"": ""Christian Walker"", ""slot"": 4}, {""id"": 701358, ""name"": ""Cam Smith"", ""slot"": 5}, {""id"": 701305, ""name"": ""Zach Dezenzo"", ""slot"": 6}, {""id"": 669699, ""name"": ""Braden Shewmake"", ""slot"": 7}, {""id"": 694728, ""name"": ""Brice Matthews"", ""slot"": 8}, {""id"": 543877, ""name"": ""Christian Vázquez"", ""slot"": 9}]",5.5,-138,fanduel,118,draftkings,5,0.345,0.556,-0.211,-0.405,0.428,0.477,-0.079,0.517,-0.039,5.5,-138,118,0.294,0.556,-0.262,0.467,-0.089,0.503,-0.053,1,0.725,-1.0,9,24,1,3.99,4.51,4.22,4.08,1,0.725,-1.0
